file,token,time,egg_minimum,degg_maximum,degg_minimum
01-breathy,1,0.950625203957614,1.182817446300572,0.49956609394638946,0.8320711940835716
01-breathy,2,0.03669553038224915,2.472413243116642,0.5240210402776934,0.8818992259271383
01-breathy,2,0.05599215789558709,2.482061556873311,0.5316998638758783,0.8839107098885735
01-breathy,2,0.07542071837062636,2.4917758371108305,0.5404411612803499,0.8565512942292038
01-breathy,2,0.09548382435839375,2.501807390104714,0.527324508958129,0.8705228234205765
01-breathy,2,0.11509436280915519,2.511612659330095,0.5187029967155384,0.8800618830026534
01-breathy,2,0.13498937818035817,2.5215601670156964,0.5143011966440968,0.876423891547208
01-breathy,2,0.155007324883897,2.531569140367466,0.511183356387173,0.8720059164146872
01-breathy,2,0.17507957588312006,2.5416052658670774,0.522115247035224,0.8743755268691901
01-breathy,2,0.1948958180128697,2.551513386931952,0.5230977462683633,0.8865061371712111
01-breathy,2,0.21516560485144165,2.561648280351238,0.5269662561760338,0.8802506031297731
01-breathy,2,0.2352268291346471,2.571678892492841,0.5177586700432164,0.8726157455176816
01-breathy,2,0.2556458172655969,2.5818883865583158,0.5189847237262093,0.8664328616018893
01-breathy,2,0.27531521316782026,2.5917230845094275,0.4944555583182006,0.844711698322615
01-breathy,2,0.29622723598583534,2.602179095918435,0.47426237157082407,0.8486984305888012
01-breathy,2,0.3153402114923223,2.6117355836716785,0.47906979420070767,0.8592648415068944
01-breathy,2,0.3350520415156284,2.6215914986833315,0.4862954115648673,0.8844911054895932
01-breathy,2,0.3545280340844066,2.6313294949677206,0.500444969002,0.8761784490127396
01-breathy,2,0.3745094579069823,2.6413202068790085,0.500503822583196,0.9192823242421787
01-breathy,2,0.3939828521205033,2.651056903985769,0.514890618557971,0.8706640946229843
01-breathy,2,0.4139872311897346,2.6610590935203846,0.5058762517332602,0.8737819441179208
01-breathy,2,0.43397818618769257,2.6710545710193636,0.4956733676933728,0.8629192028026751
01-breathy,2,0.45428047143767625,2.6812057136443554,0.47324816404730213,0.8578865714156121
01-breathy,2,0.47426533935832005,2.6911981476046773,0.47829123695386955,0.8724307752450108
01-breathy,2,0.4934319798062381,2.7007814678286364,0.48063064536896133,0.8612340578436148
01-breathy,2,0.5136974843712538,2.7109142201111442,0.48494298270405556,0.882625122512914
01-breathy,2,0.5332752815182698,2.720703118684652,0.49689402369211155,0.8839979104539397
01-breathy,2,0.5529501358228597,2.730540545836947,0.5025879180899037,0.8901857445434173
01-breathy,2,0.57296006333977,2.7405455095954023,0.49505545211623236,0.9157737571989081
01-breathy,2,0.59284964868624,2.7504903022686373,0.5019617960208821,0.8818148238200486
01-breathy,2,0.612740751515001,2.760435853683018,0.49235758140147734,0.9056775686356491
01-breathy,2,0.6326340063022498,2.770382481076642,0.4937037372459352,0.8947288838490094
01-breathy,2,0.6526636417404506,2.7803972987957426,0.48560384618490615,0.8792716538427632
01-breathy,2,0.6727202204849831,2.790425588168009,0.4896480465518791,0.8941214952202962
01-breathy,2,0.6925199906104709,2.8003254732307528,0.48346846193044957,0.8688181226548195
01-breathy,2,0.7126992436489292,2.810415099749982,0.4834437540434291,0.8715163307715705
01-breathy,2,0.7322758744195941,2.8202034151353144,0.47404723936802495,0.8721122938439906
01-breathy,2,0.7521808371002159,2.8301558964756253,0.46014375619659725,0.8745650474219581
01-breathy,2,0.7722296521219896,2.840180303986512,0.469184775542297,0.8753078229461846
01-breathy,2,0.7915870720265401,2.8498590139387874,0.4793382679724136,0.8656250031037349
01-breathy,2,0.8114268455137355,2.859778900682385,0.475204987633647,0.8882367727270939
01-breathy,2,0.8309470805834493,2.869539018217242,0.4858355944688268,0.8875129721536209
01-breathy,2,0.8507444406721829,2.879437698261609,0.49431847255985945,0.878559378606483
01-breathy,2,0.8705353862314773,2.889333171041256,0.5160702575301317,0.8880398809408874
01-breathy,2,0.8901320757345044,2.8991315157927695,0.5160774031676123,0.8789990671901563
01-breathy,2,0.910288643042219,2.909209799446627,0.5140365241640846,0.8902175956214126
01-breathy,2,0.9297344780977479,2.9189327169743913,0.5010769204045049,0.8643665394557323
01-breathy,2,0.9502679367084044,2.9291994462797195,0.497374993726496,0.8727048300805467
01-breathy,3,0.03728528865612368,4.363686013500308,0.5605449208707143,0.8796314970261403
01-breathy,3,0.05703661286433004,4.373561675604411,0.5502636756315253,0.9001489824917205
01-breathy,3,0.07610300053664076,4.3830948694405665,0.5486133676496784,0.9092052692951588
01-breathy,3,0.09546398133563905,4.392775359840066,0.545803615711927,0.8841817519710812
01-breathy,3,0.11534650975723082,4.4027166240508615,0.5518408018843075,0.8973282019841019
01-breathy,3,0.13459574890272208,4.412341243623607,0.5670689289765894,0.8977062583533749
01-breathy,3,0.15399156919533752,4.422039153769915,0.5538336570544504,0.8835322861881886
01-breathy,3,0.17349303671908878,4.4317898875317905,0.5516521283914488,0.8840562813078475
01-breathy,3,0.19284765184140973,4.441467195092951,0.5550252486116168,0.8935379550317384
01-breathy,3,0.21223386518402165,4.451160301764257,0.5330260837873104,0.8622555742859422
01-breathy,3,0.23228997585637323,4.461188357100433,0.5218775159575229,0.8694703451349514
01-breathy,3,0.25113181444016774,4.47060927639233,0.5449638195247881,0.9136373172373259
01-breathy,3,0.2702892196374975,4.480187978990995,0.5522591153973667,0.8935201338480472
01-breathy,3,0.2899837125790139,4.490035225461753,0.5495247042229514,0.8947253921971793
01-breathy,3,0.309780984024858,4.499933861184675,0.5456241376564871,0.9029348867053035
01-breathy,3,0.3295077864121758,4.509797262378334,0.5451419014740939,0.9021155289876384
01-breathy,3,0.34914301085394506,4.519614874599219,0.5514471442412867,0.9020090805367486
01-breathy,3,0.3690593818395538,4.529573060092023,0.5497321350153047,0.8961910227371083
01-breathy,3,0.3886763403118234,4.539381539328158,0.5532933019424797,0.9218673689880177
01-breathy,3,0.40830831697063275,4.5491975276575625,0.5441451365688965,0.8854876209309437
01-breathy,3,0.4282521025425101,4.559169420443501,0.5575043497286024,0.9135097192049861
01-breathy,3,0.44801743130477867,4.569052084824635,0.5405668234221043,0.8796382586100289
01-breathy,3,0.4679309585870097,4.579008848465751,0.5314525356400756,0.867350180321562
01-breathy,3,0.4882788085162417,4.589182773430367,0.5344824395664171,0.883052037951506
01-breathy,3,0.5076911309173351,4.598888934630914,0.5452450353536322,0.8904879456956677
01-breathy,3,0.5268573966688841,4.608472067506688,0.5502854275634351,0.8848875644252076
01-breathy,3,0.5469642085652691,4.618525473454881,0.5487577089997945,0.8697166867945166
01-breathy,3,0.5669620434801992,4.628524390912346,0.5350325765021767,0.8829326750423567
01-breathy,3,0.5863282502788447,4.6382074943116685,0.5292168988195441,0.8700272814237299
01-breathy,3,0.6061786800092985,4.648132709176895,0.5242402906728647,0.8857709002194779
01-breathy,3,0.625688421721236,4.657887580032864,0.526650918738586,0.8856425744733208
01-breathy,3,0.6449168514520078,4.66750179489825,0.5221309319714289,0.8857933788312526
01-breathy,3,0.6643224395189229,4.6772045889317075,0.5267358793215001,0.8921966670517296
01-breathy,3,0.6834205689980255,4.686753653671259,0.5176243137710136,0.8888852412142901
01-breathy,3,0.7028231283302357,4.696454933337364,0.4998859681554698,0.8919340708630169
01-breathy,3,0.7222909564461872,4.70618884739534,0.48058464141502294,0.8785819458412171
01-breathy,3,0.7415085555229126,4.715797646933702,0.47597507762901925,0.8834912339391026
01-breathy,3,0.7611779308139326,4.725632334579212,0.4778188388880309,0.8864985417604745
01-breathy,3,0.7802159175976389,4.7351513279710655,0.48224208377388667,0.8688812822621007
01-breathy,3,0.8002098973557654,4.745148317850129,0.4698413425362092,0.8824256626591309
01-breathy,3,0.8194243280653097,4.754755533204901,0.48006820607884904,0.8759205802863317
01-breathy,3,0.8391171574886194,4.764601947916556,0.4855654929791041,0.8934647999544841
01-breathy,3,0.858655131217267,4.77437093478088,0.48238653323925174,0.8842689120732192
01-breathy,3,0.8777219506603089,4.7839043445024005,0.4863990392792889,0.895055351459087
01-breathy,3,0.8968419864251214,4.793464362384807,0.49317382033434715,0.8992111568811405
01-breathy,3,0.9159756884975074,4.803031213421,0.48256555682299196,0.8924704774967358
01-breathy,3,0.9352795326761569,4.812683135510325,0.46760594455035304,0.8865664289146791
01-breathy,3,0.9545555415108815,4.822321139927687,0.4692948725710098,0.8854456347167788
01-breathy,4,0.01907916576524471,6.251594756555232,0.509144931178674,0.9174238607868614
01-breathy,4,0.03800312825716823,6.261056737801193,0.5159484828798069,0.9018772793941994
01-breathy,4,0.05740690876843502,6.270758628056827,0.5182203306614479,0.9033087399271609
01-breathy,4,0.07657226511489412,6.280341306230056,0.5114169681590901,0.8994419875806711
01-breathy,4,0.09598732704789903,6.290048837196559,0.4963466648448433,0.9011029051317766
01-breathy,4,0.11551645150514211,6.29981339942518,0.4950532365413602,0.9068097615792647
01-breathy,4,0.13494504622276082,6.30952769678399,0.48135857306405394,0.9016621449421051
01-breathy,4,0.15476306501820325,6.319436706181711,0.47750431954378786,0.9028753280564781
01-breathy,4,0.1742782213392271,6.329194284342223,0.4800455688310671,0.9019068215566582
01-breathy,4,0.1941155407389683,6.3391129440420935,0.4748381045415972,0.9048605295579959
01-breathy,4,0.21395196205453182,6.349031154699875,0.4793385325817757,0.8995566256924523
01-breathy,4,0.2336517628093464,6.3588810550772825,0.47987627462652127,0.9032158017965194
01-breathy,4,0.25356038918138957,6.368835368263304,0.465268772373861,0.9020411635182719
01-breathy,4,0.273380601439138,6.378745474392178,0.46443530881263495,0.9051319699712816
01-breathy,4,0.2931052083605774,6.388607777852898,0.4620492563452005,0.9019223573060994
01-breathy,4,0.31265919613472093,6.39838477173997,0.45351317900036653,0.8922263861507399
01-breathy,4,0.3322815465329878,6.408195946939103,0.456093896839844,0.9167646177904811
01-breathy,4,0.351387149327012,6.417748748336115,0.4585604217801748,0.8983773817514942
01-breathy,4,0.3710880403818386,6.427599193863529,0.4552312254133006,0.8950048070789575
01-breathy,4,0.3907447509306028,6.437427549137911,0.461089106732662,0.9021506310977562
01-breathy,4,0.41028134061922295,6.447195843982221,0.4639264540285724,0.916323468252768
01-breathy,4,0.42926521192547007,6.456687779635344,0.4822146880845878,0.9049555290905599
01-breathy,4,0.44907726511740087,6.46659380623131,0.4784417603328427,0.9036761596805917
01-breathy,4,0.4685543058626731,6.476332326603946,0.4727354688808857,0.8993374234193511
01-breathy,4,0.4879498054513842,6.486030076398301,0.47838992549356363,0.9336179194668668
01-breathy,4,0.5075861300749906,6.495848238710105,0.47477915855519764,0.9133670624480711
01-breathy,4,0.5271982032802836,6.505654275312751,0.46313209790535914,0.9151612576934082
01-breathy,4,0.5469139130892291,6.515512130217224,0.4704122080611198,0.9033105106990733
01-breathy,4,0.5662961910590205,6.52520326920212,0.45761184487382917,0.9053637916110225
01-breathy,4,0.5863017765484742,6.535206061946846,0.46239318572129184,0.9267157754026929
01-breathy,4,0.6058027608319563,6.5449565540885875,0.46963085285552475,0.9179333762106484
01-breathy,4,0.6252444441013836,6.554677395723301,0.47051738905166635,0.9195063017000357
01-breathy,4,0.6451396657499213,6.56462500654757,0.46886199350864866,0.8858473364678036
01-breathy,4,0.6646532837518127,6.574381815548516,0.4587624092435341,0.8983625021738374
01-breathy,4,0.6844506878965309,6.584280517620875,0.4756003268657939,0.9127225860327179
01-breathy,4,0.7035713729082129,6.593840860126716,0.4978206250487838,0.908450672054353
01-breathy,4,0.7231936523471862,6.603651999846202,0.4918513766004016,0.9125259435299727
01-breathy,4,0.7427752165014585,6.613442781923339,0.5047522227675597,0.9242447462702182
01-breathy,4,0.7621644081952503,6.6231373777702345,0.4847390420507548,0.9057055440107138
01-breathy,4,0.7822903682231832,6.633200357784201,0.4885851127368168,0.9156121250534099
01-breathy,4,0.8021364664579487,6.643123406901584,0.49839012998150356,0.9178623593811917
01-breathy,4,0.8218154521045218,6.65296289972487,0.4901970512698425,0.9149168450261673
01-breathy,4,0.8415499966779052,6.662830172011562,0.4864425296813198,0.9138447622849976
01-breathy,4,0.8614573527220735,6.672783850033646,0.5010102113161383,0.9181215323564468
01-breathy,4,0.8809033375271831,6.682506842436201,0.5102945178890878,0.910856658636822
01-breathy,4,0.9008843754387463,6.6924973613919825,0.4861754272895759,0.9134268705192297
01-breathy,4,0.9207332202411393,6.702421783793179,0.4981715278661804,0.8917031712159301
01-breathy,4,0.9404637943860763,6.7122870708656475,0.49951714839738237,0.8959881600628062
01-breathy,5,0.036877926877735945,8.17149175957076,0.4952176819396241,0.8466165223594206
01-breathy,5,0.05708561058044026,8.181595601422112,0.4977351215062027,0.8609746371322958
01-breathy,5,0.0769041559170418,8.191504874090413,0.48469776040643503,0.8578368280743928
01-breathy,5,0.09696875332358346,8.201537172793683,0.4939428177080962,0.8581408270524117
01-breathy,5,0.11674220824646042,8.211423900255122,0.48399113877188776,0.8565646165493164
01-breathy,5,0.13684455036144882,8.221475071312616,0.48086954566516743,0.8594938965341747
01-breathy,5,0.15657746559494612,8.231341528929365,0.48047023467753586,0.923814242986313
01-breathy,5,0.17632434520606566,8.241214968734925,0.47928509539053576,0.9059141092841557
01-breathy,5,0.19632038538405894,8.251212988823921,0.4795343190179212,0.9094277217184323
01-breathy,5,0.2161289487896738,8.261117270526729,0.46612889215299425,0.8935814306516617
01-breathy,5,0.23630968195840651,8.271207637111095,0.48320171809622037,0.9215584145226419
01-breathy,5,0.2558519930504133,8.280978792657098,0.4747296266004772,0.9074147798833474
01-breathy,5,0.2763090117512732,8.291207302007528,0.46609260683055087,0.9126120264459785
01-breathy,5,0.2959182692247815,8.301011930744282,0.46513692541847323,0.89599632017929
01-breathy,5,0.31628318092968755,8.311194386596735,0.46041602030504797,0.9245064883412568
01-breathy,5,0.3355546829501357,8.32083013760696,0.4826113221893303,0.9315934690806702
01-breathy,5,0.35527259917715526,8.33068909572047,0.4813910863872491,0.9329691873527677
01-breathy,5,0.37524323846384533,8.340674415363814,0.4785716913111167,0.9279094223138971
01-breathy,5,0.39522145201505765,8.35066352213942,0.4838044512196488,0.917735832755027
01-breathy,5,0.41538576724707,8.360745679755427,0.46961136092303796,0.8828471806274956
01-breathy,5,0.43627472691574454,8.371190159589764,0.47480203303492374,0.9253318113276232
01-breathy,5,0.4554123958387031,8.380758994051243,0.5085294844969015,0.9297091939405929
01-breathy,5,0.47546165332273915,8.390783622793261,0.4932060780451737,0.8694415560632024
01-breathy,5,0.4962633989217089,8.401184495592746,0.47749986193196015,0.9228811371671539
01-breathy,5,0.5159524719511701,8.411029032107477,0.48226799112400254,0.9075119908139876
01-breathy,5,0.5363091247015355,8.42120735848266,0.48444759371940194,0.9129718961053284
01-breathy,5,0.5560292267427016,8.431067409503243,0.49004718259437385,0.8971767425594539
01-breathy,5,0.5761838067250551,8.44114469949442,0.49161281492748193,0.9172654689469723
01-breathy,5,0.5963547704973564,8.45123018138057,0.4970193679573653,0.9214199872481195
01-breathy,5,0.6163641961566704,8.461234894210227,0.47427605254206057,0.8911842763774989
01-breathy,5,0.6366421418923487,8.471373867078066,0.4775103302025855,0.9176972278257779
01-breathy,5,0.6563356987094977,8.48122064548664,0.49014962394662126,0.9172196692269724
01-breathy,5,0.6763196741642865,8.491212633214035,0.49602116494137827,0.9227154306387847
01-breathy,5,0.6959734196317271,8.501039505947755,0.4913110488234951,0.9252202604000229
01-breathy,5,0.7158034453859479,8.510954518824866,0.47948078144671497,0.8703063531072771
01-breathy,5,0.7357278606782849,8.520916726471034,0.490954570412983,0.9169083461022302
01-breathy,5,0.7553874733939843,8.530746532828884,0.48080869995483577,0.9181529495984194
01-breathy,5,0.7749987837706342,8.540552188017209,0.48576444230838955,0.9256857943804347
01-breathy,5,0.7941329633040191,8.550119277783901,0.47548251578362494,0.9279018016589432
01-breathy,5,0.8134613002490987,8.559783446256441,0.4753900640006156,0.915597038753339
01-breathy,5,0.833097129771815,8.5696013610178,0.4665677080750185,0.9304479193562806
01-breathy,5,0.8523396132510541,8.579222602757419,0.4651912592041931,0.9161058769872278
01-breathy,5,0.8717970994165896,8.588951345840186,0.4615939924908147,0.9197203320340478
01-breathy,5,0.8910068856480216,8.598556238955902,0.45223360914133826,0.920829340956251
01-breathy,5,0.9106815816228178,8.6083935869433,0.4540490119897179,0.9190955321480351
01-breathy,5,0.9302052837835681,8.618155438023676,0.4747805393230522,0.8606286924299396
01-breathy,5,0.949665901103188,8.627885746683486,0.46762393104353106,0.8750761812148385
01-breathy,6,0.030632064367747347,10.066336758830293,0.3973677636408071,0.8099023360004165
01-breathy,6,0.050138127219661044,10.07608979025625,0.38581646895010724,0.7821100387212112
01-breathy,6,0.070359207504886,10.086200330398862,0.3702030442438119,0.7912343996709599
01-breathy,6,0.08938946875634812,10.095715461024593,0.3920991098626572,0.7987943031405998
01-breathy,6,0.10863891131496572,10.105340182303902,0.39653065394670817,0.8134369930054912
01-breathy,6,0.12812272225790977,10.115082087775374,0.3905010837732266,0.8318403505937045
01-breathy,6,0.14767567582382313,10.12485856455833,0.38883536822289627,0.8324424448995229
01-breathy,6,0.16737339868122092,10.13470742598703,0.39207816611696045,0.7995636255558387
01-breathy,6,0.18742098936492724,10.144731221328882,0.3957815389044996,0.8172740501681567
01-breathy,6,0.20731285607705985,10.154677154684949,0.40256309810638174,0.8152163742056212
01-breathy,6,0.22736005305277374,10.164700753172806,0.4064127906896105,0.8060659587848795
01-breathy,6,0.2477443842501721,10.174892918771505,0.4014685195347823,0.8440679941965403
01-breathy,6,0.2674350667509806,10.18473826002191,0.4146496962435356,0.8207955297390955
01-breathy,6,0.2874198522786635,10.19473065278575,0.41038657684732105,0.8253451960887955
01-breathy,6,0.3073221285806369,10.204681790936737,0.4144269816490937,0.802046351381176
01-breathy,6,0.3273352224579753,10.214688337875407,0.41264226041238933,0.814665604877257
01-breathy,6,0.34697687445562053,10.22450916387423,0.4086719489766739,0.808550744408775
01-breathy,6,0.36714231318561374,10.234591883239226,0.40473499776538335,0.8209328039937455
01-breathy,6,0.3868006103443271,10.244421031818582,0.39759793157786566,0.7964103236250889
01-breathy,6,0.40708702929146057,10.25456424129215,0.3861658497875184,0.797121433352697
01-breathy,6,0.4270248118659339,10.264533132579386,0.3773958209551063,0.8184125571572143
01-breathy,6,0.44624011334476776,10.274140783318803,0.40331490855582863,0.8405733133954068
01-breathy,6,0.46608614768209833,10.284063800487468,0.38862369477577324,0.8085563984710499
01-breathy,6,0.4863918976021395,10.294216675447489,0.38859734150679437,0.8125190851096165
01-breathy,6,0.5060763448616505,10.304058899077244,0.3898555605447449,0.8364688369715993
01-breathy,6,0.5262309881842917,10.314136220738565,0.39057916934316894,0.8314195907985843
01-breathy,6,0.5460620673787737,10.324051760335806,0.4083064179289883,0.826999132908392
01-breathy,6,0.5663709092570564,10.334206181274947,0.3958121465198464,0.8288892001266189
01-breathy,6,0.5862601417931614,10.344150797543,0.40387173973372026,0.8278859431306688
01-breathy,6,0.6063657044292796,10.354203578861059,0.4123939644693502,0.8160029236395905
01-breathy,6,0.6260778508888514,10.364059652090845,0.38718346957524774,0.8124481081861716
01-breathy,6,0.6463586534376731,10.374200053365255,0.37470109489915343,0.8048358544601645
01-breathy,6,0.6663457554396679,10.384193604366253,0.36629125125403417,0.8171418922555962
01-breathy,6,0.6855077074976315,10.393774580395235,0.3866097885265267,0.808001746947936
01-breathy,6,0.7052369734225792,10.403639213357708,0.38282318349595545,0.8265214384810693
01-breathy,6,0.7245902792225323,10.413315866257685,0.39198928627911495,0.822194063214069
01-breathy,6,0.7441592035693212,10.42310032843108,0.3849284741598834,0.8050376950908608
01-breathy,6,0.7643322135901194,10.433186833441479,0.34626327372909177,0.8039772697584682
01-breathy,6,0.7842912504814201,10.443166351887129,0.342754837504861,0.8552679154764965
01-breathy,6,0.8030778868874968,10.452559670090167,0.3578864078735076,0.811409315338473
01-breathy,6,0.8228981674214424,10.46246981035714,0.3456001069449252,0.8348958354324636
01-breathy,6,0.8422788649895026,10.47216015914117,0.3599168236339002,0.8219847715981519
01-breathy,6,0.861383674458466,10.481712563875652,0.37283303508590077,0.8016428879211536
01-breathy,6,0.881082775981632,10.491562114637235,0.3655726911096841,0.8066725437280098
01-breathy,6,0.900597236182481,10.50131934473766,0.3530066434952668,0.8074731179338042
01-breathy,6,0.9202662444112732,10.511153848852056,0.3571767550163696,0.819135364450956
01-breathy,6,0.9393815564725543,10.520711504882696,0.3795187341264945,0.8262524364810611
01-breathy,6,0.9582998855197538,10.530170669406296,0.38009464914939356,0.8235308533283079
01-breathy,7,0.030804487751396437,12.05758519649949,0.36460987006711515,0.8047369053387293
01-breathy,7,0.0506104144958357,12.06748815987171,0.36988433932796794,0.7838184092079511
01-breathy,7,0.07070160573204376,12.077533755489814,0.3735024598533562,0.7776518206309391
01-breathy,7,0.0904334583452453,12.087399681796414,0.35772765362145253,0.8075383685984772
01-breathy,7,0.10974605741547094,12.097055981331527,0.3656814350485697,0.798872248303271
01-breathy,7,0.12963679607965162,12.107001350663618,0.35714248229707757,0.7875389716353199
01-breathy,7,0.1491835974390625,12.116774751343323,0.35858883388288865,0.7796394424507316
01-breathy,7,0.16906107405628035,12.126713489651932,0.3404768959831346,0.7763153361279025
01-breathy,7,0.1888381751076409,12.136602040177612,0.31602634882850833,0.7595583902931091
01-breathy,7,0.20858740430224287,12.146476654774913,0.3061558321823689,0.8002225506665304
01-breathy,7,0.2280383022373904,12.156202103742487,0.29977251480960526,0.7836152554682551
01-breathy,7,0.2477158837049025,12.166040894476243,0.30918508420984064,0.7970948283395576
01-breathy,7,0.2667651203591852,12.175565512803384,0.2999784612777841,0.7869089866141422
01-breathy,7,0.2867643463887326,12.185565125818158,0.2889402240975944,0.7976328009446756
01-breathy,7,0.30590138320308213,12.195133644225333,0.31949067079711774,0.8071473463852138
01-breathy,7,0.32507557408392884,12.204720739665756,0.3293481575777685,0.8162883004586906
01-breathy,7,0.34474756829280295,12.214556736770193,0.3352963805011511,0.8276313995195239
01-breathy,7,0.36375512022437917,12.224060512735981,0.3445275411490446,0.8068046449484368
01-breathy,7,0.38391796538215317,12.234141935314868,0.31600474346302476,0.8123248690278158
01-breathy,7,0.40325722591687096,12.243811565582227,0.3376387236686596,0.8291694773681475
01-breathy,7,0.42255610455769244,12.253461004902638,0.33909407843461725,0.8171062569700162
01-breathy,7,0.442589597590235,12.26347775141891,0.3206736023630321,0.8090589451767323
01-breathy,7,0.46232374968687395,12.273344827467229,0.3290919877600955,0.824423973557482
01-breathy,7,0.4816986131348351,12.28303225919121,0.3402246196173764,0.8409628175633097
01-breathy,7,0.5011326919642336,12.292749298605909,0.3488702885092891,0.8881152849636915
01-breathy,7,0.5208033075071299,12.302584606377357,0.3460326224569332,0.8723177130643587
01-breathy,7,0.5405038724381157,12.31243488884285,0.34759375290951205,0.9005767355955431
01-breathy,7,0.5600102983743582,12.322188101810971,0.3465696018218884,0.8790183984630764
01-breathy,7,0.5797376035629362,12.33205175440526,0.32735277227989207,0.8532657678633556
01-breathy,7,0.5999699284484841,12.342167916848034,0.3186844216820514,0.8872884664006354
01-breathy,7,0.618865097092975,12.35161550117028,0.35909087424409675,0.8833740781977433
01-breathy,7,0.6388487781997725,12.361607341723678,0.36431599891156236,0.8950002404250152
01-breathy,7,0.6584920559755751,12.37142898061158,0.3831554377699659,0.8876713495471992
01-breathy,7,0.6784941565231861,12.381430030885385,0.380230274547866,0.8773129554749279
01-breathy,7,0.698469227822013,12.391417566534798,0.3771571545951554,0.878176101033053
01-breathy,7,0.7182533049912223,12.401309605119403,0.37609752820157333,0.8421464615199227
01-breathy,7,0.7379086441273053,12.411137274687444,0.37138090463264445,0.8429987047097482
01-breathy,7,0.7579528389861032,12.421159372116843,0.35387082605391884,0.811977490909548
