pl04	1.7645	26/05/2017 17:55:20	Mówie poto teraz	max_TT	61.6560	-3.4800	2.2917	70.0329	-2.5368	2.9736	68.5719	-25.4574	25.3773
pl04	1.7205	26/05/2017 17:55:24	Mówie pugu teraz	max_TD	61.3117	3.1061	4.1952	61.3261	-1.9617	1.7595	57.8120	-149.9491	151.4969
pl04	1.4315	26/05/2017 17:55:28	Mówie poko teraz	max_TD	57.7066	-15.3837	15.1491	77.4828	-5.1193	2.9488	68.9582	-68.9411	67.2817
pl04	1.3385	26/05/2017 17:55:32	Mówie putu teraz	max_TT	62.3298	-3.1137	1.9140	73.9382	2.7618	2.4986	71.8405	-22.7795	23.3116
pl04	1.4345	26/05/2017 17:55:36	Mówie podo teraz	max_TT	60.2047	-3.0422	1.8101	70.4298	-5.2013	5.8060	65.9830	19.6075	18.2037
pl04	1.4595	26/05/2017 17:55:39	Mówie pata teraz	max_TT	62.0719	-2.1248	1.2302	68.1973	11.6615	11.4288	63.1606	11.0092	10.4923
pl04	1.4835	26/05/2017 17:55:43	Mówie pogo teraz	max_TD	59.3798	-3.8042	2.8725	76.0109	-3.1700	1.7204	70.5095	-12.3119	9.7504
pl04	1.4455	26/05/2017 17:55:46	Mówie puku teraz	max_TD	59.2775	10.0336	9.0389	58.8695	5.0964	2.8067	57.5714	-140.6288	142.9806
pl04	1.4515	26/05/2017 17:55:49	Mówie pada teraz	max_TT	60.9421	-3.1576	1.7338	66.7404	-8.0853	8.5278	60.7233	-4.3478	5.5733
pl04	1.0835	26/05/2017 17:55:53	Mówie paka teraz	max_TD	58.8902	-19.2156	18.6920	77.0963	-7.3071	4.7359	67.2924	-24.8337	24.1718
pl04	1.3005	26/05/2017 17:55:57	Mówie pudu teraz	max_TT	63.1911	-3.5601	2.0018	73.6254	-27.2732	27.1149	72.4333	-74.0509	73.0171
pl04	1.4185	26/05/2017 17:56:00	Mówie paga teraz	max_TD	61.3230	16.9792	18.3468	75.5512	-5.8880	3.0060	68.0705	42.5720	43.8442
pl04	1.5625	26/05/2017 17:56:14	Mówie poto teraz	max_TT	60.7092	-1.8311	1.1330	71.0773	4.6101	4.4994	67.8567	5.8594	5.4340
pl04	1.6145	26/05/2017 17:56:18	Mówie pugu teraz	max_TD	58.9344	2.0962	1.2283	59.0543	2.5291	1.3304	53.7808	-32.6509	34.7242
pl04	1.1005	26/05/2017 17:56:21	Mówie poko teraz	max_TD	56.6662	2.8725	1.6298	72.6836	-7.1602	4.2992	65.4311	71.8117	72.3095
pl04	1.3255	26/05/2017 17:56:25	Mówie putu teraz	max_TT	62.6009	-4.1676	2.6922	66.1086	2.3689	3.0251	69.3398	-41.2960	41.9273
pl04	1.2995	26/05/2017 17:56:29	Mówie podo teraz	max_TT	60.1357	-2.7170	1.6003	71.2665	0.8850	0.7801	66.9639	11.9514	11.3220
pl04	1.3205	26/05/2017 17:56:32	Mówie pata teraz	max_TT	61.0357	-2.3479	1.5249	67.5130	10.4733	10.1948	62.9305	17.3206	16.7704
pl04	1.2995	26/05/2017 17:56:36	Mówie pogo teraz	max_TD	58.9313	-15.7328	14.4701	77.6292	-5.0545	2.5826	69.1391	-29.1538	27.4544
pl04	1.4015	26/05/2017 17:56:40	Mówie puku teraz	max_TD	59.9528	-10.3903	10.5276	60.2610	9.7351	6.0205	71.7216	-61.7771	59.7572
pl04	1.3395	26/05/2017 17:56:44	Mówie pada teraz	max_TT	60.3346	-3.5391	2.3355	65.8967	-8.9073	9.3117	61.1468	-10.6659	11.6863
pl04	1.3065	26/05/2017 17:56:47	Mówie paka teraz	max_TD	59.7209	-8.1911	7.9546	76.6212	-5.0716	3.0212	65.8586	-3.0746	2.9297
pl04	1.5155	26/05/2017 17:56:51	Mówie pudu teraz	max_TT	63.0688	-3.7117	2.3756	73.7965	2.8095	2.2869	63.4429	-20.6661	21.6494
pl04	1.3925	26/05/2017 17:56:55	Mówie paga teraz	max_TD	60.8651	-10.1376	9.2430	76.9753	-5.7812	3.2349	66.2208	-21.8945	21.4901
pl04	1.1825	26/05/2017 17:57:09	Mówie pugu teraz	max_TD	58.8842	-13.2561	13.4630	76.8067	-1.4896	0.8373	72.0145	-43.1614	42.5682
pl04	1.2985	26/05/2017 17:57:13	Mówie poko teraz	max_TD	57.4999	-14.3251	13.8798	77.1732	-6.2466	4.1637	68.0436	4.4613	4.9877
pl04	1.2135	26/05/2017 17:57:17	Mówie putu teraz	max_TT	61.2139	-3.7374	2.2564	73.3085	-21.6370	22.1558	68.6156	-17.0879	17.2596
pl04	1.2275	26/05/2017 17:57:20	Mówie podo teraz	max_TT	59.4864	-2.3422	1.3742	68.9924	-11.9591	12.6114	67.1569	17.0002	16.7923
pl04	1.2435	26/05/2017 17:57:23	Mówie pata teraz	max_TT	60.7419	-1.3008	0.6762	67.5118	9.4395	9.2716	63.0139	12.4168	12.2080
pl04	1.3035	26/05/2017 17:57:26	Mówie pogo teraz	max_TD	58.9878	-7.8430	7.2298	77.3738	-5.5752	3.5648	72.3958	33.3538	34.7862
pl04	1.1765	26/05/2017 17:57:30	Mówie puku teraz	max_TD	58.9957	2.7065	3.0603	77.0518	-3.3722	2.1477	73.2524	2.9278	5.3101
pl04	1.2905	26/05/2017 17:57:33	Mówie pada teraz	max_TT	60.1334	-2.2812	1.2264	66.6324	-12.5561	12.9700	61.5446	-8.8882	9.7914
pl04	1.2825	26/05/2017 17:57:37	Mówie paka teraz	max_TD	58.7148	-8.5201	8.5297	77.5504	-5.2280	2.7790	66.0529	-12.8498	12.8765
pl04	1.3205	26/05/2017 17:57:40	Mówie pudu teraz	max_TT	61.1487	-2.0361	1.0509	73.7122	-27.0977	27.4963	66.5899	1.4782	1.0414
pl04	1.5365	26/05/2017 17:57:44	Mówie paga teraz	max_TD	59.1389	-15.5058	15.2254	77.6180	-6.0310	3.1643	63.6068	-57.5008	57.1547
pl04	1.5745	26/05/2017 17:57:57	Mówie poto teraz	max_TT	59.9430	-1.9188	1.1244	70.4408	-5.0983	5.3349	67.1463	-9.0466	9.1457
pl04	1.2825	26/05/2017 17:58:00	Mówie pugu teraz	max_TD	60.5771	-15.7719	14.7686	77.8181	-2.2945	1.3332	68.1871	-21.2841	21.9154
pl04	1.2495	26/05/2017 17:58:04	Mówie poko teraz	max_TD	56.8531	5.0755	5.5418	77.7759	-6.0177	4.0016	70.4160	17.5152	19.5026
pl04	1.2935	26/05/2017 17:58:07	Mówie putu teraz	max_TT	62.2342	-3.4122	1.9350	73.2328	-9.9182	10.7422	64.9492	-76.0021	76.0689
pl04	1.3645	26/05/2017 17:58:11	Mówie podo teraz	max_TT	59.6326	-3.5601	2.1849	69.8936	-22.3408	22.6097	66.1327	0.2556	0.9632
pl04	1.2235	26/05/2017 17:58:14	Mówie pata teraz	max_TT	60.3598	-1.8549	1.1091	66.2304	12.7964	12.4130	61.6117	10.2654	9.6226
pl04	1.3245	26/05/2017 17:58:18	Mówie pogo teraz	max_TD	59.5081	-13.6414	12.6848	77.6098	-4.8351	2.7790	74.1945	13.4373	16.7656
pl04	1.2645	26/05/2017 17:58:21	Mówie puku teraz	max_TD	58.8114	0.8154	1.8044	76.3102	-1.6861	0.9174	68.2513	-3.1223	2.1210
pl04	1.2375	26/05/2017 17:58:25	Mówie pada teraz	max_TT	60.7287	-2.8448	1.5364	66.6532	3.5057	2.7962	60.6584	2.5520	0.8841
pl04	1.1795	26/05/2017 17:58:28	Mówie paka teraz	max_TD	58.9869	-5.0955	5.0936	77.6268	-6.0997	3.5667	69.2659	1.4668	3.0231
pl04	1.3035	26/05/2017 17:58:32	Mówie pudu teraz	max_TT	62.2557	-2.9955	1.7481	75.0584	-14.6885	14.9899	65.3065	-16.2182	17.2062
pl04	1.2185	26/05/2017 17:58:35	Mówie paga teraz	max_TD	60.8019	-12.9681	11.8618	77.8313	-8.5316	5.5885	70.4833	31.3148	33.9413
pl04	1.5595	26/05/2017 17:58:47	Mówie poto teraz	max_TT	59.8013	-2.0323	1.3313	70.2434	2.1896	1.9283	66.5047	4.8409	4.3736
pl04	1.4035	26/05/2017 17:58:50	Mówie pugu teraz	max_TD	59.8977	-15.0061	14.3795	77.6986	-2.3575	1.4629	69.8332	-90.8222	89.7064
pl04	1.2835	26/05/2017 17:58:53	Mówie poko teraz	max_TD	57.7999	-2.0924	2.0037	77.6462	-4.6978	2.8515	68.4631	33.7276	34.5917
pl04	1.3625	26/05/2017 17:58:56	Mówie putu teraz	max_TT	61.7581	-4.1361	2.7838	74.2940	-3.5648	4.2286	68.9075	-54.9927	55.9559
pl04	1.3455	26/05/2017 17:59:00	Mówie podo teraz	max_TT	59.4413	-1.6518	0.8726	70.2115	-11.6920	11.9686	67.3738	17.8986	17.2787
pl04	1.3445	26/05/2017 17:59:03	Mówie pata teraz	max_TT	60.8083	-1.8063	1.1168	68.2369	17.2234	16.9735	63.4295	9.6598	9.2115
pl04	1.3175	26/05/2017 17:59:06	Mówie pogo teraz	max_TD	59.9544	-18.0721	17.2167	77.8867	-6.3744	4.1332	72.2244	0.1373	1.9817
pl04	1.3215	26/05/2017 17:59:10	Mówie puku teraz	max_TD	59.4428	0.2775	0.5722	76.2828	-2.4376	1.5621	72.6772	-1.0281	0.9632
pl04	1.2925	26/05/2017 17:59:13	Mówie pada teraz	max_TT	60.6764	-2.1067	1.1377	66.6435	-6.5708	7.2041	61.9213	-4.0741	4.9543
pl04	1.3415	26/05/2017 17:59:17	Mówie paka teraz	max_TD	59.3794	-13.2914	12.9032	76.9103	-5.9986	3.8586	67.8743	-17.9119	17.1604
pl04	1.2905	26/05/2017 17:59:20	Mówie pudu teraz	max_TT	62.4915	-2.8210	1.7662	73.4899	-29.4247	30.3078	66.1137	-12.3348	13.6337
pl04	1.3845	26/05/2017 17:59:23	Mówie paga teraz	max_TD	63.6681	-11.4670	10.2472	78.8855	-7.3738	4.8256	71.2976	-4.0951	2.1744
pl04	1.1535	26/05/2017 17:59:34	Mówie poto teraz	max_TT	59.5086	-1.3437	0.9241	69.6161	-0.5817	0.9823	66.7310	-1.6346	1.9836
pl04	1.1845	26/05/2017 17:59:37	Mówie pugu teraz	max_TD	61.8725	8.4782	9.0914	77.8647	-3.0499	1.8902	72.5968	-17.6010	15.6536
pl04	1.0855	26/05/2017 17:59:40	Mówie poko teraz	max_TD	57.7752	-5.2795	5.4932	76.9839	-5.5237	3.6201	69.2579	2.0008	2.5024
pl04	1.1195	26/05/2017 17:59:43	Mówie putu teraz	max_TT	61.6557	-3.2606	2.0609	74.4774	-12.2547	12.8975	69.1205	-10.3683	10.7288
pl04	1.2515	26/05/2017 17:59:46	Mówie podo teraz	max_TT	59.4973	-2.2850	1.4992	69.0183	-20.0138	20.7634	68.7892	9.4471	9.3460
pl04	1.2625	26/05/2017 17:59:49	Mówie pata teraz	max_TT	61.1666	-2.0695	1.3094	68.6508	9.5272	9.4891	62.8365	9.4175	8.9836
pl04	1.2425	26/05/2017 17:59:52	Mówie pogo teraz	max_TD	59.6803	-5.6410	4.9934	76.6514	-3.2597	2.0885	72.7578	37.2581	39.5832
pl04	1.1285	26/05/2017 17:59:55	Mówie puku teraz	max_TD	60.3243	-2.4948	1.8206	76.7270	-2.6455	1.6899	72.6079	26.8040	28.0666
pl04	1.2225	26/05/2017 17:59:59	Mówie pada teraz	max_TT	60.3929	-2.8706	1.5974	66.7036	0.8812	0.5684	61.3205	-4.9438	6.0549
pl04	1.2145	26/05/2017 18:00:02	Mówie paka teraz	max_TD	59.2904	-18.4746	18.2676	77.6491	-5.3577	2.7618	69.5029	-6.2790	4.4823
pl04	1.0965	26/05/2017 18:00:05	Mówie pudu teraz	max_TT	62.6524	-3.7069	2.4433	74.4884	-2.3613	2.7828	67.5925	-29.3331	30.2849
pl04	1.2595	26/05/2017 18:00:08	Mówie paga teraz	max_TD	5.1628	3.9018	3.9634	5.8953	-0.5199	0.2695	4.8618	-0.5202	0.3946
