fc05	0.1494	11/06/2017 16:48:51	Dico pada lentamente	a	64.6722	8.9104	9.7726	63.3974	-32.6750	33.0820	30.9127	9.4536	28.9266	9.7651	26.9621	10.0996	24.9620	10.2309	23.0047	10.4913	21.0647	10.8212	19.1355	11.2492	17.1933	11.6521	15.2416	12.1227	13.2689	12.5883	11.2715	12.9104	9.2594	13.0916	7.2436	13.0756	5.2413	12.8373	3.2571	12.4782	1.3000	11.9879	-0.5471	10.9578	-2.2752	9.5640	-3.8989	7.9991	-5.3872	6.2024	-6.7454	4.2593	-8.1622	2.7615	-9.5954	1.4705	-10.9395	0.0749	-12.2808	-1.2113	-13.6072	-2.4410	-14.8932	-3.6779	-16.1008	-4.9933	-17.2434	-6.3514	-18.3361	-7.7228	-19.3797	-9.1055	-20.3855	-10.4825	-21.3881	-11.8140	-22.4193	-13.0701	-23.3986	-14.3569	-24.3420	-15.6532	-25.7467	-16.4628	-27.3612	-17.1097	-28.9472	-17.8413	*	*	*	*	*	*
fc05	0.1188	11/06/2017 16:48:57	Dico podo lentamente	O	62.2079	38.6187	38.9738	66.0158	-14.3027	14.5759	30.2606	7.3965	28.3600	7.7697	26.4498	8.0618	24.4894	8.0771	22.5737	8.1968	20.6929	8.4465	18.8126	8.6792	16.9426	9.0121	15.0661	9.3980	13.1736	9.7883	11.2615	10.2060	9.3266	10.5697	7.3643	10.9595	5.3673	11.3968	3.3545	11.6532	1.3327	11.7681	-0.6906	11.7544	-2.6686	11.4225	-4.5758	10.7776	-6.4291	9.9776	-8.0986	8.6399	-9.6449	7.0913	-11.1419	5.5760	-12.5876	4.0779	-13.9029	2.4124	-15.2690	0.9883	-16.5071	-0.5896	-17.5361	-2.4386	-18.4350	-4.3735	-19.2523	-6.3013	-19.9603	-8.2620	-20.5802	-10.2174	-21.0870	-12.1992	-21.5755	-14.0845	-22.0429	-15.8896	-22.4944	-17.6187	-23.6060	-18.6060	-25.6656	-18.7073	-28.0513	-18.6354	-30.6549	-18.5267	*	*	*	*
fc05	0.0774	11/06/2017 16:49:14	Dico pudu lentamente	u	65.1632	31.8346	32.8633	69.5035	-34.7566	35.0259	31.1643	10.2475	29.1448	10.5339	27.1503	10.8483	25.1109	10.9096	23.1347	11.1837	21.1799	11.5567	19.2337	12.0306	17.2794	12.5589	15.3038	13.0880	13.3029	13.5883	11.2755	14.0109	9.2232	14.4503	7.1386	14.9166	5.0257	15.3008	2.8922	15.5659	0.7678	15.5586	-1.3070	15.1751	-3.3227	14.5121	-5.3325	13.8842	-7.1118	12.4516	-8.7363	10.7043	-10.2148	8.7555	-11.4352	6.3545	-12.4367	3.7112	-13.4746	1.4555	-14.2177	-1.1813	-14.9742	-3.5229	-15.7570	-5.6052	-16.2566	-7.9895	-16.2950	-10.8894	-16.0631	-13.9235	-15.6786	-16.8951	-14.9977	-19.9882	-14.3015	-22.8290	-14.1831	-24.7757	-14.2907	-26.3455	-14.4242	-27.7981	-15.5265	-28.2600	-17.2027	-28.2526	-18.9113	-28.3176	*	*	*	*
fc05	0.0666	11/06/2017 16:49:20	Dico pugu lentamente	u	60.6964	19.6490	19.8129	72.2717	21.1012	21.2585	30.4902	8.1209	28.6600	8.8261	26.4871	8.2104	24.4680	7.9791	22.4400	7.4845	20.4308	6.7732	18.5828	6.8502	16.8490	8.0267	15.0580	9.2728	13.1999	10.5615	11.2674	11.8092	9.2613	13.0183	7.1773	14.2391	5.0248	15.3101	2.8167	16.2045	0.5645	16.9222	-1.6783	17.2359	-3.9113	17.2929	-6.0633	16.8845	-8.1482	16.2070	-10.1865	15.3993	-11.9894	13.9379	-13.4806	11.7845	-14.9432	9.7990	-16.0688	7.2504	-16.9820	4.5233	-17.8162	1.9154	-18.5939	-0.5559	-19.3142	-2.9141	-19.9786	-5.1745	-19.9290	-8.3074	-19.1610	-12.1508	-18.2682	-15.8048	-16.8489	-19.7666	-15.1611	-23.6700	-14.4615	-26.1638	-14.4935	-27.7287	-14.3205	-29.3963	-14.9654	-30.2360	-16.3215	-30.4769	*	*	*	*
fc05	0.0980	11/06/2017 16:49:25	Dico putu lentamente	u	65.7412	55.6357	56.9109	69.7598	-39.8602	40.0179	31.2161	10.4108	29.2565	10.9274	27.2587	11.2792	25.2377	11.4877	23.2490	11.7920	21.2742	12.1595	19.2938	12.5097	17.3176	12.9607	15.3306	13.5033	13.3185	14.0465	11.2780	14.6922	9.1957	15.4802	7.0619	16.2614	4.8862	16.8947	2.6991	17.2000	0.5462	17.0454	-1.5677	16.6220	-3.6059	15.8502	-5.4808	14.4930	-7.2200	12.8436	-8.7911	10.8817	-10.1047	8.4341	-11.2011	5.7332	-12.3181	3.4231	-13.2055	0.8543	-14.0628	-1.5008	-14.7783	-3.8978	-15.2940	-6.4293	-15.3177	-9.5479	-14.9827	-12.9252	-14.4758	-16.2294	-13.8103	-19.4404	-12.9834	-22.5648	-12.5754	-24.9040	-12.5268	-26.6483	-12.7525	-27.9818	-13.4503	-28.7731	-14.4747	-29.2510	-16.1212	-29.2114	-17.9083	-29.1539	*	*	*	*
fc05	0.0790	11/06/2017 16:49:32	Dico poto lentamente	O	63.2659	53.6375	54.3565	65.9798	-25.7397	25.5310	30.8905	9.3838	28.8758	9.5861	26.8570	9.6815	24.7719	9.3645	22.8121	9.4661	20.8959	9.7434	18.9898	10.0897	17.0921	10.5865	15.1724	11.0491	13.2308	11.4678	11.2676	11.8631	9.2822	12.2339	7.2730	12.5603	5.2406	12.8451	3.2069	12.9024	1.1856	12.7554	-0.8094	12.4135	-2.7629	11.8680	-4.6571	11.1115	-6.4105	9.9105	-8.0817	8.5852	-9.6116	6.9942	-11.0803	5.4123	-12.4231	3.6783	-13.7922	2.1650	-14.9203	0.2686	-15.9532	-1.6495	-16.8718	-3.6211	-17.7423	-5.5233	-18.4518	-7.5433	-19.1635	-9.4194	-19.8098	-11.2669	-20.3326	-13.1642	-20.8704	-14.9322	-21.4683	-16.5393	-22.1423	-17.9932	-22.9180	-19.2947	-23.8076	-20.4578	*	*	*	*	*	*	*	*
fc05	0.1000	11/06/2017 16:49:56	Dico pata lentamente	a	64.0930	42.6297	43.3032	63.8828	-24.7778	24.7554	31.0793	9.9795	29.0359	10.1503	27.0322	10.3784	24.9738	10.2848	22.9868	10.3962	21.0309	10.6053	19.0884	10.8741	17.1446	11.1390	15.1982	11.4489	13.2388	11.7029	11.2680	11.9700	9.2815	12.2596	7.2769	12.4919	5.2643	12.5741	3.2395	12.6272	1.2307	12.4530	-0.6799	11.6950	-2.4713	10.4902	-4.2141	9.2927	-5.8323	7.8152	-7.4072	6.4016	-9.0103	5.2382	-10.5544	4.0163	-11.9974	2.6445	-13.4202	1.3341	-14.7407	-0.1019	-16.0484	-1.4674	-17.3072	-2.8461	-18.4785	-4.3012	-19.5345	-5.8634	-20.5208	-7.4477	-21.4795	-8.9922	-22.4764	-10.4219	-23.6359	-11.6076	-24.9461	-12.6074	-26.3361	-13.5319	*	*	*	*	*	*	*	*	*	*	-33.4483	-20.5553
fc05	0.0612	11/06/2017 16:50:01	Dico pucu lentamente	u	60.3191	21.8262	21.9744	72.2069	19.9831	20.1598	26.4487	-4.6291	25.0850	-3.7659	23.8686	-2.2044	22.6485	-0.3136	21.4152	2.0284	20.0265	4.1907	18.5089	6.2623	16.8180	7.6998	15.0385	8.9704	13.1881	10.2135	11.2657	11.3555	9.2725	12.5975	7.1955	13.9193	5.0436	15.0960	2.8266	16.1207	0.5721	16.8711	-1.6543	17.1025	-3.8588	17.0448	-6.0589	16.8662	-8.1955	16.3787	-10.2665	15.6582	-12.0341	14.0685	-13.6526	12.2413	-15.0489	10.0556	-16.2792	7.7206	-17.3020	5.1837	-18.2537	2.7527	-19.0708	0.2929	-19.9191	-1.9101	-20.5206	-4.3337	-20.4354	-7.5718	-19.6036	-11.5479	-18.4676	-15.5498	-16.8155	-19.8068	-14.9813	-23.8734	-14.2973	-26.3385	-14.2783	-27.9441	-14.3665	-29.3529	-15.6376	-29.6401	-17.0593	-29.8617	*	*	*	*
fc05	0.1026	11/06/2017 16:50:06	Dico paga lentamente	a	63.0638	22.7556	22.7151	69.1566	66.3850	67.2289	29.0896	3.7024	27.4474	4.5550	25.8023	5.4865	24.1719	6.6296	22.4751	7.6718	20.7208	8.6247	18.9021	9.3915	17.0450	10.0907	15.1477	10.6645	13.2221	11.2124	11.2680	11.9673	9.2661	12.8382	7.2092	13.6789	5.0869	14.6012	2.9125	15.3937	0.7223	15.8641	-1.3945	15.6608	-3.4416	15.0737	-5.4159	14.2265	-7.2347	12.8968	-8.9003	11.2352	-10.5088	9.6141	-11.9919	7.8325	-13.3601	5.9541	-14.6582	4.0994	-15.8602	2.2083	-16.9875	0.3296	-18.0469	-1.5295	-19.0553	-3.3438	-19.9956	-5.1481	-20.7737	-7.0803	-21.5512	-8.8945	-22.3268	-10.6133	-23.1124	-12.2370	-24.2217	-13.4263	-25.6352	-14.2775	-27.2979	-14.9099	-29.0362	-15.5316	-30.7716	-16.2240	*	*	*	*	*	*
fc05	0.0828	11/06/2017 16:50:11	Dico poco lentamente	o	60.4455	28.6021	28.6503	69.4853	48.3011	48.4714	27.7783	-0.4346	26.3607	0.7275	24.8695	1.7765	23.4217	3.2104	21.8753	4.4780	20.2511	5.6254	18.5383	6.4965	16.7817	7.3177	14.9776	8.0248	13.1348	8.6464	11.2582	9.3014	9.3383	10.1285	7.3554	11.1152	5.3023	12.1396	3.1762	13.1620	1.0148	13.9015	-1.1210	14.1428	-3.2829	14.3240	-5.4413	14.3308	-7.4630	13.7243	-9.5257	13.2599	-11.3343	12.0248	-12.9251	10.3098	-14.4375	8.5708	-15.8977	6.8683	-17.1763	4.9243	-18.3887	3.0109	-19.3759	0.8359	-20.2025	-1.4396	-20.9245	-3.7070	-21.4637	-6.0779	-21.9204	-8.3916	-22.4708	-10.4291	-23.4294	-11.8559	-24.4227	-13.1991	-25.5691	-14.3478	-26.8385	-15.3699	*	*	*	*	*	*	*	*	*	*
