pl03	1.6615	24/03/2017 14:44:27	Mowie paka teraz	max_TD	67.8546	20.6356	20.1721	83.9987	-3.5896	1.9531	69.9526	4.8580	0.0000
pl03	1.2985	24/03/2017 14:44:32	Mowie poko teraz	max_TD	60.0764	79.3982	77.1666	83.8447	-3.8509	2.1095	72.0880	-19.7983	0.0000
pl03	1.2005	24/03/2017 14:44:36	Mowie pugu teraz	max_TD	60.2702	105.5813	103.1752	85.5681	-2.6741	1.5812	60.5112	-44.4641	0.0000
pl03	1.3775	24/03/2017 14:44:40	Mowie podo teraz	max_TT	74.3933	-8.8100	4.8428	73.4228	-32.6424	32.5050	70.5430	-27.2560	0.0000
pl03	1.2825	24/03/2017 14:44:44	Mowie putu teraz	max_TT	74.7596	-4.1428	2.6932	81.7284	-54.3118	54.2278	66.1908	-43.3025	0.0000
pl03	1.3605	24/03/2017 14:44:48	Mowie poto teraz	max_TT	75.5838	-2.8152	1.5430	74.4411	0.0134	0.8011	68.7385	-27.1282	0.0000
pl03	1.5485	24/03/2017 14:44:52	Mowie pada teraz	max_TT	76.1674	-6.5250	3.8853	70.2087	-15.2588	16.3097	68.8136	-3.2539	0.0000
pl03	1.3465	24/03/2017 14:44:56	Mowie puku teraz	max_TD	63.4388	114.8720	114.2626	84.6767	-1.1616	0.6790	70.3260	30.8933	0.0000
pl03	0.8085	24/03/2017 14:45:04	Mowie paga teraz	max_TD	68.5590	-63.0093	63.9076	76.4501	-1.1559	0.6256	72.0810	56.3564	0.0000
pl03	1.3765	24/03/2017 14:45:08	Mowie pata teraz	max_TT	78.1488	-6.7024	3.7727	71.1527	4.0073	2.6836	69.2051	-14.6580	0.0000
pl03	1.1685	24/03/2017 14:45:12	Mowie pudu teraz	max_TT	79.0112	-4.4880	2.5692	80.5678	-37.0693	37.2601	65.7604	1.2512	0.0000
pl03	0.9095	24/03/2017 14:45:16	Mowie pogo teraz	max_TD	61.1903	94.4357	92.9880	83.6291	-5.4245	3.5858	72.2034	-27.9884	0.0000
pl03	1.6095	24/03/2017 14:46:18	Mowie paka teraz	max_TD	65.7027	46.3200	46.0758	84.1121	-5.1746	3.4657	70.4219	-4.5605	0.0000
pl03	1.2375	24/03/2017 14:46:22	Mowie poko teraz	max_TD	65.8918	99.2661	99.8440	83.8359	-2.1000	1.2093	69.8221	4.9820	0.0000
pl03	1.1715	24/03/2017 14:46:26	Mowie pugu teraz	max_TD	62.5627	82.8142	82.2868	84.8219	-1.7891	1.1940	69.9049	-18.8961	0.0000
pl03	1.3335	24/03/2017 14:46:30	Mowie podo teraz	max_TT	75.4128	-4.8561	2.7905	75.1852	-36.4628	36.7546	69.0173	-12.5084	0.0000
pl03	1.2515	24/03/2017 14:46:34	Mowie putu teraz	max_TT	76.4641	-8.2092	4.9839	81.1978	-30.5138	31.3244	66.7813	-43.3712	0.0000
pl03	1.1605	24/03/2017 14:46:38	Mowie poto teraz	max_TT	74.1324	-2.0504	1.1120	75.5428	-22.4495	23.1113	68.6718	-20.8721	0.0000
pl03	1.1935	24/03/2017 14:46:42	Mowie pada teraz	max_TT	73.1246	-3.5629	1.8597	73.0879	2.5368	2.1496	67.0845	-23.9010	0.0000
pl03	1.0605	24/03/2017 14:46:46	Mowie puku teraz	max_TD	61.2032	102.8290	101.2430	84.4394	-1.0834	0.6905	66.7528	-28.6427	0.0000
pl03	1.2265	24/03/2017 14:46:50	Mowie paga teraz	max_TD	63.1014	-34.4934	35.0218	75.5743	1.5736	0.9041	70.2166	60.1063	0.0000
pl03	1.3475	24/03/2017 14:46:54	Mowie pata teraz	max_TT	76.1007	-4.9305	2.4986	74.1980	-29.6326	30.3707	68.3141	-15.3770	0.0000
pl03	1.2375	24/03/2017 14:46:58	Mowie pudu teraz	max_TT	74.5994	-2.5330	1.6308	80.3246	-43.0908	43.5009	64.5704	6.9904	0.0000
pl03	1.2425	24/03/2017 14:47:02	Mowie pogo teraz	max_TD	61.1688	115.6330	114.9378	83.5053	-3.5419	2.0638	66.7838	-1.3294	0.0000
pl03	1.6975	24/03/2017 14:47:20	Mowie paka teraz	max_TD	66.6838	74.5678	74.2912	83.7213	-5.4512	3.0327	66.6791	-32.2533	0.0000
pl03	1.3645	24/03/2017 14:47:24	Mowie poko teraz	max_TD	66.4115	62.9330	62.1548	83.6571	-4.0398	2.4815	66.4250	-27.1339	0.0000
pl03	1.1385	24/03/2017 14:47:28	Mowie pugu teraz	max_TD	60.9614	76.9072	75.0341	84.8615	-1.2054	0.6580	71.4588	-22.1519	0.0000
pl03	1.2605	24/03/2017 14:47:32	Mowie podo teraz	max_TT	74.1683	-0.3014	0.2460	74.8112	-13.3095	13.8016	67.5556	-6.6128	0.0000
pl03	0.5115	24/03/2017 14:47:40	Mowie putu teraz	max_TT	78.3210	-2.9354	1.5221	76.9096	-48.1377	48.1758	65.4583	-13.5212	0.0000
