sentence,frame,word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
You'll say 'teegus' this Monday,They'll say '{word}' this Tuesday,teegus,0,0,0,43,space,1.62018585205,2019_Feb_25_1225,60.044550571770515,english,en08,
You'll say 'terk' this Monday,We'll say '{word}' this Friday,terk,0,1,1,32,space,1.5703971386,2019_Feb_25_1225,60.044550571770515,english,en08,
You'll say 'terpus' this Monday,They'll say '{word}' this Tuesday,terpus,0,2,2,38,space,1.63472604752,2019_Feb_25_1225,60.044550571770515,english,en08,
I'll say 'terkus' this Thursday,I'll say '{word}' this Thursday,terkus,0,3,3,20,space,1.60407018661,2019_Feb_25_1225,60.044550571770515,english,en08,
I'll say 'teegus' this Thursday,They'll say '{word}' this Tuesday,teegus,0,4,4,19,space,1.65359902382,2019_Feb_25_1225,60.044550571770515,english,en08,
We'll say 'terb' this Friday,We'll say '{word}' this Friday,terb,0,5,5,75,space,1.52051520348,2019_Feb_25_1225,60.044550571770515,english,en08,
We'll say 'teebus' this Friday,We'll say '{word}' this Friday,teebus,0,6,6,85,space,3.82093906403,2019_Feb_25_1225,60.044550571770515,english,en08,
They'll say 'terkus' this Tuesday,I'll say '{word}' this Thursday,terkus,0,7,7,116,space,1.55361008644,2019_Feb_25_1225,60.044550571770515,english,en08,
We'll say 'tark' this Friday,I'll say '{word}' this Thursday,tark,0,8,8,82,space,1.42045521736,2019_Feb_25_1225,60.044550571770515,english,en08,
I'll say 'teep' this Thursday,I'll say '{word}' this Thursday,teep,0,9,9,0,space,1.45322799683,2019_Feb_25_1225,60.044550571770515,english,en08,
We'll say 'tarkus' this Friday,She'll say '{word}' this Sunday,tarkus,0,10,10,94,space,1.60366797447,2019_Feb_25_1225,60.044550571770515,english,en08,
They'll say 'teep' this Tuesday,I'll say '{word}' this Thursday,teep,0,11,11,96,space,1.68635201454,2019_Feb_25_1225,60.044550571770515,english,en08,
