sentence,frame,word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
I'll say 'teekus' this Thursday,We'll say '{word}' this Friday,teekus,0,18,18,18,space,2.50370788574,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teek' this Friday,You'll say '{word}' this Monday,teek,0,19,19,78,space,1.77000689507,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terb' this Tuesday,We'll say '{word}' this Friday,terb,0,20,20,99,space,2.2702729702,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terkus' this Tuesday,I'll say '{word}' this Thursday,terkus,0,21,21,116,space,5.20599293709,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terbus' this Friday,I'll say '{word}' this Thursday,terbus,0,22,22,87,space,2.18636894226,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terkus' this Friday,I'll say '{word}' this Thursday,terkus,0,23,23,92,space,1.97021985054,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'terk' this Monday,We'll say '{word}' this Friday,terk,0,24,24,32,space,2.07015609741,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'targ' this Monday,You'll say '{word}' this Monday,targ,0,25,25,35,space,2.13720202446,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tark' this Monday,I'll say '{word}' this Thursday,tark,0,26,26,34,space,2.02066206932,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teek' this Tuesday,You'll say '{word}' this Monday,teek,0,27,27,102,space,2.20096206665,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'targus' this Sunday,We'll say '{word}' this Friday,targus,0,28,28,71,space,2.20380592346,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terg' this Tuesday,They'll say '{word}' this Tuesday,terg,0,29,29,105,space,1.92003083229,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terpus' this Thursday,They'll say '{word}' this Tuesday,terpus,0,30,30,14,space,5.23746490479,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tark' this Thursday,I'll say '{word}' this Thursday,tark,0,31,31,10,space,1.81976103783,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tarp' this Tuesday,They'll say '{word}' this Tuesday,tarp,0,32,32,100,space,1.91996693611,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terbus' this Tuesday,I'll say '{word}' this Thursday,terbus,0,33,33,111,space,1.93679213524,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'terp' this Monday,She'll say '{word}' this Sunday,terp,0,34,34,26,space,1.93712282181,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'tark' this Sunday,I'll say '{word}' this Thursday,tark,0,35,35,58,space,2.25325417519,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tarb' this Monday,I'll say '{word}' this Thursday,tarb,0,36,36,29,space,1.75317621231,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teeg' this Friday,She'll say '{word}' this Sunday,teeg,0,37,37,79,space,1.96978902817,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teebus' this Thursday,We'll say '{word}' this Friday,teebus,0,38,38,13,space,13.2585959435,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teebus' this Monday,We'll say '{word}' this Friday,teebus,0,39,39,37,space,4.53765296936,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teeg' this Monday,She'll say '{word}' this Sunday,teeg,0,40,40,31,space,1.6535820961,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teeg' this Tuesday,She'll say '{word}' this Sunday,teeg,0,41,41,103,space,1.9371278286,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'terk' this Sunday,We'll say '{word}' this Friday,terk,0,42,42,56,space,2.73674201965,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tark' this Tuesday,I'll say '{word}' this Thursday,tark,0,43,43,106,space,1.90331697464,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teeb' this Monday,You'll say '{word}' this Monday,teeb,0,44,44,25,space,1.91799116135,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'targ' this Friday,You'll say '{word}' this Monday,targ,0,45,45,83,space,1.77015089989,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'terb' this Monday,We'll say '{word}' this Friday,terb,0,46,46,27,space,1.90333509445,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teebus' this Tuesday,We'll say '{word}' this Friday,teebus,0,47,47,109,space,1.98735713959,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tarkus' this Tuesday,She'll say '{word}' this Sunday,tarkus,0,48,48,118,space,2.30383706093,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terp' this Tuesday,She'll say '{word}' this Sunday,terp,0,49,49,98,space,2.00399303436,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'targ' this Tuesday,You'll say '{word}' this Monday,targ,0,50,50,107,space,2.00301814079,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tarpus' this Thursday,You'll say '{word}' this Monday,tarpus,0,51,51,16,space,2.1200838089,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tarpus' this Friday,You'll say '{word}' this Monday,tarpus,0,52,52,88,space,1.93690395355,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tergus' this Thursday,You'll say '{word}' this Monday,tergus,0,53,53,21,space,4.93712115288,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terk' this Friday,We'll say '{word}' this Friday,terk,0,54,54,80,space,1.82012605667,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teeg' this Thursday,She'll say '{word}' this Sunday,teeg,0,55,55,7,space,2.22050094604,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terpus' this Tuesday,They'll say '{word}' this Tuesday,terpus,0,56,56,110,space,2.0873029232,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teep' this Friday,I'll say '{word}' this Thursday,teep,0,57,57,72,space,1.78685998917,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tarkus' this Monday,She'll say '{word}' this Sunday,tarkus,0,58,58,46,space,1.88469004631,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tarp' this Thursday,They'll say '{word}' this Tuesday,tarp,0,59,59,4,space,2.50338697433,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terg' this Thursday,They'll say '{word}' this Tuesday,terg,0,60,60,9,space,1.7702729702,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teep' this Sunday,I'll say '{word}' this Thursday,teep,0,61,61,48,space,2.12058591843,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'tarb' this Sunday,I'll say '{word}' this Thursday,tarb,0,62,62,53,space,2.20380711555,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'terg' this Monday,They'll say '{word}' this Tuesday,terg,0,63,63,33,space,1.65297794342,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teegus' this Monday,They'll say '{word}' this Tuesday,teegus,0,64,64,43,space,1.98725795746,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teegus' this Tuesday,They'll say '{word}' this Tuesday,teegus,0,65,65,115,space,2.03451323509,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'targ' this Sunday,You'll say '{word}' this Monday,targ,0,66,66,59,space,1.8200969696,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tarkus' this Thursday,She'll say '{word}' this Sunday,tarkus,0,67,67,22,space,2.1372461319,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tarb' this Friday,I'll say '{word}' this Thursday,tarb,0,68,68,77,space,1.63435697556,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teegus' this Thursday,They'll say '{word}' this Tuesday,teegus,0,69,69,19,space,1.85378694534,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tarbus' this Friday,She'll say '{word}' this Sunday,tarbus,0,70,70,89,space,2.01814603806,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teek' this Thursday,You'll say '{word}' this Monday,teek,0,71,71,6,space,1.63631510735,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teepus' this Friday,She'll say '{word}' this Sunday,teepus,0,72,72,84,space,2.10395908356,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tergus' this Tuesday,You'll say '{word}' this Monday,tergus,0,73,73,117,space,2.30327701569,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tarp' this Friday,They'll say '{word}' this Tuesday,tarp,0,74,74,76,space,1.83703684807,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tarpus' this Monday,You'll say '{word}' this Monday,tarpus,0,75,75,40,space,2.16808390617,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teep' this Thursday,I'll say '{word}' this Thursday,teep,0,76,76,0,space,1.81956315041,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'tarpus' this Sunday,You'll say '{word}' this Monday,tarpus,0,77,77,64,space,2.06816887856,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teepus' this Sunday,She'll say '{word}' this Sunday,teepus,0,78,78,60,space,2.21994304657,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terp' this Friday,She'll say '{word}' this Sunday,terp,0,79,79,74,space,1.72030305862,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'terp' this Sunday,She'll say '{word}' this Sunday,terp,0,80,80,50,space,2.00389003754,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teeb' this Friday,You'll say '{word}' this Monday,teeb,0,81,81,73,space,1.56945180893,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teekus' this Monday,We'll say '{word}' this Friday,teekus,0,82,82,42,space,4.7551150322,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teepus' this Tuesday,She'll say '{word}' this Sunday,teepus,0,83,83,108,space,2.82061195374,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teebus' this Sunday,We'll say '{word}' this Friday,teebus,0,84,84,61,space,1.92100405693,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terbus' this Thursday,I'll say '{word}' this Thursday,terbus,0,85,85,15,space,2.31818985939,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tarbus' this Tuesday,She'll say '{word}' this Sunday,tarbus,0,86,86,113,space,2.70337915421,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terb' this Friday,We'll say '{word}' this Friday,terb,0,87,87,75,space,1.85124611855,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teekus' this Tuesday,We'll say '{word}' this Friday,teekus,0,88,88,114,space,2.6042470932,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'terg' this Sunday,They'll say '{word}' this Tuesday,terg,0,89,89,57,space,2.12045788765,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teek' this Sunday,You'll say '{word}' this Monday,teek,0,90,90,54,space,1.78443002701,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'targus' this Tuesday,We'll say '{word}' this Friday,targus,0,91,91,119,space,2.17079806328,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teekus' this Friday,We'll say '{word}' this Friday,teekus,0,92,92,90,space,2.10109806061,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'tarb' this Thursday,I'll say '{word}' this Thursday,tarb,0,93,93,5,space,1.95391082764,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'terpus' this Monday,They'll say '{word}' this Tuesday,terpus,0,94,94,38,space,2.2839281559,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terk' this Thursday,We'll say '{word}' this Friday,terk,0,95,95,8,space,1.83707499504,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terb' this Thursday,We'll say '{word}' this Friday,terb,0,96,96,3,space,2.06832909584,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'terk' this Tuesday,We'll say '{word}' this Friday,terk,0,97,97,104,space,1.8202881813,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teeb' this Sunday,You'll say '{word}' this Monday,teeb,0,98,98,49,space,1.61967897415,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'terkus' this Sunday,I'll say '{word}' this Thursday,terkus,0,99,99,68,space,1.96838212013,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teek' this Monday,You'll say '{word}' this Monday,teek,0,100,100,30,space,1.60367298126,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'terpus' this Sunday,They'll say '{word}' this Tuesday,terpus,0,101,101,62,space,2.03627800941,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'terp' this Thursday,She'll say '{word}' this Sunday,terp,0,102,102,2,space,1.76975083351,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teekus' this Sunday,We'll say '{word}' this Friday,teekus,0,103,103,66,space,1.92028617859,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'tarkus' this Sunday,She'll say '{word}' this Sunday,tarkus,0,104,104,70,space,1.8036968708,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tarp' this Monday,They'll say '{word}' this Tuesday,tarp,0,105,105,28,space,1.70289707184,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'teebus' this Friday,We'll say '{word}' this Friday,teebus,0,106,106,85,space,1.75329184532,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'teeb' this Tuesday,You'll say '{word}' this Monday,teeb,0,107,107,97,space,1.62053489685,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'teepus' this Thursday,She'll say '{word}' this Sunday,teepus,0,108,108,12,space,1.83695197105,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tergus' this Friday,You'll say '{word}' this Monday,tergus,0,109,109,93,space,1.7368209362,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'targus' this Monday,We'll say '{word}' this Friday,targus,0,110,110,47,space,2.20416116714,2019_Feb_19_1056,59.894585173665995,english,en001,
They'll say 'tarb' this Tuesday,I'll say '{word}' this Thursday,tarb,0,111,111,101,space,2.01978206635,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terg' this Friday,They'll say '{word}' this Tuesday,terg,0,112,112,81,space,1.85381102562,2019_Feb_19_1056,59.894585173665995,english,en001,
I'll say 'targus' this Thursday,We'll say '{word}' this Friday,targus,0,113,113,23,space,2.18409705162,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'terpus' this Friday,They'll say '{word}' this Tuesday,terpus,0,114,114,86,space,1.85371303558,2019_Feb_19_1056,59.894585173665995,english,en001,
She'll say 'teeg' this Sunday,She'll say '{word}' this Sunday,teeg,0,115,115,55,space,1.87011909485,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tergus' this Monday,You'll say '{word}' this Monday,tergus,0,116,116,45,space,1.95368313789,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'tarbus' this Monday,She'll say '{word}' this Sunday,tarbus,0,117,117,41,space,1.90368294716,2019_Feb_19_1056,59.894585173665995,english,en001,
You'll say 'teepus' this Monday,She'll say '{word}' this Sunday,teepus,0,118,118,36,space,1.75317120552,2019_Feb_19_1056,59.894585173665995,english,en001,
We'll say 'tark' this Friday,I'll say '{word}' this Thursday,tark,0,119,119,82,space,1.60274004936,2019_Feb_19_1056,59.894585173665995,english,en001,
