sentence,frame,word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
I'll say 'targ' this Thursday,You'll say '{word}' this Monday,targ,0,15,15,11,space,1.58678913116,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teek' this Thursday,You'll say '{word}' this Monday,teek,0,16,16,6,space,1.67031598091,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tarbus' this Friday,She'll say '{word}' this Sunday,tarbus,0,17,17,89,space,1.62011599541,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tarpus' this Monday,You'll say '{word}' this Monday,tarpus,0,18,18,40,space,1.70340895653,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'terkus' this Friday,I'll say '{word}' this Thursday,terkus,0,19,19,92,space,3.98801183701,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'targus' this Thursday,We'll say '{word}' this Friday,targus,0,20,20,23,space,2.13678812981,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teepus' this Friday,She'll say '{word}' this Sunday,teepus,0,21,21,84,space,1.80353808403,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teep' this Friday,I'll say '{word}' this Thursday,teep,0,22,22,72,space,1.45296096802,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'terp' this Friday,She'll say '{word}' this Sunday,terp,0,23,23,74,space,1.78471589088,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teeb' this Sunday,You'll say '{word}' this Monday,teeb,0,24,24,49,space,1.70363497734,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tarkus' this Tuesday,She'll say '{word}' this Sunday,tarkus,0,25,25,118,space,1.82069993019,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tarp' this Thursday,They'll say '{word}' this Tuesday,tarp,0,26,26,4,space,4.00521993637,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tarbus' this Tuesday,She'll say '{word}' this Sunday,tarbus,0,27,27,113,space,2.05120301247,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teepus' this Thursday,She'll say '{word}' this Sunday,teepus,0,28,28,12,space,21.3123369217,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'terpus' this Sunday,They'll say '{word}' this Tuesday,terpus,0,29,29,62,space,1.88457798958,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tarpus' this Friday,You'll say '{word}' this Monday,tarpus,0,30,30,88,space,1.83713412285,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tergus' this Monday,You'll say '{word}' this Monday,tergus,0,31,31,45,space,1.73680186272,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tarp' this Sunday,They'll say '{word}' this Tuesday,tarp,0,32,32,52,space,1.61960983276,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'terp' this Thursday,She'll say '{word}' this Sunday,terp,0,33,33,2,space,1.81962490082,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tarb' this Thursday,I'll say '{word}' this Thursday,tarb,0,34,34,5,space,1.77089691162,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teegus' this Sunday,They'll say '{word}' this Tuesday,teegus,0,35,35,67,space,1.53622913361,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tarp' this Tuesday,They'll say '{word}' this Tuesday,tarp,0,36,36,100,space,1.53686404228,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tarbus' this Thursday,She'll say '{word}' this Sunday,tarbus,0,37,37,17,space,2.01817083359,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teepus' this Monday,She'll say '{word}' this Sunday,teepus,0,38,38,36,space,1.76985383034,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teeb' this Monday,You'll say '{word}' this Monday,teeb,0,39,39,25,space,2.72088193893,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teegus' this Tuesday,They'll say '{word}' this Tuesday,teegus,0,40,40,115,space,2.90401887894,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teebus' this Monday,We'll say '{word}' this Friday,teebus,0,41,41,37,space,1.65325593948,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terg' this Tuesday,They'll say '{word}' this Tuesday,terg,0,42,42,105,space,1.72059297562,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tergus' this Friday,You'll say '{word}' this Monday,tergus,0,43,43,93,space,1.72063708305,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'targ' this Tuesday,You'll say '{word}' this Monday,targ,0,44,44,107,space,1.75335717201,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teegus' this Monday,They'll say '{word}' this Tuesday,teegus,0,45,45,43,space,1.72023797035,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teeg' this Friday,She'll say '{word}' this Sunday,teeg,0,46,46,79,space,1.65363788605,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teekus' this Sunday,We'll say '{word}' this Friday,teekus,0,47,47,66,space,4.30361795425,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tark' this Sunday,I'll say '{word}' this Thursday,tark,0,48,48,58,space,2.32062911987,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teekus' this Monday,We'll say '{word}' this Friday,teekus,0,49,49,42,space,1.90384197235,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tarkus' this Sunday,She'll say '{word}' this Sunday,tarkus,0,50,50,70,space,2.08710503578,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'terbus' this Thursday,I'll say '{word}' this Thursday,terbus,0,51,51,15,space,4.67178893089,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teep' this Sunday,I'll say '{word}' this Thursday,teep,0,52,52,48,space,1.60364794731,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teek' this Sunday,You'll say '{word}' this Monday,teek,0,53,53,54,space,1.38689494133,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terp' this Tuesday,She'll say '{word}' this Sunday,terp,0,54,54,98,space,1.53662395477,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teegus' this Friday,They'll say '{word}' this Tuesday,teegus,0,55,55,91,space,1.60051393509,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terk' this Tuesday,We'll say '{word}' this Friday,terk,0,56,56,104,space,1.68691086769,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terbus' this Tuesday,I'll say '{word}' this Thursday,terbus,0,57,57,111,space,1.72051286697,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tergus' this Sunday,You'll say '{word}' this Monday,tergus,0,58,58,69,space,1.65112996101,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'terpus' this Thursday,They'll say '{word}' this Tuesday,terpus,0,59,59,14,space,1.85397791862,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tark' this Friday,I'll say '{word}' this Thursday,tark,0,60,60,82,space,1.57017302513,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'targus' this Tuesday,We'll say '{word}' this Friday,targus,0,61,61,119,space,1.58685183525,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'targ' this Sunday,You'll say '{word}' this Monday,targ,0,62,62,59,space,1.45331501961,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'terg' this Friday,They'll say '{word}' this Tuesday,terg,0,63,63,81,space,1.3703379631,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teekus' this Thursday,We'll say '{word}' this Friday,teekus,0,64,64,18,space,1.70371294022,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tarb' this Monday,I'll say '{word}' this Thursday,tarb,0,65,65,29,space,1.40285396576,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'terk' this Monday,We'll say '{word}' this Friday,terk,0,66,66,32,space,1.33690810204,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'terkus' this Thursday,I'll say '{word}' this Thursday,terkus,0,67,67,20,space,1.67043805122,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tarkus' this Monday,She'll say '{word}' this Sunday,tarkus,0,68,68,46,space,1.50291204453,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'terp' this Monday,She'll say '{word}' this Sunday,terp,0,69,69,26,space,1.18678498268,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'terb' this Sunday,We'll say '{word}' this Friday,terb,0,70,70,51,space,1.65310621262,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tarb' this Sunday,I'll say '{word}' this Thursday,tarb,0,71,71,53,space,1.52054905891,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teekus' this Tuesday,We'll say '{word}' this Friday,teekus,0,72,72,114,space,1.67098402977,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tarp' this Monday,They'll say '{word}' this Tuesday,tarp,0,73,73,28,space,1.43684792519,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teepus' this Tuesday,She'll say '{word}' this Sunday,teepus,0,74,74,108,space,2.7870850563,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terpus' this Tuesday,They'll say '{word}' this Tuesday,terpus,0,75,75,110,space,1.63676810265,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'tark' this Monday,I'll say '{word}' this Thursday,tark,0,76,76,34,space,1.5195338726,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teegus' this Thursday,They'll say '{word}' this Tuesday,teegus,0,77,77,19,space,1.60386705399,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teebus' this Friday,We'll say '{word}' this Friday,teebus,0,78,78,85,space,3.03447198868,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terb' this Tuesday,We'll say '{word}' this Friday,terb,0,79,79,99,space,1.96832990646,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tergus' this Tuesday,You'll say '{word}' this Monday,tergus,0,80,80,117,space,1.85400605202,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tark' this Thursday,I'll say '{word}' this Thursday,tark,0,81,81,10,space,1.56941390038,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teek' this Monday,You'll say '{word}' this Monday,teek,0,82,82,30,space,1.35256409645,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teekus' this Friday,We'll say '{word}' this Friday,teekus,0,83,83,90,space,1.65339708328,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'terbus' this Monday,I'll say '{word}' this Thursday,terbus,0,84,84,39,space,1.45368909836,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'terkus' this Tuesday,I'll say '{word}' this Thursday,terkus,0,85,85,116,space,1.53440403938,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'targus' this Monday,We'll say '{word}' this Friday,targus,0,86,86,47,space,1.58655405045,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teep' this Monday,I'll say '{word}' this Thursday,teep,0,87,87,24,space,1.2366631031,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tarp' this Friday,They'll say '{word}' this Tuesday,tarp,0,88,88,76,space,1.58468317986,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tarpus' this Tuesday,You'll say '{word}' this Monday,tarpus,0,89,89,112,space,1.90358304977,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'targ' this Friday,You'll say '{word}' this Monday,targ,0,90,90,83,space,1.48701691628,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teebus' this Sunday,We'll say '{word}' this Friday,teebus,0,91,91,61,space,1.58692097664,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tark' this Tuesday,I'll say '{word}' this Thursday,tark,0,92,92,106,space,1.46915793419,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'terp' this Sunday,She'll say '{word}' this Sunday,terp,0,93,93,50,space,1.51946520805,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teebus' this Tuesday,We'll say '{word}' this Friday,teebus,0,94,94,109,space,1.58665895462,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tarkus' this Thursday,She'll say '{word}' this Sunday,tarkus,0,95,95,22,space,1.63452410698,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'terkus' this Sunday,I'll say '{word}' this Thursday,terkus,0,96,96,68,space,1.51960611343,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tergus' this Thursday,You'll say '{word}' this Monday,tergus,0,97,97,21,space,6.68916988373,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tarkus' this Friday,She'll say '{word}' this Sunday,tarkus,0,98,98,94,space,1.97013115883,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'terg' this Thursday,They'll say '{word}' this Tuesday,terg,0,99,99,9,space,2.12051892281,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'tarb' this Friday,I'll say '{word}' this Thursday,tarb,0,100,100,77,space,2.22022914886,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teeg' this Thursday,She'll say '{word}' this Sunday,teeg,0,101,101,7,space,4.17093491554,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'teepus' this Sunday,She'll say '{word}' this Sunday,teepus,0,102,102,60,space,1.92033600807,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'terg' this Sunday,They'll say '{word}' this Tuesday,terg,0,103,103,57,space,2.27022504807,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'tarb' this Tuesday,I'll say '{word}' this Thursday,tarb,0,104,104,101,space,1.62192416191,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'tarpus' this Thursday,You'll say '{word}' this Monday,tarpus,0,105,105,16,space,2.03742694855,2019_Feb_25_1235,59.97834987122892,english,en09,
I'll say 'teep' this Thursday,I'll say '{word}' this Thursday,teep,0,106,106,0,space,1.77035713196,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'terb' this Monday,We'll say '{word}' this Friday,terb,0,107,107,27,space,3.8547270298,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'terb' this Friday,We'll say '{word}' this Friday,terb,0,108,108,75,space,35.084676981,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teeg' this Tuesday,She'll say '{word}' this Sunday,teeg,0,109,109,103,space,2.1535859108,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'terpus' this Friday,They'll say '{word}' this Tuesday,terpus,0,110,110,86,space,1.40329408646,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teek' this Tuesday,You'll say '{word}' this Monday,teek,0,111,111,102,space,1.40373587608,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'tarbus' this Sunday,She'll say '{word}' this Sunday,tarbus,0,112,112,65,space,1.52019619942,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'targ' this Monday,You'll say '{word}' this Monday,targ,0,113,113,35,space,1.26945710182,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'teek' this Friday,You'll say '{word}' this Monday,teek,0,114,114,78,space,1.35365080833,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teeb' this Tuesday,You'll say '{word}' this Monday,teeb,0,115,115,97,space,1.57026696205,2019_Feb_25_1235,59.97834987122892,english,en09,
We'll say 'targus' this Friday,We'll say '{word}' this Friday,targus,0,116,116,95,space,1.61949586868,2019_Feb_25_1235,59.97834987122892,english,en09,
She'll say 'targus' this Sunday,We'll say '{word}' this Friday,targus,0,117,117,71,space,1.63681387901,2019_Feb_25_1235,59.97834987122892,english,en09,
You'll say 'teeg' this Monday,She'll say '{word}' this Sunday,teeg,0,118,118,31,space,1.75323390961,2019_Feb_25_1235,59.97834987122892,english,en09,
They'll say 'teep' this Tuesday,I'll say '{word}' this Thursday,teep,0,119,119,96,space,2.85412693024,2019_Feb_25_1235,59.97834987122892,english,en09,
