sentence,frame,word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
I'll say 'teeg' this Thursday,She'll say '{word}' this Sunday,teeg,0,21,21,7,space,2.60401296616,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tarp' this Friday,They'll say '{word}' this Tuesday,tarp,0,22,22,76,space,2.27053499222,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terk' this Thursday,We'll say '{word}' this Friday,terk,0,23,23,8,space,2.26790809631,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'terbus' this Monday,I'll say '{word}' this Thursday,terbus,0,24,24,39,space,2.47058105469,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'terkus' this Monday,I'll say '{word}' this Thursday,terkus,0,25,25,44,space,2.40433311462,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terb' this Thursday,We'll say '{word}' this Friday,terb,0,26,26,3,space,2.42076992989,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teegus' this Monday,They'll say '{word}' this Tuesday,teegus,0,27,27,43,space,2.78652906418,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'targus' this Monday,We'll say '{word}' this Friday,targus,0,28,28,47,space,2.2704679966,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'teek' this Sunday,You'll say '{word}' this Monday,teek,0,29,29,54,space,2.38675904274,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'targus' this Friday,We'll say '{word}' this Friday,targus,0,30,30,95,space,2.78737401962,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'targ' this Tuesday,You'll say '{word}' this Monday,targ,0,31,31,107,space,2.53723788261,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tarb' this Friday,I'll say '{word}' this Thursday,tarb,0,32,32,77,space,2.42054796219,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terbus' this Thursday,I'll say '{word}' this Thursday,terbus,0,33,33,15,space,2.82071185112,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teepus' this Thursday,She'll say '{word}' this Sunday,teepus,0,34,34,12,space,2.73707699776,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tergus' this Sunday,You'll say '{word}' this Monday,tergus,0,35,35,69,space,2.40387892723,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terkus' this Tuesday,I'll say '{word}' this Thursday,terkus,0,36,36,116,space,3.01842594147,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tarpus' this Tuesday,You'll say '{word}' this Monday,tarpus,0,37,37,112,space,2.57037997246,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terg' this Tuesday,They'll say '{word}' this Tuesday,terg,0,38,38,105,space,2.53749299049,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'terbus' this Friday,I'll say '{word}' this Thursday,terbus,0,39,39,87,space,2.52068901062,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'teeg' this Sunday,She'll say '{word}' this Sunday,teeg,0,40,40,55,space,2.52066802979,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tarkus' this Thursday,She'll say '{word}' this Sunday,tarkus,0,41,41,22,space,2.60420203209,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'terg' this Friday,They'll say '{word}' this Tuesday,terg,0,42,42,81,space,2.6537129879,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tarb' this Sunday,I'll say '{word}' this Thursday,tarb,0,43,43,53,space,2.28704500198,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'terg' this Sunday,They'll say '{word}' this Tuesday,terg,0,44,44,57,space,2.38671112061,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'terp' this Monday,She'll say '{word}' this Sunday,terp,0,45,45,26,space,2.35398507118,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tarkus' this Friday,She'll say '{word}' this Sunday,tarkus,0,46,46,94,space,2.48696208,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'terkus' this Friday,I'll say '{word}' this Thursday,terkus,0,47,47,92,space,2.32034420967,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tarkus' this Monday,She'll say '{word}' this Sunday,tarkus,0,48,48,46,space,2.53748893738,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tergus' this Monday,You'll say '{word}' this Monday,tergus,0,49,49,45,space,2.65344190598,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'terg' this Monday,They'll say '{word}' this Tuesday,terg,0,50,50,33,space,2.1035349369,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'targ' this Sunday,You'll say '{word}' this Monday,targ,0,51,51,59,space,2.28766703606,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tarb' this Tuesday,I'll say '{word}' this Thursday,tarb,0,52,52,101,space,2.18703818321,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'targus' this Thursday,We'll say '{word}' this Friday,targus,0,53,53,23,space,3.0543589592,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tarbus' this Sunday,She'll say '{word}' this Sunday,tarbus,0,54,54,65,space,2.68724703789,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terp' this Thursday,She'll say '{word}' this Sunday,terp,0,55,55,2,space,2.65435385704,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tarbus' this Monday,She'll say '{word}' this Sunday,tarbus,0,56,56,41,space,2.80387282372,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'teepus' this Sunday,She'll say '{word}' this Sunday,teepus,0,57,57,60,space,2.45170211792,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teep' this Friday,I'll say '{word}' this Thursday,teep,0,58,58,72,space,2.4872469902,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'terp' this Friday,She'll say '{word}' this Sunday,terp,0,59,59,74,space,2.48726296425,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'targ' this Monday,You'll say '{word}' this Monday,targ,0,60,60,35,space,2.23494315147,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terg' this Thursday,They'll say '{word}' this Tuesday,terg,0,61,61,9,space,2.7704911232,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teebus' this Friday,We'll say '{word}' this Friday,teebus,0,62,62,85,space,2.43695402145,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tark' this Thursday,I'll say '{word}' this Thursday,tark,0,63,63,10,space,2.5711979866,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tergus' this Thursday,You'll say '{word}' this Monday,tergus,0,64,64,21,space,2.67093610764,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tarp' this Tuesday,They'll say '{word}' this Tuesday,tarp,0,65,65,100,space,2.27073907852,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teeb' this Friday,You'll say '{word}' this Monday,teeb,0,66,66,73,space,2.27024292946,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tarpus' this Sunday,You'll say '{word}' this Monday,tarpus,0,67,67,64,space,2.43668007851,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tergus' this Friday,You'll say '{word}' this Monday,tergus,0,68,68,93,space,2.48720693588,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tarp' this Monday,They'll say '{word}' this Tuesday,tarp,0,69,69,28,space,2.37044596672,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teegus' this Friday,They'll say '{word}' this Tuesday,teegus,0,70,70,91,space,2.40442490578,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teegus' this Thursday,They'll say '{word}' this Tuesday,teegus,0,71,71,19,space,2.76869010925,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tarbus' this Friday,She'll say '{word}' this Sunday,tarbus,0,72,72,89,space,2.62083601952,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terk' this Tuesday,We'll say '{word}' this Friday,terk,0,73,73,104,space,2.77030515671,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'teeg' this Tuesday,She'll say '{word}' this Sunday,teeg,0,74,74,103,space,2.57072687149,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tarkus' this Sunday,She'll say '{word}' this Sunday,tarkus,0,75,75,70,space,6.37210392952,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'teek' this Tuesday,You'll say '{word}' this Monday,teek,0,76,76,102,space,2.65403485298,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tarpus' this Thursday,You'll say '{word}' this Monday,tarpus,0,77,77,16,space,61.1135671139,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'terbus' this Sunday,I'll say '{word}' this Thursday,terbus,0,78,78,63,space,2.28652405739,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teekus' this Monday,We'll say '{word}' this Friday,teekus,0,79,79,42,space,2.38730502129,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tarb' this Thursday,I'll say '{word}' this Thursday,tarb,0,80,80,5,space,2.40387105942,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'targ' this Friday,You'll say '{word}' this Monday,targ,0,81,81,83,space,2.02050495148,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'teebus' this Sunday,We'll say '{word}' this Friday,teebus,0,82,82,61,space,2.72021508217,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'targus' this Tuesday,We'll say '{word}' this Friday,targus,0,83,83,119,space,2.40209698677,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terpus' this Tuesday,They'll say '{word}' this Tuesday,terpus,0,84,84,110,space,2.65167808533,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terpus' this Thursday,They'll say '{word}' this Tuesday,terpus,0,85,85,14,space,2.5201292038,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'terb' this Monday,We'll say '{word}' this Friday,terb,0,86,86,27,space,2.17000484467,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tarbus' this Tuesday,She'll say '{word}' this Sunday,tarbus,0,87,87,113,space,2.70166611671,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teep' this Thursday,I'll say '{word}' this Thursday,teep,0,88,88,0,space,2.43730401993,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teekus' this Thursday,We'll say '{word}' this Friday,teekus,0,89,89,18,space,2.6204431057,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'teeb' this Tuesday,You'll say '{word}' this Monday,teeb,0,90,90,97,space,2.6040148735,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terp' this Tuesday,She'll say '{word}' this Sunday,terp,0,91,91,98,space,2.37014102936,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'tarp' this Thursday,They'll say '{word}' this Tuesday,tarp,0,92,92,4,space,2.35339188576,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teekus' this Friday,We'll say '{word}' this Friday,teekus,0,93,93,90,space,2.45371007919,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tarpus' this Monday,You'll say '{word}' this Monday,tarpus,0,94,94,40,space,2.28732299805,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teepus' this Monday,She'll say '{word}' this Sunday,teepus,0,95,95,36,space,2.57023715973,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'terkus' this Sunday,I'll say '{word}' this Thursday,terkus,0,96,96,68,space,2.50339603424,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'terkus' this Thursday,I'll say '{word}' this Thursday,terkus,0,97,97,20,space,2.85425209999,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tark' this Monday,I'll say '{word}' this Thursday,tark,0,98,98,34,space,2.30383181572,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'tarb' this Monday,I'll say '{word}' this Thursday,tarb,0,99,99,29,space,2.55414795876,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teep' this Monday,I'll say '{word}' this Thursday,teep,0,100,100,24,space,2.12032389641,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teeb' this Thursday,You'll say '{word}' this Monday,teeb,0,101,101,1,space,2.1207048893,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teeb' this Monday,You'll say '{word}' this Monday,teeb,0,102,102,25,space,2.1372320652,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teeg' this Monday,She'll say '{word}' this Sunday,teeg,0,103,103,31,space,2.28643989563,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'terpus' this Friday,They'll say '{word}' this Tuesday,terpus,0,104,104,86,space,2.30375003815,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'teep' this Tuesday,I'll say '{word}' this Thursday,teep,0,105,105,96,space,2.68726992607,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tarkus' this Tuesday,She'll say '{word}' this Sunday,tarkus,0,106,106,118,space,2.50399279594,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terbus' this Tuesday,I'll say '{word}' this Thursday,terbus,0,107,107,111,space,2.52082300186,2019_Feb_22_1002,59.80474325320497,english,en04,
I'll say 'teebus' this Thursday,We'll say '{word}' this Friday,teebus,0,108,108,13,space,2.57070612907,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'terk' this Sunday,We'll say '{word}' this Friday,terk,0,109,109,56,space,2.08731603622,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'teepus' this Friday,She'll say '{word}' this Sunday,teepus,0,110,110,84,space,2.2849240303,2019_Feb_22_1002,59.80474325320497,english,en04,
You'll say 'teebus' this Monday,We'll say '{word}' this Friday,teebus,0,111,111,37,space,2.18652391434,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'teep' this Sunday,I'll say '{word}' this Thursday,teep,0,112,112,48,space,2.23659300804,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tark' this Sunday,I'll say '{word}' this Thursday,tark,0,113,113,58,space,2.1350479126,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'tarp' this Sunday,They'll say '{word}' this Tuesday,tarp,0,114,114,52,space,2.37052893639,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'terb' this Tuesday,We'll say '{word}' this Friday,terb,0,115,115,99,space,1.98663902283,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tarpus' this Friday,You'll say '{word}' this Monday,tarpus,0,116,116,88,space,2.35380005836,2019_Feb_22_1002,59.80474325320497,english,en04,
We'll say 'tark' this Friday,I'll say '{word}' this Thursday,tark,0,117,117,82,space,1.95397400856,2019_Feb_22_1002,59.80474325320497,english,en04,
She'll say 'terb' this Sunday,We'll say '{word}' this Friday,terb,0,118,118,51,space,1.97038912773,2019_Feb_22_1002,59.80474325320497,english,en04,
They'll say 'tergus' this Tuesday,You'll say '{word}' this Monday,tergus,0,119,119,117,space,2.35366797447,2019_Feb_22_1002,59.80474325320497,english,en04,
