it01	1.1080	29/11/2016 15:21:25	Dico pugu lentamente	GONS_TD	74.2244	-33.1345	31.7612	79.6158	40.5312	40.5388
it01	0.9580	29/11/2016 15:21:35	Dico poco lentamente	GONS_TD	71.2528	22.6746	22.7356	73.2877	26.1459	24.6582
it01	1.0660	29/11/2016 15:22:01	Dico paca lentamente	GONS_TD	62.8988	29.1729	29.3903	72.2205	26.9394	25.5127
it01	1.0580	29/11/2016 15:22:11	Dico pucu lentamente	GONS_TD	71.2027	-72.4983	71.5103	78.3961	22.0070	21.9955
it01	1.0940	29/11/2016 15:22:16	Dico paga lentamente	GONS_TD	61.1969	49.0971	48.9540	70.1583	32.2800	30.0941
it01	1.0560	29/11/2016 15:22:31	Dico putu lentamente	GONS_TT	70.4390	30.8456	27.9846	80.0089	10.2196	10.8604
it01	1.0550	29/11/2016 15:23:03	Dico pudu lentamente	GONS_TT	68.3967	83.6296	82.2945	80.1745	-1.2779	0.9956
it01	0.9070	29/11/2016 15:23:14	Dico pogo lentamente	GONS_TD	65.8838	3.0098	2.0447	73.0409	30.1056	27.9541
it01	1.0440	29/11/2016 15:23:25	Dico poto lentamente	GONS_TT	73.4323	60.1158	59.5818	70.1338	4.3640	3.6430
it01	1.5710	29/11/2016 15:24:07	Dico pugu lentamente	GONS_TD	73.7468	24.3187	24.6162	79.4361	32.0282	32.0587
it01	1.0280	29/11/2016 15:24:12	Dico pada lentamente	GONS_TT	71.7328	134.4910	134.1019	71.5445	-35.4385	34.5078
it01	0.8380	29/11/2016 15:24:17	Dico poco lentamente	GONS_TD	68.1145	28.4386	28.8773	73.3644	24.1394	22.7432
it01	0.9530	29/11/2016 15:24:32	Dico podo lentamente	GONS_TT	70.8498	31.5208	29.8920	71.9349	3.7842	3.2654
it01	0.9680	29/11/2016 15:24:42	Dico paca lentamente	GONS_TD	63.4946	35.5072	35.8658	71.8373	26.4015	24.8680
it01	0.9630	29/11/2016 15:24:52	Dico pucu lentamente	GONS_TD	73.6700	5.7373	6.1569	79.7808	34.0958	33.5197
it01	0.9750	29/11/2016 15:24:57	Dico paga lentamente	GONS_TD	64.9951	18.3372	18.2991	71.6597	20.4773	19.1689
it01	0.9950	29/11/2016 15:25:12	Dico putu lentamente	GONS_TT	69.6203	28.5912	26.1765	79.9591	15.5830	15.9111
it01	1.1680	29/11/2016 15:25:46	Dico pudu lentamente	GONS_TT	71.8745	20.2751	18.5013	79.6196	8.5716	9.1476
it01	0.9890	29/11/2016 15:25:57	Dico pogo lentamente	GONS_TD	58.4453	71.1384	70.9362	72.0649	31.4293	29.4571
it01	0.9550	29/11/2016 15:26:08	Dico poto lentamente	GONS_TT	71.8791	50.9834	50.4303	70.9955	-31.3683	32.3372
