index,speaker,file,rec.date,word,voicing.start,voicing.end,voicing.duration,sentence.duration
48,pl02,pl02-048,07/02/2017 16:26:47,paga,1.1663689850165218,1.38133280680103,214.96382178450824,0.8899770000000018
49,pl02,pl02-049,07/02/2017 16:27:04,pata,1.5348283205132793,1.6304543287007252,95.62600818744582,0.9200000000000017
50,pl02,pl02-050,07/02/2017 16:27:10,puku,1.3339045299937164,1.4089334688394752,75.02893884575879,0.9249889999999965
51,pl02,pl02-051,07/02/2017 16:27:15,pogo,1.1427962021480793,1.3531570914340187,210.36088928593944,0.9399999999999977
52,pl02,pl02-052,07/02/2017 16:27:20,paka,1.1034548590836233,1.20960562693481,106.15076785118683,0.9749199999999973
53,pl02,pl02-053,07/02/2017 16:27:25,poto,1.376375512429153,1.4631618701877944,86.7863577586414,0.924987999999999
54,pl02,pl02-054,07/02/2017 16:27:30,pugu,1.2735977131757874,1.5127669789095084,239.169265733721,1.0749660000000034
55,pl02,pl02-055,07/02/2017 16:27:35,podo,1.293600028309113,1.5523971534283814,258.79712511926846,1.0249889999999766
56,pl02,pl02-056,07/02/2017 16:27:40,putu,1.1777765964244147,1.2510873960662587,73.31079964184406,0.9550110000000132
57,pl02,pl02-057,07/02/2017 16:27:46,poko,1.1341781924697885,1.2485985423327368,114.42034986294836,0.9449880000000235
58,pl02,pl02-058,07/02/2017 16:27:51,pada,1.0466004364072392,1.31065265295325,264.05221654601087,0.9599550000000079
59,pl02,pl02-059,07/02/2017 16:27:56,pudu,1.3868394418125516,1.6210620083598146,234.22256654726303,1.0449880000000178
60,pl02,pl02-060,07/02/2017 16:28:01,paga,1.372821628615722,1.6271314729645672,254.3098443488452,0.9899769999999819
61,pl02,pl02-061,07/02/2017 16:28:15,pata,1.302863193484279,1.417339290889536,114.476097405257,0.9004941747608655
62,pl02,pl02-062,07/02/2017 16:28:20,puku,1.1856268435554995,1.2501935030667146,64.5666595112151,0.9150109999999927
63,pl02,pl02-063,07/02/2017 16:28:25,pogo,1.3204086097743326,1.551947817334596,231.53920756026335,1.0549660000000074
64,pl02,pl02-064,07/02/2017 16:28:30,paka,1.3429995067794638,1.4583159073938046,115.31640061434078,1.0099769999999921
65,pl02,pl02-065,07/02/2017 16:28:36,poto,1.1501501642700047,1.2386229655312893,88.47280126128454,0.9950110000000052
