index,speaker,file,rec.date,word,voicing.start,voicing.end,voicing.duration,sentence.duration
1,pl03,pl03-001,24/03/2017 14:44:27,paka,1.5097711814129087,1.6103076681901867,100.536486777278,1.1349660000000001
2,pl03,pl03-002,24/03/2017 14:44:32,poko,1.1807399512484489,1.260514082966416,79.77413171796721,1.0449439999999997
3,pl03,pl03-003,24/03/2017 14:44:36,pugu,1.0667756898134824,1.3101556649855408,243.37997517205844,1.0824613459267853
4,pl03,pl03-004,24/03/2017 14:44:40,podo,1.2443613580449313,1.5083926387411024,264.0312806961711,1.140046
5,pl03,pl03-005,24/03/2017 14:44:44,putu,1.1447613494026896,1.2404749854514479,95.71363604875826,1.1350110000000004
6,pl03,pl03-006,24/03/2017 14:44:48,poto,1.2462931473487704,1.3457924400877699,99.49929273899949,1.075011
7,pl03,pl03-007,24/03/2017 14:44:52,pada,1.384977233933499,1.5274332544445928,142.45602051109384,1.0507960572221542
8,pl03,pl03-008,24/03/2017 14:44:56,puku,1.2257948321750034,1.297577402431783,71.7825702567796,1.0849879999999992
9,pl03,pl03-009,24/03/2017 14:45:04,paga,0.6498144957384091,0.9166941672461886,266.87967150777945,0.9950120000000027
10,pl03,pl03-010,24/03/2017 14:45:08,pata,1.2484316457239064,1.3461995734811947,97.76792775728826,1.0500229999999995
11,pl03,pl03-011,24/03/2017 14:45:12,pudu,1.0546108536191976,1.2668079392366143,212.1970856174167,1.0149659999999976
12,pl03,pl03-012,24/03/2017 14:45:16,pogo,0.7775742355259454,0.9095002549998389,131.9260194738935,1.0049889999999984
13,pl03,pl03-013,24/03/2017 14:46:18,paka,1.4600585452364852,1.5607008312461308,100.64228600964564,1.044989000000001
14,pl03,pl03-014,24/03/2017 14:46:22,poko,1.0830120157909335,1.1724548605735317,89.44284478259812,1.034920999999997
15,pl03,pl03-015,24/03/2017 14:46:26,pugu,1.1030550021802201,1.2974636147270648,194.40861254684472,0.9500220000000041
16,pl03,pl03-016,24/03/2017 14:46:30,podo,1.2124754882878348,1.4511265239751798,238.65103568734503,1.014921000000001
17,pl03,pl03-017,24/03/2017 14:46:34,putu,1.159947422990636,1.2552183734878646,95.27095049722867,1.0799999999999983
18,pl03,pl03-018,24/03/2017 14:46:38,poto,1.0496277879779978,1.1264071857360547,76.77939775805686,0.9799999999999969
19,pl03,pl03-019,24/03/2017 14:46:42,pada,1.0844728562939618,1.1775203501497393,93.04749385577749,0.9649430000000052
20,pl03,pl03-020,24/03/2017 14:46:46,puku,0.9671976195348652,1.0459392731163548,78.74165358148966,0.9749199999999973
21,pl03,pl03-021,24/03/2017 14:46:50,paga,1.2346881634019151,1.4857554396866084,251.06727628469326,1.0699770000000015
22,pl03,pl03-022,24/03/2017 14:46:54,pata,1.2518226941865493,1.3448258364193233,93.00314223277395,1.044989000000001
