index,speaker,file,rec.date,word,voicing.start,voicing.end,voicing.duration,sentence.duration
1,it01,it01-001,29/11/2016 15:10:47,pugu,1.4907051215518499,2.0037880918767694,513.0829703249195,1.6349200000000002
2,it01,it01-002,29/11/2016 15:10:52,pada,0.9328289534134843,1.4800601507945275,547.2311973810432,1.5950119999999997
3,it01,it01-003,29/11/2016 15:10:57,poco,1.135042225933739,1.2716918906248191,136.6496646910802,1.6599089999999999
4,it01,it01-004,29/11/2016 15:11:03,pata,1.036388050488806,1.1773174338871144,140.92938339830852,1.5899319999999992
5,it01,it01-005,29/11/2016 15:11:08,boco,0.939568481829518,1.2184235957462828,278.85511391676476,1.579955
6,it01,it01-006,29/11/2016 15:11:14,podo,1.0757301452578787,1.5704703921801495,494.7402469222708,1.58
7,it01,it01-007,29/11/2016 15:11:19,boto,0.9830313071818847,1.2653891520224583,282.3578448405736,1.5849890000000002
8,it01,it01-008,29/11/2016 15:11:25,paca,1.0401290180638791,1.142864269968199,102.73525190431987,1.584942999999999
9,it01,it01-009,29/11/2016 15:11:30,bodo,0.8210229569453055,1.1502554003273282,329.2324433820227,1.519954000000002
10,it01,it01-010,29/11/2016 15:11:35,pucu,0.9868971541225597,1.0933317511778766,106.43459705531689,1.614965999999999
11,it01,it01-011,29/11/2016 15:11:40,paga,1.1536550376655699,1.6960911679852733,542.4361303197034,1.5849440000000001
12,it01,it01-012,29/11/2016 15:11:46,bada,0.8930604372471542,1.5987677424103928,705.7073051632385,1.5849440000000001
13,it01,it01-013,29/11/2016 15:11:52,bogo,0.9260244766520934,1.6166589281250787,690.6344514729853,1.5699320000000014
14,it01,it01-014,29/11/2016 15:11:57,putu,1.257793441596592,1.3847974331751467,127.0039915785548,1.5949659999999994
15,it01,it01-015,29/11/2016 15:12:03,bata,0.8688534917869143,1.144612731599933,275.7592398130188,1.5499320000000054
16,it01,it01-016,29/11/2016 15:12:08,bucu,0.9413642804508696,1.2058557756133996,264.49149516253,1.469932
17,it01,it01-017,29/11/2016 15:12:13,baca,1.2209474253756403,1.3283788257477993,107.43140037215903,1.5999089999999967
18,it01,it01-018,29/11/2016 15:12:19,butu,0.9978104605340664,1.2875546538120954,289.744193278029,1.5399540000000016
19,it01,it01-019,29/11/2016 15:12:24,bugu,0.8967739802994167,1.5931732815177926,696.3993012183759,1.6049429999999987
20,it01,it01-020,29/11/2016 15:12:30,pudu,1.071425056470681,1.5711010979470454,499.67604147636433,1.634875000000001
21,it01,it01-021,29/11/2016 15:12:36,baga,1.1211115213128866,1.7867586739095818,665.6471525966952,1.5599539999999976
22,it01,it01-022,29/11/2016 15:12:42,pogo,1.221243262880826,1.7417658295483323,520.5225666675062,1.5949659999999994
23,it01,it01-023,29/11/2016 15:12:47,budu,1.034016150710969,1.7244338000796182,690.4176493686491,1.6199089999999998
24,it01,it01-024,29/11/2016 15:12:53,poto,1.3174854404785954,1.4039171388242477,86.43169834565234,1.654875000000004
25,it01,it01-025,29/11/2016 15:13:33,pugu,1.5676421994395215,2.0706742507869977,503.03205134747617,1.5599550000000022
26,it01,it01-026,29/11/2016 15:13:39,pada,1.015687406761852,1.5216763498813213,505.9889431194693,1.5549659999999932
27,it01,it01-027,29/11/2016 15:13:44,poco,0.8957450111247132,1.0252414550166644,129.49644389195126,1.5900219999999905
28,it01,it01-028,29/11/2016 15:13:49,pata,1.0111539445161082,1.1362948159999795,125.14087148387132,1.6299319999999966
29,it01,it01-029,29/11/2016 15:13:54,boco,0.9033443407269404,1.1825633958011026,279.2190550741622,1.6199089999999927
30,it01,it01-030,29/11/2016 15:13:59,podo,1.050241801618096,1.5720727131553434,521.8309115372473,1.5800459999999958
31,it01,it01-031,29/11/2016 15:14:05,boto,1.136207713476305,1.4141410380429862,277.9333245666813,1.5999999999999943
32,it01,it01-032,29/11/2016 15:14:11,paca,1.1148562858538174,1.2378894040700323,123.03311821621499,1.5849430000000098
33,it01,it01-033,29/11/2016 15:14:17,bodo,0.9507622083208229,1.6221238469428396,671.3616386220167,1.5750110000000035
34,it01,it01-034,29/11/2016 15:14:22,pucu,0.9791491237937233,1.1037260085414384,124.57688474771511,1.5999549999999942
35,it01,it01-035,29/11/2016 15:14:28,paga,1.0091865538944442,1.5180184483343508,508.8318944399066,1.519954999999996
36,it01,it01-036,29/11/2016 15:14:34,bada,0.9309389903480866,1.6044017000936106,673.4627097455241,1.5949659999999994
37,it01,it01-037,29/11/2016 15:14:39,bogo,1.0518729458943135,1.3817603459372911,329.8874000429777,1.6099320000000006
38,it01,it01-038,29/11/2016 15:14:44,putu,1.1389678590559158,1.284283997069934,145.3161380140182,1.5499319999999983
39,it01,it01-039,29/11/2016 15:14:49,bata,0.965627351239082,1.2397157901209557,274.0884388818736,1.5799540000000007
40,it01,it01-040,29/11/2016 15:14:54,bucu,0.8723617147551869,1.1337422439657037,261.3805292105168,1.5699769999999944
41,it01,it01-041,29/11/2016 15:14:59,baca,0.7809148604930749,1.0622852181637994,281.3703576707245,1.5849879999999956
42,it01,it01-042,29/11/2016 15:15:04,butu,0.8972463758488178,1.184104964920845,286.8585890720272,1.5299320000000023
43,it01,it01-043,29/11/2016 15:15:10,bugu,0.9331847491341991,1.6089957846646492,675.8110355304501,1.5799540000000007
44,it01,it01-044,29/11/2016 15:15:15,pudu,1.2895742108340906,1.790970240277489,501.39602944339833,1.5949209999999994
45,it01,it01-045,29/11/2016 15:15:21,baga,1.0491450460450527,1.7056984006179634,656.5533545729107,1.5799540000000007
