Client Surname	Time of sample in annotation	Prompt	Annotation Label	X,Y values of spline "Tongue" relative to "Spline 1" (rotated)
SDC02	0.0000	Dico bogo lentamente	target_TD	58.1934	0.6558	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	29.9526	5.2067	27.2682	6.4021	24.5018	7.5504	21.6579	8.0422	18.8000	7.9816	15.8762	8.5802	12.7248	10.4122	9.6557	10.7046	6.4372	11.3995	3.0896	12.1692	-0.9236	14.7480	-4.8881	16.2940	-8.5598	16.4701	-11.7259	15.1770	-14.4836	13.0184	-16.9421	10.4205	-19.1263	7.5332	-21.1125	4.5398	-22.6728	1.1365	-23.0440	-3.5955	-22.7303	-8.7209	-22.6660	-13.0639	-22.6729	-16.9553	-23.3831	-19.8585	-23.8055	-22.8581	-25.1519	-24.9269	-25.7683	-27.5205	-26.2151	-30.1290	-28.3190	-31.5720	-32.1106	-32.1204	-35.7425	-33.0240	-37.7918	-34.9354
SDC02	0.0000	Dico podo lentamente	max_TT	58.2147	0.6942	*	*	*	*	*	*	45.4754	-0.1457	42.9421	0.7782	40.4222	1.7819	37.8741	2.7725	35.2171	3.3536	32.4401	3.1746	29.6757	2.6876	26.9805	2.2874	24.3417	2.2303	21.7152	2.0775	19.1062	1.7780	16.4994	1.5981	13.8245	1.9173	11.0743	2.3622	8.3413	2.3835	5.7224	1.7647	3.1485	0.9791	0.3719	0.7986	-2.4444	0.5598	-5.1984	0.0202	-7.8919	-0.7553	-10.6591	-1.4713	-13.5486	-2.0796	-16.2625	-3.1027	-18.6161	-4.7279	-20.7684	-6.6210	-22.6282	-8.8460	-24.1954	-11.3351	-25.5359	-13.9671	-26.6750	-16.6849	-27.2506	-19.7911	-27.3585	-23.1143	-27.2999	-26.3610	-28.2008	-28.7462	-29.7267	-30.6726	-32.3407	-31.9859	-34.5261	-33.6715	-36.5305	-35.5439
SDC02	0.0000	Dico podo lentamente	release_TT	58.1432	0.5653	*	*	*	*	*	*	45.5165	-0.0322	42.9550	0.8188	40.4073	1.7278	37.8545	2.6883	35.1814	3.1670	32.4143	3.0029	29.6579	2.5264	26.9775	2.2449	24.3407	2.1994	21.7154	2.0659	19.1055	1.7929	16.4987	1.6059	13.8178	1.9684	11.0619	2.4351	8.3218	2.4761	5.7045	1.8354	3.1307	1.0393	0.3535	0.8527	-2.4527	0.5815	-5.2086	0.0437	-7.9063	-0.7252	-10.6825	-1.4271	-13.5696	-2.0435	-16.2652	-3.0985	-18.6231	-4.7177	-20.7720	-6.6162	-22.6574	-8.8103	-24.1780	-11.3547	-25.4322	-14.0753	-26.4585	-16.8937	-27.0863	-19.9373	-27.1614	-23.2762	-27.1533	-26.4720	-27.9953	-28.8893	-29.8582	-30.5886	-32.4057	-31.9479	-34.4744	-33.6990	-36.1047	-35.7493
SDC02	0.0000	Dico podo lentamente	target_TT	57.5328	-0.5348	*	*	*	*	*	*	45.4580	-0.1935	42.9396	0.7703	40.4324	1.8190	37.8965	2.8686	35.2387	3.4663	32.4637	3.3319	29.6939	2.8536	26.9853	2.3554	24.3422	2.2464	21.7158	2.0158	19.1112	1.6767	16.5145	1.4283	13.8469	1.7440	11.1010	2.2053	8.3495	2.3445	5.7276	1.7439	3.1295	1.0434	0.3847	0.7607	-2.4452	0.5618	-5.1825	-0.0169	-7.9022	-0.7338	-10.6882	-1.4163	-13.5627	-2.0553	-16.2548	-3.1149	-18.7184	-4.5800	-20.9826	-6.3362	-22.9311	-8.4750	-24.6456	-10.8263	-25.9937	-13.4893	-27.1758	-16.2021	-27.8813	-19.2296	-28.4295	-22.2345	-28.5322	-25.4281	-29.0733	-28.1387	-30.0629	-30.4578	-31.8328	-32.2827	-34.0656	-33.9166	-35.7911	-35.9005
SDC02	0.0000	Dico bada lentamente	max_TT	56.9298	-1.6218	*	*	*	*	*	*	*	*	*	*	40.8834	3.4596	38.2111	4.2207	35.4882	4.7714	32.7154	5.0057	29.9168	4.8810	27.1366	4.5202	24.4005	4.1845	21.6965	4.0237	19.0068	3.7920	16.3112	3.7069	13.6200	3.4969	10.9314	3.2025	8.3018	2.5707	5.6820	1.9240	3.0792	1.2135	0.4956	0.4340	-2.0569	-0.4482	-4.5698	-1.4396	-7.0811	-2.4495	-9.4433	-3.7725	-11.7090	-5.2499	-13.5596	-7.3619	-15.3896	-9.3921	-17.1647	-11.4121	-19.0679	-13.2077	-20.3632	-15.6668	-21.1361	-18.5593	-21.9059	-21.2826	-23.0862	-23.4985	-24.5678	-25.4068	-26.0153	-27.3335	-27.4811	-29.2474	-28.8142	-31.2557	-29.9053	-33.4092	*	*	-32.3895	-37.5415
SDC02	0.0000	Dico bada lentamente	release_TT	56.9833	-1.5252	*	*	*	*	*	*	*	*	*	*	40.9049	3.5376	38.2388	4.3400	35.5016	4.8417	32.7142	4.9981	29.9091	4.8107	27.1335	4.4765	24.4016	4.2204	21.6961	4.0650	19.0050	3.8282	16.3102	3.7178	13.6198	3.4982	10.9348	3.1827	8.2995	2.5813	5.6767	1.9452	3.0811	1.2070	0.5037	0.4103	-2.0381	-0.4971	-4.5532	-1.4782	-7.0550	-2.5039	-9.4081	-3.8392	-11.6627	-5.3297	-13.5340	-7.4023	-15.3683	-9.4228	-17.1511	-11.4302	-19.0922	-13.1779	-20.2785	-15.7626	-21.1000	-18.5970	-21.7644	-21.4190	-23.0262	-23.5519	-24.4184	-25.5295	-25.8610	-27.4503	-27.3616	-29.3306	-28.7301	-31.3094	-29.8793	-33.4244	*	*	-32.1875	-37.6390
SDC02	0.0000	Dico bada lentamente	target_TT	56.6593	-2.1093	*	*	*	*	*	*	*	*	*	*	40.8731	3.4218	38.2117	4.2233	35.4726	4.6902	32.7087	4.9613	29.9327	5.0254	27.1479	4.6822	24.4034	4.2821	21.6980	3.8662	19.0150	3.6257	16.3232	3.5725	13.6260	3.4507	10.9254	3.2379	8.2829	2.6602	5.6686	1.9771	3.0624	1.2701	0.4687	0.5135	-2.1067	-0.3189	-4.6421	-1.2716	-7.1573	-2.2903	-9.5421	-3.5855	-11.9291	-4.8706	-13.8030	-6.9783	-15.6221	-9.0560	-17.2533	-11.2944	-19.1855	-13.0636	-20.1728	-15.8821	-21.0049	-18.6963	-21.7583	-21.4249	-23.3368	-23.2754	-24.8496	-25.1753	-26.6234	-26.8731	-28.0492	-28.8518	-29.6043	-30.7508	-30.8197	-32.8748	*	*	-33.1135	-37.1922
SDC02	0.0000	Dico boco lentamente	max_TD	59.7971	3.5463	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.2260	-4.9023	29.0297	-3.1886	26.7826	-0.5435	24.3269	1.7404	21.7094	2.6806	19.0150	3.6257	16.2083	4.8592	13.3666	5.4543	10.5260	5.5867	7.3914	6.8811	3.9429	8.7968	-0.1993	12.2990	-4.3149	14.6055	-8.4198	16.1060	-11.7161	15.1543	-14.5961	13.2536	-17.4403	11.3634	-19.8262	8.7393	-21.9646	5.8825	-23.9201	2.9395	-24.6415	-1.4716	-25.6067	-5.1972	-25.9036	-9.4042	-27.3904	-12.0314	-28.3047	-15.1138	-29.9071	-17.4262	-30.5034	-20.5309	-30.8662	-23.6612	-30.9500	-26.8318	-33.5666	-28.2190	*	*	*	*	-39.9154	-33.9110
SDC02	0.0000	Dico boco lentamente	release_TD	59.1339	2.3509	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.3071	-4.3630	28.9589	-3.8327	26.7393	-1.1629	24.2923	0.5898	21.7194	1.6457	19.0722	2.4675	16.2747	4.1157	13.3934	5.2473	10.3498	6.6229	7.2310	7.6408	3.7454	9.5776	0.1105	11.2516	-4.2109	14.2992	-8.4278	16.1267	-11.9789	15.7645	-14.7081	13.4877	-17.4362	11.3557	-20.1165	9.2396	-22.4142	6.5909	-24.1493	3.2709	-24.5404	-1.6060	-25.3559	-5.5044	-25.9334	-9.3705	-26.8699	-12.5747	-27.8079	-15.5927	-28.5334	-18.6491	-30.0776	-20.8806	-30.6913	-23.7936	-32.0697	-26.0520	-33.8292	-28.0512	-35.7098	-30.0170	-38.2883	-31.6688	-39.9133	-33.9120
SDC02	0.0000	Dico boco lentamente	target_TD	60.1109	4.1118	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.1914	-5.1325	29.0547	-2.9606	26.7980	-0.3238	24.3279	1.7728	21.7116	2.4596	19.0305	3.3108	16.1881	5.0859	13.3407	5.6546	10.5355	5.5310	7.4745	6.4877	3.9457	8.7861	-0.3972	12.9681	-4.6265	15.5234	-8.8987	17.3518	-12.4481	16.8539	-15.3841	14.9001	-18.1637	12.7327	-19.8845	8.8398	-22.1437	6.1648	-23.7484	2.6912	-25.1714	-0.7671	-25.5701	-5.2419	-26.1402	-9.1368	-26.8960	-12.5475	-28.6082	-14.8212	-30.2054	-17.1606	-31.3038	-19.8734	-30.5035	-23.9358	-31.0999	-26.7274	-32.9016	-28.6439	-35.5541	-30.1079	-37.7257	-31.9683	-39.4258	-34.1472
