speaker,file,word,time,rel.time,proportion,maximum,minimum
PS02,PS02-001,pata,1.3456925713496968,0.018270984716468153,0.21511332786810736,0.28202173782875395,0.7846967208786146
PS02,PS02-001,pata,1.3496942977444653,0.02227271111123663,0.2622276293332279,0.26428957673497905,0.7372626189300753
PS02,PS02-001,pata,1.3536597845609082,0.026238197927679563,0.3089152643424832,0.2452451589337887,0.7489463978115667
PS02,PS02-001,pata,1.3576760061890518,0.030254419555823198,0.35620022534992957,0.21856844832708672,0.6843653696789029
PS02,PS02-001,pata,1.361621142822937,0.03419955618970838,0.4026482676081288,0.21412676679111342,0.6822013469387682
PS02,PS02-001,pata,1.3655459727474195,0.03812438611419089,0.4488572289461999,0.22910924029911564,0.6881632793157775
PS02,PS02-001,pata,1.369562453587237,0.04214086695400843,0.49614524178071856,0.20524851522077192,0.6915954467219552
PS02,PS02-001,pata,1.3736066620600227,0.046185075426794064,0.5437597057340047,0.19516759377533283,0.6542663129247027
PS02,PS02-001,pata,1.377553104036403,0.05013151740317445,0.590223116434163,0.20215967761808903,0.6671769656515748
PS02,PS02-001,pata,1.381570688495605,0.054149101862376314,0.6375241227248171,0.1924228637865644,0.6831796043793787
PS02,PS02-001,pata,1.3854977822129826,0.058076195579753964,0.6837597368148244,0.21642268304350157,0.6931911361059252
PS02,PS02-001,pata,1.3895188800050704,0.06209729337184178,0.7311021073089262,0.22910229219157247,0.692640770228887
PS02,PS02-002,puku,1.3871204446253438,0.018979841450740276,0.31633069084567333,0.20367179522572476,0.6974104720502188
PS02,PS02-002,puku,1.3909656180165224,0.0228250148419189,0.38041691403198413,0.19240857110446744,0.7072672860391069
PS02,PS02-002,puku,1.3948562630349086,0.026715659860305108,0.4452609976717547,0.19905314981961728,0.6883066736434942
PS02,PS02-002,puku,1.3987017501538337,0.03056114697923018,0.5093524496538396,0.20503699224818223,0.7116995423615535
PS02,PS02-002,puku,1.4025886274676496,0.03444802429304605,0.574133738217438,0.19647412783893567,0.7036511011332016
PS02,PS02-002,puku,1.4065591476854837,0.038418544510880226,0.6403090751813413,0.21275150113591143,0.7024234214519391
PS02,PS02-003,pogo,1.1932399441136476,0.01807557121988146,0.20803056760884617,0.26610895287363423,0.624028832034466
PS02,PS02-003,pogo,1.1970291070379533,0.021864734144187103,0.2516397960153423,0.27833164905153046,0.6042253142982925
PS02,PS02-003,pogo,1.200959104862987,0.025794731969220885,0.2968698840882475,0.27188242425342385,0.6352487817780675
PS02,PS02-003,pogo,1.204699436362943,0.029535063469176892,0.33991711482390763,0.2896890977947632,0.6495266698867923
PS02,PS02-003,pogo,1.2086249687135941,0.033460595819827965,0.3850958100440406,0.2770276021633822,0.6555227414382983
PS02,PS02-003,pogo,1.212434563104209,0.037270190210442866,0.42894018286072944,0.3265875125001895,0.7520110446354116
PS02,PS02-003,pogo,1.2158667013658786,0.040702328472112415,0.46844043776287225,0.36067876166424395,0.7471296226588505
PS02,PS02-003,pogo,1.2199968672854302,0.044832494391664035,0.5159742473510304,0.34235805044447526,0.7626375640175297
PS02,PS02-003,pogo,1.223895084127793,0.048730711234026725,0.5608385701718276,0.35514296655777916,0.7760566297694989
PS02,PS02-003,pogo,1.2277486787500398,0.052584305856273605,0.6051893387781695,0.36128772303943557,0.7805181927114527
PS02,PS02-003,pogo,1.2317354392102424,0.05657106631647624,0.6510727043087831,0.32438580847643267,0.7695292423806799
PS02,PS02-003,pogo,1.2358363038916573,0.060671930997891144,0.6982692878625839,0.3183786549514678,0.7733628861905166
PS02,PS02-003,pogo,1.2399894712242807,0.06482509833051453,0.7460678192102326,0.2895781424017027,0.7560113088852735
PS02,PS02-004,paka,1.3750614791405662,0.019718689146420276,0.19997787432600736,0.45051601183545414,0.7628570608560405
PS02,PS02-004,paka,1.3792581974847684,0.023915407490622487,0.24253906119734037,0.437798366448025,0.7997585163981249
PS02,PS02-004,paka,1.3830284202465686,0.027685630252422655,0.2807749260685709,0.40998391164321946,0.797132161529329
PS02,PS02-004,paka,1.3872416943456793,0.03189890435153342,0.3235040137902034,0.347326979085412,0.7731320142714216
PS02,PS02-004,paka,1.3914732726098062,0.03613048261566032,0.36641873393314234,0.308835581610395,0.7532821046810875
PS02,PS02-004,paka,1.3953773410152408,0.04003455102109488,0.40601199975040186,0.33287633021946217,0.7480950222998953
PS02,PS02-004,paka,1.3994029054375978,0.0440601154434519,0.4468374222806567,0.3174152274308971,0.7604035954529144
PS02,PS02-004,paka,1.403272234149375,0.04792944415522915,0.48607837410580756,0.34714462564685555,0.7803828310343923
PS02,PS02-004,paka,1.407121500780138,0.051778710785992166,0.5251158655342762,0.3466348004274616,0.7988937194963343
PS02,PS02-004,paka,1.4111036032599447,0.05576081326579874,0.5655005170365597,0.36265103450062747,0.7906587388599503
PS02,PS02-004,paka,1.4150738398063014,0.05973104981215549,0.605764829700365,0.3505859915659004,0.7566598630578645
PS02,PS02-004,paka,1.4191744723499464,0.0638316823558005,0.6473515585838643,0.3445698458017521,0.8045724697093113
PS02,PS02-004,paka,1.423066901075396,0.0677241110812501,0.6868267801212051,0.3466045243144369,0.7600871194191817
PS02,PS02-004,paka,1.427111999710033,0.07176920971588707,0.7278503096462695,0.3408820825702522,0.8127544595797448
PS02,PS02-004,paka,1.4311550014162424,0.07581221142209649,0.768852573087851,0.3695191368240931,0.773200225235516
PS02,PS02-005,poto,1.3956256176227908,0.01857903476071754,0.19823356671713593,0.23789229116898786,0.6491952798200591
