speaker,file,word,time,maximum,minimum,position
SDC02,SDC02-002,butu,-0.06818545186386049,0.34835232646922576,0.7938271407419258,before
SDC02,SDC02-002,butu,-0.06211716248980359,0.3380368061724667,0.7844236692327778,before
SDC02,SDC02-002,butu,-0.05612584267383891,0.353403923684386,0.8040959334194779,before
SDC02,SDC02-002,butu,-0.05018687858352644,0.34605857151312286,0.7939002765225761,before
SDC02,SDC02-002,butu,-0.04408484630318754,0.3524108848802547,0.8132200793675071,before
SDC02,SDC02-002,butu,-0.03822117189505381,0.36307122333451786,0.8031935319026875,before
SDC02,SDC02-002,butu,-0.03191090972509092,0.35331744306234675,0.8093779514170447,before
SDC02,SDC02-002,butu,-0.025859569276959427,0.36219413739753137,0.796946856079868,before
SDC02,SDC02-002,butu,-0.019605954386541224,0.3798467543889153,0.8057204540395531,before
SDC02,SDC02-002,butu,-0.013581218759111557,0.4722730460403647,0.8137882048835042,before
SDC02,SDC02-002,butu,-0.006886093831936613,0.5054788216809797,0.8225773509651387,before
SDC02,SDC02-002,butu,8.478480946871869e-06,0.37917654287187014,0.8037861709749734,after
SDC02,SDC02-002,butu,0.007358393700064969,0.3400481084289621,0.7683743999309052,after
SDC02,SDC02-002,butu,0.014647177300425751,0.38630389234758056,0.7616086513134153,after
SDC02,SDC02-002,butu,0.02273723080486789,0.1463773489750617,0.8335847369308205,after
SDC02,SDC02-002,butu,0.030034804510794988,-0.8393781421274785,-0.16363827057417513,after
SDC02,SDC02-002,butu,0.10120339450536808,0.4459984665365974,0.7687590864880637,after
SDC02,SDC02-002,butu,0.10750980459231907,0.33907251725190546,0.8370423404762732,after
SDC02,SDC02-002,butu,0.1142018226151269,0.3648118952673138,0.8206859784582891,after
SDC02,SDC02-002,butu,0.12121256786667955,0.3546915128543205,0.8336146802387819,after
SDC02,SDC02-002,butu,0.1282185262454325,0.3610494311030228,0.8308055971063376,after
SDC02,SDC02-002,butu,0.13527525247898775,0.35978714659306876,0.81910592013204,after
SDC02,SDC02-003,baca,-0.10391327431798802,0.3243158978335142,0.6808975624507992,before
SDC02,SDC02-003,baca,-0.09725146921389904,0.3221857340946859,0.6755377017701976,before
SDC02,SDC02-003,baca,-0.09030058576867384,0.31181396692983515,0.6933456166834828,before
SDC02,SDC02-003,baca,-0.08366330752850404,0.3136712315567661,0.7006917549301143,before
SDC02,SDC02-003,baca,-0.07694506645488786,0.3290295429122803,0.6869237144064089,before
SDC02,SDC02-003,baca,-0.0700884758655651,0.33605530385476584,0.6611378680493469,before
SDC02,SDC02-003,baca,-0.06325018415857242,0.38551208553859617,0.750670274357143,before
SDC02,SDC02-003,baca,-0.05654225276743019,0.47726132012275446,0.7001025543420938,before
SDC02,SDC02-003,baca,-0.048927804960275934,0.3172429768804001,0.7013442103274538,before
SDC02,SDC02-003,baca,0.08820105389744604,0.3158427411083246,0.8986105639346322,after
SDC02,SDC02-003,baca,0.09706502284249696,0.3510770625976041,0.7478207756847742,after
SDC02,SDC02-003,baca,0.10337986101997787,0.28115132255822667,0.7115332070070562,after
SDC02,SDC02-003,baca,0.11023264459328397,0.29390346044133875,0.7089533421956846,after
SDC02,SDC02-003,baca,0.11780420820004145,0.28402813972098784,0.7222215618156302,after
SDC02,SDC02-003,baca,0.12483380667800859,0.3133607527229557,0.734395378125183,after
SDC02,SDC02-003,baca,0.13216222670178768,0.3112397476678627,0.6871655362611762,after
SDC02,SDC02-004,bogo,-0.1390088473244444,0.3710577605751043,0.7943427610906676,before
SDC02,SDC02-004,bogo,-0.13330449872581873,0.3716176060178501,0.805174936089547,before
SDC02,SDC02-004,bogo,-0.12771233524726422,0.3873735713707803,0.8052188294958316,before
SDC02,SDC02-004,bogo,-0.12197425908262405,0.36464761479726776,0.7875930493673896,before
SDC02,SDC02-004,bogo,-0.11634178619325297,0.366396556360379,0.7868414031102039,before
SDC02,SDC02-004,bogo,-0.11072495896280521,0.36138683690092316,0.7729652425997079,before
SDC02,SDC02-004,bogo,-0.10498299597337857,0.3563648770448112,0.7839164530899616,before
SDC02,SDC02-004,bogo,-0.09945933201263335,0.36578325245531534,0.7885598760339588,before
SDC02,SDC02-004,bogo,-0.09374279934210028,0.3581919992241548,0.7756747103706682,before
SDC02,SDC02-004,bogo,-0.08815793184997545,0.3655706413846925,0.8002948416733738,before
SDC02,SDC02-004,bogo,-0.08251893477897321,0.37549498553875443,0.799910211557386,before
SDC02,SDC02-004,bogo,-0.07684208499654432,0.3894364418403706,0.7802906044734739,before
SDC02,SDC02-004,bogo,-0.0711643946372833,0.38078559061859696,0.7742611067353936,before
SDC02,SDC02-004,bogo,-0.06553805666258228,0.39451419804879095,0.7723890052894211,before
SDC02,SDC02-004,bogo,-0.05980013629205505,0.388712058487583,0.7644173745950206,before
SDC02,SDC02-004,bogo,-0.053975632709331034,0.3883192032419406,0.7817521001304342,before
SDC02,SDC02-004,bogo,-0.04820276388314726,0.3924215662337334,0.7579775046007918,before
SDC02,SDC02-004,bogo,-0.04216924780234321,0.38106616981861496,0.7418058251118883,before
SDC02,SDC02-004,bogo,-0.03599219941346865,0.3989507720391326,0.7659139526481041,before
SDC02,SDC02-004,bogo,-0.02987958514262168,0.419889388027386,0.7548040676954249,before
SDC02,SDC02-004,bogo,-0.023381553037783442,0.4105661823782143,0.7500133795176952,before
SDC02,SDC02-004,bogo,-0.01655477660341864,0.4168436355175813,0.7498165860833974,before
SDC02,SDC02-004,bogo,-0.009739733355722313,0.4349722587611798,0.7754790840844082,before
