SDC02	1.3445	12/12/2016 14:42:33	Dico bogo lentamente	max_TD	53.0702	21.3480	18.5366	84.9841	-5.2681	3.4275	*	*	*	*	*	*	*	*	*	*	*	*	35.5862	-15.8072	33.6181	-15.5193	31.6287	-15.4162	29.7040	-15.0274	27.8600	-13.8285	26.0482	-11.0497	24.0915	-6.0827	21.7324	0.2893	18.9317	5.3141	15.9458	7.7999	12.8489	9.4535	9.5548	11.2979	6.0492	13.2363	2.7249	13.6105	-0.9986	15.0016	*	*	-8.7875	17.0626	-12.0787	15.9961	-14.4949	13.0420	-16.8423	10.2316	-18.3897	6.2636	-21.0451	4.4336	-22.7895	1.3051	-23.4398	-3.0692	-23.2891	-8.0363	-23.5546	-12.0595	-24.8417	-14.6916	-26.1297	-17.2106	-27.0599	-19.9609	-29.4991	-21.3559	-30.8576	-23.6677	-31.5809	-26.3925	-30.7425	-30.0235	*	*	*	*	*	*
SDC02	1.3560	12/12/2016 14:42:33	Dico bogo lentamente	NOFF_TD	53.8714	52.9442	49.8028	84.9980	-24.3950	22.6059	47.0243	-19.4754	*	*	*	*	*	*	*	*	*	*	35.5200	-16.0481	33.5774	-15.6943	31.5987	-15.5730	29.6625	-15.3031	27.7811	-14.5459	26.0239	-11.3966	24.0783	-6.5229	21.7337	0.1639	19.0002	3.9247	16.1124	5.9341	13.0921	7.5752	9.7354	10.2359	6.1500	12.7595	2.7932	13.3404	-1.0450	15.1587	-4.9507	16.4785	-8.9504	17.4863	-11.8209	15.3975	-14.4513	12.9509	-16.8642	10.2729	-19.4416	8.0766	-21.7682	5.5730	-23.3861	2.1675	-23.4492	-3.0568	-22.9255	-8.4818	-23.2793	-12.3706	-24.6216	-14.9214	-26.3795	-16.9698	-27.3712	-19.6837	-28.3567	-22.2943	-29.3543	-24.8058	-29.8944	-27.5669	-30.6763	-30.0658	-31.2573	-32.6191	*	*	-32.9160	-37.2875
SDC02	1.1450	12/12/2016 14:42:33	Dico bogo lentamente	NONS_TD	45.0582	-3.3646	3.5133	64.1106	-3.6964	4.3793	*	*	*	*	*	*	*	*	*	*	*	*	34.5730	-19.4923	32.7848	-19.1008	30.9383	-19.0274	29.1024	-19.0292	27.2868	-19.0429	25.5004	-18.8851	23.7176	-18.5076	21.8834	-15.4116	19.7740	-11.7512	17.3788	-8.2539	15.0091	-7.2349	12.6350	-6.8159	10.1768	-6.3076	7.6654	-5.9141	4.8596	-4.8066	1.6306	-2.9095	-1.7948	-1.1302	-5.5127	0.7497	-9.2646	2.1130	-12.9464	2.8577	-16.0872	2.2954	-18.6457	0.6526	-21.1743	-1.0298	-23.6544	-2.7840	-25.8629	-4.8832	-27.4111	-7.7003	-28.6505	-10.7163	-30.0874	-13.3952	-30.8145	-16.6183	-31.0868	-20.0517	-31.0970	-23.4865	-31.1678	-26.6801	-31.3913	-29.6090	-31.9449	-32.2172	-33.6177	-34.1551	*	*
SDC02	1.3590	12/12/2016 14:42:43	Dico podo lentamente	GOFF_TT	64.6071	-6.6338	8.4076	69.9992	55.7213	55.4810	*	*	*	*	*	*	*	*	*	*	42.4873	-0.6512	40.0536	0.4415	37.3349	0.4553	34.6349	0.3081	31.9760	0.0871	29.4174	0.3380	26.8606	0.5723	24.2952	0.6859	21.7285	0.6994	19.1632	0.6229	16.5938	0.5401	14.0260	0.3605	11.4150	0.3585	8.6248	1.0411	5.6766	1.9457	2.6979	2.5027	-0.1567	2.3557	-2.9383	1.8447	-5.7787	1.3674	-8.5472	0.6140	-11.4280	-0.0161	-14.2000	-0.9570	-16.9623	-2.0000	-19.3728	-3.6340	-21.5010	-5.6469	-23.2277	-8.1116	-24.5593	-10.9237	-25.2805	-14.2336	-25.5525	-17.7671	-24.7315	-22.0337	-24.3814	-25.5599	-24.3945	-28.5605	-25.6587	-30.5165	-27.3589	-32.1856	-29.9739	-33.3691	*	*	-34.7330	-36.4110
SDC02	1.2975	12/12/2016 14:42:43	Dico podo lentamente	max_TT	66.5133	-3.3836	1.9588	67.2836	20.0539	19.6342	*	*	*	*	*	*	*	*	*	*	*	*	40.4887	2.0240	37.8969	2.8707	35.2223	3.3807	32.4291	3.1015	29.6506	2.4597	26.9577	1.9607	24.3304	1.8547	21.7189	1.7024	19.1197	1.5046	16.5206	1.3602	13.9219	1.1641	11.3148	0.9482	8.6933	0.7169	6.0388	0.5142	3.3523	0.2898	0.7215	-0.2313	-1.8774	-0.9154	-4.5889	-1.3952	-7.4014	-1.7803	-10.2651	-2.2170	-12.9035	-3.1914	-15.5950	-4.1546	-18.1654	-5.3794	-20.6730	-6.7478	-22.8159	-8.6161	-24.7939	-10.6586	-26.2323	-13.2402	-26.5959	-16.7611	-26.7412	-20.2446	-26.8262	-23.5516	-27.6491	-26.0966	-28.5150	-28.5274	-29.8877	-30.5697	-31.4160	-32.5263	*	*	-35.9239	-35.8365
SDC02	1.3020	12/12/2016 14:42:43	Dico podo lentamente	NOFF_TT	66.4903	-8.3542	6.9809	67.2692	21.8163	21.2784	*	*	*	*	*	*	*	*	*	*	*	*	40.4731	1.9670	37.8847	2.8182	35.1974	3.2504	32.4091	2.9685	29.6361	2.3278	26.9552	1.9249	24.3298	1.8344	21.7190	1.6921	19.1201	1.4962	16.5223	1.3415	13.9250	1.1406	11.3200	0.9174	8.6911	0.7274	6.0233	0.5752	3.3245	0.3841	0.6909	-0.1411	-1.9014	-0.8529	-4.5806	-1.4145	-7.3486	-1.8906	-10.2432	-2.2585	-12.9266	-3.1515	-15.6316	-4.0969	-18.1200	-5.4451	-20.5769	-6.8755	-22.7291	-8.7224	-24.6057	-10.8713	-25.9864	-13.4969	-26.4201	-16.9306	-26.7527	-20.2344	-26.9843	-23.4217	-27.6767	-26.0757	-28.4473	-28.5746	-29.8132	-30.6173	-31.4747	-32.4920	*	*	-35.6116	-35.9871
SDC02	1.2840	12/12/2016 14:42:43	Dico podo lentamente	NONS_TT	66.4038	18.5013	20.0577	67.3766	17.0364	17.0746	55.3395	-4.4881	*	*	*	*	*	*	*	*	*	*	40.4413	1.8514	37.8999	2.8836	35.2409	3.4781	32.4426	3.1915	29.6625	2.5677	26.9545	1.9156	24.3275	1.7605	21.7200	1.5801	19.1255	1.3860	16.5353	1.1955	13.9491	0.9547	11.3568	0.7011	8.7567	0.4167	6.1174	0.2035	3.4453	-0.0246	0.7541	-0.3272	-1.9219	-0.7995	-4.5546	-1.4749	-7.3788	-1.8273	-10.1065	-2.5172	-13.0235	-2.9846	-15.6377	-4.0873	-18.3288	-5.1432	-20.7269	-6.6762	-23.0154	-8.3716	-25.4458	-9.9218	-26.9687	-12.4716	-27.9838	-15.4231	-28.2699	-18.8837	-28.9869	-21.7766	-29.4335	-24.7458	-30.3007	-27.2839	-31.4885	-29.5468	*	*	*	*	*	*
SDC02	1.3890	12/12/2016 14:42:52	Dico bada lentamente	GOFF_TT	68.7894	13.0692	14.6637	67.8561	1.2779	1.0986	57.6813	-0.2672	*	*	*	*	*	*	*	*	*	*	*	*	38.2318	4.3101	35.4854	4.7570	32.6892	4.8319	29.8754	4.5045	27.1095	4.1324	24.3921	3.9077	21.6978	3.8914	19.0068	3.7916	16.3213	3.5934	13.6478	3.2817	10.9867	2.8775	8.3389	2.3949	5.7057	1.8304	3.0983	1.1487	0.5251	0.3473	-2.0190	-0.5470	-4.5220	-1.5505	-6.9643	-2.6934	-9.3282	-3.9904	-11.6347	-5.3780	-13.7756	-7.0215	-15.7430	-8.8812	-17.5659	-10.8787	-19.4510	-12.7383	-21.1331	-14.7966	-22.3756	-17.2656	-23.1502	-20.0831	-24.0032	-22.6820	-25.1341	-24.9416	-26.9587	-26.6193	-28.9165	-28.2478	-31.3672	-29.6244	*	*	*	*	*	*
SDC02	1.2715	12/12/2016 14:42:52	Dico bada lentamente	max_TT	62.4459	46.9475	46.8922	67.2253	16.7751	17.0460	*	*	*	*	*	*	*	*	*	*	*	*	*	*	37.2642	0.1514	34.3404	-1.2319	31.6489	-2.0887	29.1587	-2.0147	26.6927	-1.8300	24.2233	-1.7045	21.7512	-1.6631	19.2785	-1.7129	16.8081	-1.8607	14.3436	-2.0934	11.8854	-2.4078	9.4133	-2.6923	6.6155	-1.7650	3.6882	-0.8460	0.7054	-0.1838	-1.9513	-0.7231	-4.6891	-1.1626	-7.4719	-1.6328	-10.2172	-2.3076	-12.8185	-3.3378	-15.2908	-4.6339	-17.5900	-6.2113	-19.7304	-8.0010	-22.0152	-9.5970	-23.3397	-12.3024	-24.3661	-15.1880	-25.1282	-18.1761	-26.3759	-20.5698	-27.7381	-22.8025	-28.8917	-25.1560	-30.3832	-27.2265	-31.7265	-29.3948	-32.9083	-31.6542	-34.2785	-33.8033	-35.4796	-36.0508
SDC02	1.2890	12/12/2016 14:42:52	Dico bada lentamente	NOFF_TT	63.1511	50.9701	50.5562	67.3909	13.1645	13.3820	*	*	*	*	*	*	*	*	*	*	*	*	*	*	37.4288	0.8586	34.5329	-0.2252	31.8473	-0.7693	29.2574	-1.1169	26.7581	-0.8945	24.2512	-0.7773	21.7425	-0.7577	19.2353	-0.8386	16.7127	-0.7916	14.1611	-0.6835	11.5863	-0.6484	8.9768	-0.6254	6.2772	-0.4280	3.4626	-0.0831	0.6766	-0.0989	-2.0808	-0.3863	-4.8811	-0.7167	-7.6750	-1.2084	-10.3767	-2.0059	-12.8621	-3.2627	-15.1086	-4.9210	-17.0046	-7.0574	-18.8061	-9.2299	-20.6456	-11.2748	-22.3040	-13.4730	-23.5694	-16.0196	-24.5508	-18.7328	-25.7819	-21.0986	-27.2156	-23.2317	-28.7781	-25.2420	-30.2224	-27.3385	-31.5484	-29.5086	-32.8109	-31.7111	-34.2101	-33.8397	*	*
