ab03	1.6755	24/03/2017 14:44:27	Mowie paka teraz	max_TD	68.6445	-29.0947	28.6446	83.9903	-2.2831	1.3008	59.9899	-13.7458	*	*	*	*	*	*	*	*	*	*	*	*	45.5722	-5.5900	43.5697	-4.3280	41.4886	-3.1980	39.4224	-1.9793	37.3076	-0.8138	35.1680	0.3738	33.0545	1.8093	30.9347	3.4922	28.9569	6.3880	26.7090	8.6524	24.3527	11.1374	21.7711	12.7233	19.1034	14.5330	16.3160	16.1429	13.4214	17.6282	10.4347	18.8358	7.4540	18.9617	4.5389	18.3646	1.7501	17.0986	-0.9884	15.8622	*	*	-6.2118	12.9696	*	*	*	*	*	*	*	*	-14.5932	-2.4155	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-26.5962	-18.0149
ab03	1.6550	24/03/2017 14:44:27	Mowie paka teraz	NONS_TD	69.2085	-9.3422	7.8659	83.8440	21.3242	22.5716	58.7413	-15.2075	*	*	*	*	*	*	*	*	*	*	*	*	45.6342	-5.4657	43.8357	-3.7452	41.7156	-2.6508	39.7167	-1.1934	37.6538	0.2187	35.5163	1.5470	33.2473	2.5529	31.0009	3.7895	28.7525	5.2899	26.3924	6.5457	23.9895	7.9737	21.5117	9.4654	18.9464	11.0147	16.2808	12.5306	13.5155	13.8828	10.6585	15.1084	7.7250	16.1128	4.6978	17.1461	1.7983	16.8084	-0.9592	15.7176	-3.5924	14.2635	-6.2039	12.9412	-8.6712	11.2943	*	*	*	*	*	*	-14.4613	-2.6931	*	*	*	*	-20.4589	-6.8660	*	*	*	*	*	*	*	*	-27.2847	-17.2335
ab03	1.5775	24/03/2017 14:44:27	Mowie paka teraz	peak1_TD	64.9536	61.0580	60.0224	78.5123	109.4055	109.4913	59.5425	-14.2695	*	*	*	*	*	*	*	*	*	*	*	*	44.2761	-8.1869	42.0387	-7.6835	40.4567	-5.6858	38.4680	-4.5276	36.4207	-3.4594	34.3339	-2.4354	32.3829	-0.7801	30.2792	0.5457	28.1352	1.9739	25.9727	3.7533	23.6757	5.2412	21.2778	6.5285	18.8175	8.1262	16.2518	9.5553	13.5882	10.9887	10.8672	11.6335	8.1164	11.9983	5.3652	12.0293	2.6437	11.7174	-0.0380	11.1597	-2.6824	10.4505	-5.2204	9.3755	-7.6419	8.0132	-9.9150	6.3506	-12.0057	4.3779	*	*	*	*	*	*	-18.7295	-5.0339	-20.6339	-6.5794	-22.3610	-8.3535	-23.1192	-11.4275	*	*	*	*	-26.6076	-18.0018
ab03	1.5775	24/03/2017 14:44:27	Mowie paka teraz	peak2_TD	64.9536	61.0580	60.0224	78.5123	109.4055	109.4913	59.5425	-14.2695	*	*	*	*	*	*	*	*	*	*	*	*	44.2761	-8.1869	42.0387	-7.6835	40.4567	-5.6858	38.4680	-4.5276	36.4207	-3.4594	34.3339	-2.4354	32.3829	-0.7801	30.2792	0.5457	28.1352	1.9739	25.9727	3.7533	23.6757	5.2412	21.2778	6.5285	18.8175	8.1262	16.2518	9.5553	13.5882	10.9887	10.8672	11.6335	8.1164	11.9983	5.3652	12.0293	2.6437	11.7174	-0.0380	11.1597	-2.6824	10.4505	-5.2204	9.3755	-7.6419	8.0132	-9.9150	6.3506	-12.0057	4.3779	*	*	*	*	*	*	-18.7295	-5.0339	-20.6339	-6.5794	-22.3610	-8.3535	-23.1192	-11.4275	*	*	*	*	-26.6076	-18.0018
ab03	1.2525	24/03/2017 14:44:32	Mowie poko teraz	max_TD	74.2686	57.4226	59.6676	80.1337	-66.8697	66.8259	51.4831	-23.7045	*	*	*	*	*	*	*	*	*	*	*	*	46.4545	-3.8223	46.8637	2.8913	44.1597	3.2415	41.3540	3.1787	38.3134	2.1864	35.5545	1.6758	32.8456	1.0040	30.3037	0.6556	27.8555	0.4713	25.4908	0.5470	23.1614	0.7612	20.8496	1.1512	18.5298	1.6810	16.1795	2.1238	13.7596	4.1687	11.0519	8.5578	8.2272	10.8333	5.3157	12.4087	2.4141	13.1001	*	*	-3.5150	13.9390	-6.3689	13.5393	-8.9352	12.1358	-11.3784	10.5025	*	*	*	*	*	*	*	*	*	*	-21.3294	-5.4399	-23.3543	-6.8468	-25.1625	-8.5515	-27.2085	-9.9059	*	*	-29.4284	-14.8007
ab03	1.2680	24/03/2017 14:44:32	Mowie poko teraz	NOFF_TD	74.7401	27.2789	29.1557	79.2493	-70.4651	70.1027	51.6459	-23.5140	*	*	*	*	*	*	*	*	*	*	*	*	49.6475	2.5755	47.1869	3.5996	44.3865	3.7883	41.5188	3.6186	38.6173	3.0928	35.7829	2.4448	33.0457	1.7753	30.5863	1.9258	27.9762	1.1198	25.5786	1.1314	23.2243	1.3092	20.8861	1.6088	18.5414	1.9400	16.1757	1.7385	13.7803	3.3435	11.1043	7.6865	8.3013	10.0544	5.4186	11.6203	2.5194	12.4662	-0.4404	13.1510	-3.3917	13.4227	-6.2048	12.9444	-8.7406	11.5153	-11.1976	9.9895	*	*	*	*	*	*	*	*	-19.1584	-4.2729	-21.1898	-5.6686	-23.1855	-7.1028	-25.1174	-8.6151	-27.2112	-9.9023	*	*	-29.3975	-14.8357
ab03	1.2450	24/03/2017 14:44:32	Mowie poko teraz	NONS_TD	73.7120	76.8700	79.2236	80.6961	-66.9823	67.0776	51.4261	-23.7713	*	*	*	*	*	*	*	*	*	*	*	*	44.4586	-7.8214	46.6530	2.4294	43.9904	2.8334	41.1990	2.7647	37.9993	1.2495	35.3178	0.8784	32.6574	0.2782	30.0329	-0.5617	27.6706	-0.5223	25.3582	-0.3349	23.0681	-0.0506	20.7906	0.4099	18.5050	1.1245	16.1820	2.3853	13.7433	4.8179	11.0363	8.8182	8.2089	11.0256	5.2754	12.7178	2.3598	13.4269	*	*	-3.5242	13.9776	-6.3755	13.5631	-8.9869	12.3006	-11.4361	10.6663	*	*	*	*	*	*	*	*	*	*	-21.3395	-5.4233	-23.3683	-6.8256	-25.1716	-8.5387	-27.2175	-9.8941	*	*	-29.4537	-14.7720
ab03	1.2315	24/03/2017 14:44:32	Mowie poko teraz	peak1_TD	72.5736	106.3099	108.5873	81.4393	-68.0923	68.1362	51.3093	-23.9080	*	*	*	*	*	*	*	*	*	*	*	*	40.9853	-14.7805	46.0357	1.0765	43.6535	2.0211	40.8953	1.9537	37.4492	-0.3916	34.9074	-0.5038	32.3332	-0.9719	29.5805	-2.5952	27.3654	-2.1618	25.1408	-1.7817	22.9150	-1.3841	20.6939	-0.8045	18.4629	0.1811	16.1869	2.8882	13.7126	6.0387	11.0024	9.3827	8.1673	11.4627	5.1985	13.3075	2.2580	14.0403	*	*	-3.5483	14.0786	-6.3911	13.6198	-9.0791	12.5942	-11.5404	10.9621	*	*	*	*	*	*	*	*	*	*	-21.3467	-5.4115	-23.3805	-6.8071	-25.1860	-8.5185	*	*	*	*	-29.4992	-14.7203
ab03	1.3065	24/03/2017 14:44:32	Mowie poko teraz	peak2_TD	74.2843	-20.1035	19.3176	76.1672	-83.8852	83.9615	54.3389	-20.3613	*	*	*	*	*	*	*	*	*	*	*	*	49.8197	2.9204	46.9474	3.0748	43.9555	2.7491	41.0679	2.4147	38.3740	2.3671	35.5229	1.5693	32.9010	1.2174	30.1776	0.0887	27.8705	0.5517	25.5450	0.9080	23.2071	1.1600	20.8638	1.3286	18.5239	1.5492	16.1796	2.1376	13.7805	3.3359	11.2717	4.8979	8.6384	6.5104	5.9332	7.6749	3.0922	9.0164	0.2588	9.6913	-2.5087	9.7227	-5.0610	8.7976	-7.6253	7.9604	-10.1023	6.8819	-12.2728	5.0589	*	*	*	*	*	*	-18.4886	-5.4616	-20.2883	-7.1456	-22.4507	-8.2174	-24.6417	-9.2847	*	*	*	*	-29.0990	-15.1745
ab03	1.2005	24/03/2017 14:44:36	Mowie pugu teraz	max_TD	60.2702	105.5813	103.1752	85.5681	-2.6741	1.5812	*	*	*	*	*	*	*	*	45.1331	-19.3481	43.4634	-18.3992	42.4423	-16.2624	41.2134	-14.3236	40.0498	-12.0425	38.2214	-11.0747	36.3197	-10.2640	34.6690	-8.6843	33.0911	-6.6211	31.4277	-4.4633	29.5107	-2.9090	27.4224	-1.8556	25.2879	-0.8032	23.3239	2.1767	21.1931	5.4644	18.8438	8.7160	16.2655	10.9586	13.5215	13.6426	10.5884	16.2768	7.5475	17.9781	4.5039	18.6328	1.4638	18.8228	-1.4032	17.9149	-4.2174	16.8824	-7.0422	15.9801	-9.7602	14.7654	-12.0101	12.2949	*	*	-15.7478	6.4077	*	*	-15.5794	-5.8276	-13.9148	-13.5780	-13.4171	-18.4030	-14.9518	-19.5917	-16.3140	-21.0057	-17.5414	-22.5542	-17.4692	-25.6322	-18.3514	-27.3715
ab03	1.2100	24/03/2017 14:44:36	Mowie pugu teraz	NOFF_TD	61.2794	125.7839	123.4550	85.4968	-11.9858	10.9024	*	*	*	*	*	*	*	*	*	*	43.3338	-18.6191	42.3214	-16.4847	41.1855	-14.3796	40.0133	-12.1225	38.1899	-11.1506	36.3093	-10.2916	34.8215	-8.2293	33.3161	-5.8633	31.6608	-3.5646	29.6316	-2.3657	27.4900	-1.4922	25.3352	-0.4882	23.3447	2.3578	21.1973	5.5173	18.8432	8.7032	16.2646	10.8654	13.5219	13.6301	10.5917	16.2223	7.5446	18.0086	4.5133	18.5611	1.5182	18.4947	-1.3312	17.5585	-4.1020	16.3985	-6.9313	15.5782	-9.6422	14.3893	-12.0079	12.2886	-13.9760	9.4022	-15.7935	6.5132	*	*	-15.5191	-5.9439	-13.8739	-13.6506	-13.2925	-18.6071	-14.5333	-20.2265	-15.8730	-21.6264	-17.1024	-23.1286	-17.7292	-25.3155	-18.7824	-26.8823
ab03	1.2625	24/03/2017 14:44:36	Mowie pugu teraz	peak1_TD	70.5313	156.8451	158.2470	83.1305	-51.5900	51.6663	50.8309	-24.4681	*	*	*	*	*	*	*	*	52.0608	-3.8137	49.8314	-2.6649	47.5880	-1.5512	45.0141	-1.1625	42.5990	-0.5210	40.1034	-0.1608	37.4910	-0.2668	35.0447	-0.0415	32.5682	-0.0659	30.2273	0.3124	27.7486	-0.1033	25.5071	0.6557	23.2899	1.8806	21.1257	4.6188	18.7835	7.3659	16.2575	10.1344	13.5662	11.8670	10.7286	13.9424	7.8038	15.2842	4.8376	16.0746	1.9585	15.8438	-0.9338	15.5920	-3.7961	15.1168	-6.6708	14.6338	-9.4241	13.6940	-11.8571	11.8606	-13.5645	8.3529	-14.9254	4.5082	-15.1952	-1.1481	-14.4679	-7.9714	-13.3323	-14.6118	-12.8943	-19.2595	-13.7469	-21.4194	-14.7884	-23.1530	-16.0379	-24.5213	-17.3333	-25.7978	-18.6039	-27.0850
ab03	1.2625	24/03/2017 14:44:36	Mowie pugu teraz	peak2_TD	70.5313	156.8451	158.2470	83.1305	-51.5900	51.6663	50.8309	-24.4681	*	*	*	*	*	*	*	*	52.0608	-3.8137	49.8314	-2.6649	47.5880	-1.5512	45.0141	-1.1625	42.5990	-0.5210	40.1034	-0.1608	37.4910	-0.2668	35.0447	-0.0415	32.5682	-0.0659	30.2273	0.3124	27.7486	-0.1033	25.5071	0.6557	23.2899	1.8806	21.1257	4.6188	18.7835	7.3659	16.2575	10.1344	13.5662	11.8670	10.7286	13.9424	7.8038	15.2842	4.8376	16.0746	1.9585	15.8438	-0.9338	15.5920	-3.7961	15.1168	-6.6708	14.6338	-9.4241	13.6940	-11.8571	11.8606	-13.5645	8.3529	-14.9254	4.5082	-15.1952	-1.1481	-14.4679	-7.9714	-13.3323	-14.6118	-12.8943	-19.2595	-13.7469	-21.4194	-14.7884	-23.1530	-16.0379	-24.5213	-17.3333	-25.7978	-18.6039	-27.0850
ab03	1.3995	24/03/2017 14:44:40	Mowie podo teraz	peak1_TT	66.7327	101.7361	101.9306	72.9580	-47.0085	47.4052	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	43.9596	-3.4736	41.8358	-2.3610	39.7881	-1.0028	37.6242	0.1304	34.9464	-0.3724	32.2010	-1.4815	29.6672	-2.2057	27.4210	-1.8628	25.1864	-1.4782	22.9419	-1.1502	20.6887	-0.8698	18.4288	-0.5834	16.1590	0.0260	13.8336	1.2215	11.4259	2.3313	8.9118	3.6366	6.3187	4.7191	3.5373	6.3361	0.7892	7.0668	-1.8921	7.1391	-4.4878	6.7194	-7.0111	6.0025	-9.4844	5.1289	-11.7818	3.8069	-13.7678	1.8345	-15.4626	-0.5852	-16.9940	-3.0990	-18.5226	-5.4011	-20.1243	-7.4143	-21.2642	-10.0171	-22.9430	-11.6754	-24.6700	-13.2272	-26.5143	-14.6159	-28.1360	-16.2674
ab03	1.3995	24/03/2017 14:44:40	Mowie podo teraz	peak2_TT	66.7327	101.7361	101.9306	72.9580	-47.0085	47.4052	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	43.9596	-3.4736	41.8358	-2.3610	39.7881	-1.0028	37.6242	0.1304	34.9464	-0.3724	32.2010	-1.4815	29.6672	-2.2057	27.4210	-1.8628	25.1864	-1.4782	22.9419	-1.1502	20.6887	-0.8698	18.4288	-0.5834	16.1590	0.0260	13.8336	1.2215	11.4259	2.3313	8.9118	3.6366	6.3187	4.7191	3.5373	6.3361	0.7892	7.0668	-1.8921	7.1391	-4.4878	6.7194	-7.0111	6.0025	-9.4844	5.1289	-11.7818	3.8069	-13.7678	1.8345	-15.4626	-0.5852	-16.9940	-3.0990	-18.5226	-5.4011	-20.1243	-7.4143	-21.2642	-10.0171	-22.9430	-11.6754	-24.6700	-13.2272	-26.5143	-14.6159	-28.1360	-16.2674
ab03	1.2825	24/03/2017 14:44:44	Mowie putu teraz	max_TT	74.7596	-4.1428	2.6932	81.7284	-54.3118	54.2278	68.7914	-3.4420	*	*	*	*	*	*	57.9013	0.6826	55.4898	2.0035	52.7168	2.6447	49.6457	2.5719	46.8724	2.9102	44.3064	3.5952	41.5519	3.7070	39.0247	4.3081	36.4081	4.5507	33.9365	5.2102	31.4520	5.8177	28.9677	6.4459	26.5202	7.3963	23.9800	7.8910	21.4427	8.5989	18.9552	11.2129	16.2774	12.1751	13.5287	13.3575	10.6951	14.4989	7.7862	15.4696	4.9012	15.5869	1.9910	15.6477	-0.9541	15.6926	-3.7102	14.7572	-6.2096	12.9618	-8.4276	10.5175	-10.6247	8.3642	-12.1483	4.7415	-13.3320	0.8279	-13.8592	-3.9609	-14.9784	-6.9867	-16.1547	-9.6032	-17.6200	-11.5172	-19.0228	-13.4169	-20.5925	-14.9838	*	*	*	*	-19.9584	-25.5477
ab03	1.3600	24/03/2017 14:44:44	Mowie putu teraz	NOFF_TT	73.4308	6.8741	5.9624	80.3753	26.8517	26.4015	*	*	*	*	*	*	*	*	56.3180	-1.8012	53.9273	-0.6474	51.4681	0.3470	48.8109	0.8991	46.0804	1.1745	43.3405	1.2666	40.8383	1.8017	38.2075	1.8705	35.7184	2.2275	33.2983	2.7493	30.9286	3.4649	28.5432	4.1656	26.1764	5.1087	23.8533	6.7881	21.4632	8.8567	18.9104	10.2086	16.2652	10.9310	13.5747	11.5270	10.8167	12.4750	7.9612	13.6297	5.0531	14.4226	2.1508	14.6858	-0.5810	13.8463	-3.2991	13.0345	-5.9913	12.1704	-8.4650	10.6367	-10.4475	7.8615	-11.7476	3.7197	-12.8891	-0.1952	-13.8964	-3.8825	-15.3850	-6.2026	-16.8671	-8.3390	-18.6470	-9.8345	-20.1893	-11.6476	-20.1135	-15.6579	-19.0592	-20.5683	-17.5317	-25.5560	-17.8550	-27.9349
ab03	1.2620	24/03/2017 14:44:44	Mowie putu teraz	NONS_TT	74.7081	33.9890	36.1214	83.1230	-45.3835	44.6167	*	*	*	*	*	*	*	*	56.9444	-0.8186	54.6426	0.5662	51.9237	1.1852	49.4078	2.0951	46.6948	2.5212	43.9729	2.7911	41.4036	3.3110	38.8737	3.8577	36.3463	4.3424	33.9633	5.3134	31.5677	6.3376	29.1534	7.4440	26.6816	8.4703	24.2000	9.8069	21.6626	11.3606	19.0217	12.7025	16.2951	13.9965	13.4905	14.8770	10.6629	15.0356	7.7221	16.1431	4.7672	16.6141	1.9224	16.0610	-0.8083	14.9710	-3.4826	13.8036	-6.2412	13.0764	-8.7520	11.5518	-10.8669	9.0513	-12.6954	6.1366	-14.1251	2.6597	-15.5099	-0.4856	-16.8240	-3.4270	-17.9044	-6.4982	-18.7009	-9.7463	-19.4330	-12.7948	-19.9961	-15.8232	-20.6382	-18.5023	-21.3434	-20.9137	-20.7740	-24.6222
ab03	1.1995	24/03/2017 14:44:44	Mowie putu teraz	peak1_TT	68.2074	174.4137	174.7704	83.6258	20.2045	20.8511	*	*	*	*	*	*	*	*	*	*	*	*	49.8953	-2.5473	47.3821	-1.9636	44.7299	-1.7853	42.3418	-1.1411	39.9889	-0.4665	37.7207	0.4183	35.4225	1.2312	33.1123	2.0321	30.9049	3.3580	28.6593	4.7893	26.3550	6.2974	23.9567	7.6881	21.5113	9.4607	18.9408	10.8907	16.2843	12.8900	13.4956	14.6737	10.6059	15.9855	7.6818	16.5670	4.7444	16.7888	1.7954	16.8255	-1.1093	16.4605	-4.0079	16.0044	-6.8425	15.2562	-9.5615	14.1319	-11.9491	12.1216	-14.0479	9.5856	-15.5472	5.9444	-16.8157	2.2635	-18.1041	-0.9580	-19.4580	-3.7413	-20.9044	-6.1361	-21.9180	-9.0255	-22.9143	-11.7159	-23.3607	-14.9402	-23.9464	-17.7434	-24.3131	-20.6058
ab03	1.3935	24/03/2017 14:44:44	Mowie putu teraz	peak2_TT	74.5165	22.5658	22.6326	81.4534	17.1547	17.9024	65.2150	-7.6289	*	*	*	*	*	*	*	*	54.6813	0.6318	52.2869	1.8536	49.5994	2.4790	46.9534	3.0879	44.1904	3.3154	41.1316	2.5846	38.3849	2.3995	35.6117	1.8684	33.1512	2.1822	30.7699	2.7515	28.3866	3.3244	25.9757	3.7737	23.6979	5.4341	21.3415	7.3289	18.8834	9.6042	16.2661	11.0221	13.5596	12.1261	10.7472	13.6327	7.8843	14.4375	4.9723	15.0417	2.1749	14.5402	-0.6403	14.1400	-3.4300	13.5830	-6.1108	12.6034	-8.5640	10.9523	-10.6251	8.3653	-12.2752	5.0652	-13.5457	1.3215	-14.2651	-3.1062	-15.4548	-6.0679	-16.6638	-8.6997	-18.3351	-10.3456	-19.8971	-12.0908	-19.8774	-15.9902	-19.6227	-19.8310	-19.2494	-23.4641	-20.3856	-25.0629
ab03	1.3835	24/03/2017 14:44:48	Mowie poto teraz	max_TT	76.3265	-3.3436	1.7204	72.8872	-24.5743	24.9424	*	*	*	*	*	*	*	*	*	*	*	*	52.5002	2.2463	49.9341	3.1497	47.4047	4.0770	44.8083	4.8052	41.7831	4.3243	38.4991	2.7402	35.3028	0.8280	32.5938	0.0330	30.1901	0.1449	27.8869	0.6399	25.5688	1.0658	23.2477	1.5136	20.9031	1.8222	18.5517	2.1715	16.1830	2.4874	13.7893	2.9847	11.3435	3.7035	8.8265	4.5336	6.2386	5.3337	3.6065	5.9194	0.9662	6.1914	-1.6541	6.1421	-4.2493	5.8548	-6.7499	5.1700	-9.1785	4.2611	-11.2037	2.3327	-13.1360	0.3752	-14.6623	-2.2701	-16.3364	-4.3675	-17.9992	-6.3299	-19.3557	-8.6735	-20.6162	-11.0000	-21.7871	-13.3024	*	*	*	*	-26.5856	-18.0268
ab03	1.3900	24/03/2017 14:44:48	Mowie poto teraz	NOFF_TT	76.2600	-12.1384	10.5476	72.7552	-22.4838	22.8653	*	*	*	*	*	*	*	*	*	*	*	*	52.4375	2.1308	49.8743	3.0298	47.3558	3.9698	44.7500	4.6645	41.7733	4.2982	38.5132	2.7823	35.3514	0.9917	32.6326	0.1826	30.2105	0.2366	27.8989	0.7046	25.5732	1.0952	23.2502	1.5345	20.9044	1.8385	18.5542	2.2275	16.1838	2.5709	13.7868	3.0874	11.3385	3.7867	8.8248	4.5510	6.2452	5.2830	3.6200	5.8386	0.9843	6.1016	-1.6277	6.0314	-4.1850	5.6218	-6.6771	4.9378	-9.1039	4.0494	-11.1708	2.2487	-13.1167	0.3305	-14.6569	-2.2815	-16.3205	-4.3982	-17.9589	-6.4015	-19.3017	-8.7620	-20.5684	-11.0726	-21.7499	-13.3547	*	*	*	*	-26.7806	-17.8055
ab03	1.3780	24/03/2017 14:44:48	Mowie poto teraz	NONS_TT	76.3191	7.4158	9.0561	73.0579	-26.7830	27.0615	*	*	*	*	*	*	*	*	*	*	*	*	52.5533	2.3439	49.9848	3.2512	47.4461	4.1677	44.8577	4.9244	41.7913	4.3464	38.4872	2.7046	35.2617	0.6895	32.5610	-0.0936	30.1728	0.0674	27.8767	0.5852	25.5650	1.0409	23.2457	1.4958	20.9020	1.8084	18.5496	2.1241	16.1823	2.4167	13.7915	2.8978	11.3477	3.6331	8.8279	4.5188	6.2330	5.3767	3.5952	5.9877	0.9508	6.2674	-1.6765	6.2358	-4.3037	6.0520	-6.8115	5.3665	-9.2417	4.4402	-11.2316	2.4038	-13.1524	0.4130	-14.6668	-2.2606	-16.3498	-4.3416	-18.0334	-6.2693	-19.4015	-8.5985	-20.6567	-10.9386	-21.8186	-13.2580	*	*	*	*	-26.4207	-18.2140
ab03	1.3445	24/03/2017 14:44:48	Mowie poto teraz	peak1_TT	75.1211	43.5543	43.7012	74.1253	-27.9789	27.6642	*	*	*	*	*	*	*	*	*	*	*	*	*	*	50.1109	3.5039	47.5656	4.4297	44.4783	4.0095	41.2826	2.9879	37.9582	1.1268	35.0504	-0.0221	32.4223	-0.6283	30.0605	-0.4374	27.7619	-0.0315	25.4567	0.3204	23.1473	0.6390	20.8314	0.9220	18.5179	1.4134	16.1779	1.9604	13.7961	2.7155	11.3304	3.9207	8.7384	5.4597	6.0394	6.8607	3.3379	7.5374	0.6632	7.6904	-2.0023	7.6009	-4.6445	7.2876	-7.2521	6.7709	-9.7384	5.8495	-12.0880	4.5876	-14.1296	2.6701	-15.8315	0.1914	-17.1559	-2.7868	-18.6000	-5.2638	-20.2291	-7.2426	-21.5932	-9.5181	-22.7053	-12.0101	*	*	*	*	-28.1182	-16.2876
ab03	1.4365	24/03/2017 14:44:48	Mowie poto teraz	peak2_TT	73.9379	-51.7807	51.8284	72.2796	-3.1910	3.4103	*	*	*	*	*	*	*	*	*	*	*	*	51.6159	0.6189	48.9973	1.2727	46.4131	1.9037	43.7369	2.2222	41.1107	2.5290	38.3613	2.3290	35.7154	2.2175	33.1890	2.3279	30.7668	2.7374	28.3730	3.2514	25.9587	3.6605	23.5533	4.1747	21.1243	4.6009	18.6829	5.1116	16.2129	5.5571	13.7161	5.9010	11.2066	5.9816	8.6964	5.9008	6.1830	5.7596	3.6481	5.6690	1.1909	5.0796	-1.2403	4.4083	-3.6170	3.5625	-5.9384	2.5833	-8.4075	2.0735	-10.6553	0.9342	-12.4128	-1.2952	-13.7492	-4.1925	-15.1181	-6.7174	-17.1192	-7.8916	-18.7575	-9.6535	-20.3696	-11.3740	-21.9767	-13.0355	*	*	*	*	-26.4266	-18.2073
ab03	1.5485	24/03/2017 14:44:52	Mowie pada teraz	max_TT	76.1674	-6.5250	3.8853	70.2087	-15.2588	16.3097	*	*	*	*	*	*	*	*	*	*	*	*	*	*	50.7047	4.6937	47.9393	5.2487	44.9987	5.2643	41.8269	4.4413	38.6400	3.1604	35.4660	1.3774	32.6509	0.2530	30.1092	-0.2186	27.7682	0.0024	25.4572	0.3236	23.1440	0.6099	20.8238	0.8269	18.4978	0.9645	16.1689	1.0359	13.8347	1.1804	11.4771	1.4781	9.0740	1.9320	6.6205	2.4054	4.0834	3.0481	1.5246	3.4281	-1.0147	3.4630	-3.4366	2.9087	-5.8307	2.2400	-8.1863	1.4459	-10.4634	0.4448	-12.6127	-0.8336	-14.5756	-2.4526	-16.4742	-4.1016	-18.2886	-5.8164	-20.0044	-7.6106	-20.9601	-10.4784	*	*	*	*	*	*	-28.0158	-16.4037
ab03	1.5530	24/03/2017 14:44:52	Mowie pada teraz	NOFF_TT	76.0941	-15.4495	12.9852	70.1686	-11.7455	12.7258	63.0584	-10.1535	*	*	*	*	*	*	*	*	*	*	*	*	50.7396	4.7636	47.9615	5.2973	45.0058	5.2813	41.8114	4.3998	38.6084	3.0662	35.4688	1.3868	32.6619	0.2954	30.1304	-0.1234	27.7705	0.0145	25.4574	0.3247	23.1441	0.6109	20.8238	0.8273	18.4978	0.9629	16.1690	1.0440	13.8338	1.2164	11.4701	1.5950	9.0647	2.0296	6.6106	2.4814	4.0922	2.9946	1.5398	3.3530	-0.9884	3.3529	-3.4108	2.8150	-5.7949	2.1260	-8.1564	1.3609	-10.4263	0.3503	-12.5844	-0.8990	-14.5357	-2.5365	-16.4630	-4.1233	-18.2972	-5.8011	-20.0233	-7.5797	-20.8471	-10.6498	-22.1975	-12.7248	*	*	*	*	-27.7308	-16.7272
ab03	1.5390	24/03/2017 14:44:52	Mowie pada teraz	NONS_TT	76.1751	22.7585	25.7111	70.4067	-26.8974	28.0571	*	*	*	*	*	*	*	*	*	*	*	*	*	*	50.6311	4.5462	47.8925	5.1460	44.9838	5.2283	41.8597	4.5289	38.7067	3.3593	35.4601	1.3576	32.6277	0.1636	30.0645	-0.4194	27.7635	-0.0232	25.4569	0.3213	23.1437	0.6077	20.8237	0.8259	18.4980	0.9678	16.1687	1.0187	13.8366	1.1043	11.4919	1.2313	9.0936	1.7260	6.6414	2.2451	4.0646	3.1609	1.4926	3.5866	-1.0701	3.6953	-3.4912	3.1064	-5.9062	2.4807	-8.2496	1.6254	-10.5416	0.6443	-12.6724	-0.6955	-14.6597	-2.2755	-16.4979	-4.0559	-18.2704	-5.8486	-19.9646	-7.6758	-21.1987	-10.1165	*	*	*	*	*	*	-28.6176	-15.7208
ab03	1.4915	24/03/2017 14:44:52	Mowie pada teraz	peak1_TT	71.9721	113.1191	113.3156	72.6975	-61.8896	61.9774	*	*	*	*	*	*	*	*	*	*	*	*	*	*	48.6103	0.4973	45.8064	0.5741	42.9338	0.2861	40.3047	0.3768	37.4342	-0.4361	34.7705	-0.9649	32.2567	-1.2667	29.9864	-0.7705	27.7036	-0.3449	25.4086	0.0004	23.1063	0.2818	20.7976	0.4978	18.4841	0.6572	16.1661	0.7550	13.8395	0.9872	11.4542	1.8598	8.9505	3.2294	6.2970	4.8856	3.6395	5.7210	0.9393	6.3244	-1.6329	6.0533	-4.2564	5.8808	-6.7109	5.0456	-9.1455	4.1673	-11.4253	2.8977	-13.4286	1.0510	-15.3148	-0.8962	-17.0478	-2.9953	-18.8356	-4.8457	-20.3113	-7.1079	*	*	*	*	*	*	*	*	-27.8893	-16.5473
ab03	1.5835	24/03/2017 14:44:52	Mowie pada teraz	peak2_TT	74.1014	-54.7867	54.9355	70.2493	4.6005	4.4594	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	46.6017	2.3169	43.8084	2.3945	40.8094	1.7244	37.8945	0.9367	35.1480	0.3066	32.6212	0.1388	30.2532	0.4285	27.9246	0.8425	25.5871	1.1878	23.2411	1.4559	20.8909	1.6694	18.5358	1.8149	16.1772	1.8942	13.8148	1.9716	11.4329	2.2150	9.0068	2.6385	6.5307	3.0938	3.9907	3.6058	1.4117	3.9870	-1.1627	4.0830	-3.6459	3.6674	-6.1476	3.2502	-8.4679	2.2447	-10.6483	0.9163	-12.5288	-1.0273	-14.4503	-2.7163	-16.3924	-4.2595	-18.3336	-5.7366	-19.7973	-7.9500	-20.4984	-11.1788	-21.3357	-13.9377	*	*	*	*	-26.1925	-18.4730
