index,speaker,word,vowel.duration,closure.duration,vot,sentence.duration
76,PS02,paka,88.84114577313085,62.83054183361969,42.607301501504935,1.039999999999992
77,PS02,poto,84.93604046441305,57.21034087534349,35.53591020647673,1
78,PS02,pugu,49.79009268603818,89.42105385750665,1.372644569954673,1.0849890000000073
79,PS02,podo,111.82901536210466,37.78198680595324,10.388997831938696,1.1149659999999812
80,PS02,putu,68.96792245882466,63.70631659825676,47.3257609429254,1.0800000000000125
81,PS02,poko,67.3630665752114,74.25226490536829,42.90089435588129,1.0550110000000075
82,PS02,pada,85.9123167915925,--undefined--,--undefined--,1.0499769999999842
83,PS02,pudu,88.84114577310243,53.977953863949324,12.408836384111055,1.4349200000000053
84,PS02,paga,83.43529183306941,41.194452760265676,15.37025540667969,1.024989000000005
85,PS02,pata,84.93604046441305,49.55887827549077,31.47205688020449,0.9649890000000028
86,PS02,puku,59.40269243129137,46.0676864942684,44.52962107444591,1
87,PS02,pogo,99.55408588916725,53.987840970648904,6.458073140180431,1.0499770000000126
88,PS02,paka,95.67508006333014,67.94414695514206,38.469972707162015,1.079999999999984
89,PS02,poto,94.35849263829255,35.895691609994174,59.74581575171101,1.0350109999999972
90,PS02,pugu,65.41051392088093,--undefined--,--undefined--,0.9699770000000001
91,PS02,podo,74.53130298361543,47.48417583064679,8.163574818439656,0.975010999999995
92,PS02,putu,73.69827247813987,89.70000569448189,26.601721827375968,1.0899780000000021
93,PS02,poko,60.000000000002274,55.577712093821674,54.42228790619197,1.0149660000000154
94,PS02,pada,89.7695093532036,52.42976619453543,7.80072445226665,0.9699770000000001
95,PS02,pudu,65.37514936368893,57.618007732799015,17.00684290352683,1.0999539999999968
96,PS02,paga,106.41411966230407,49.864617714291626,8.711961916333166,0.9800450000000183
