speaker,file,word,time,rel.time,proportion,maximum,minimum
ps02,ps02-003,pogo,1.1970291101317447,0.02186473723797855,0.09866055072388204,0.27833209531944253,0.60422413478534
ps02,ps02-003,pogo,1.2009591082456499,0.025794735351883702,0.11639393457576806,0.27188194125987375,0.6352486910987324
ps02,ps02-003,pogo,1.2046994365943173,0.029535063700551145,0.13327146897058778,0.28968818355754183,0.6495267412444322
ps02,ps02-003,pogo,1.208624971951288,0.033460599057521856,0.15098471546376208,0.27702481079826646,0.6555218811701683
ps02,ps02-003,pogo,1.2124345658363305,0.037270192942564284,0.16817479767887167,0.3265863267819328,0.7520090495426855
ps02,ps02-003,pogo,1.2158667106988645,0.040702337805098354,0.18366171154461816,0.36067638944228936,0.7471282439698507
ps02,ps02-003,pogo,1.2199968727842263,0.04483249989046012,0.20229829800278507,0.3423570260132711,0.7626362802600879
ps02,ps02-003,pogo,1.2238950874099142,0.048730714516147966,0.21988826478922388,0.3551420918188723,0.7760553259050776
ps02,ps02-003,pogo,1.2277486803943007,0.052584307500534555,0.23727688473773506,0.36128584396565666,0.7805141284762951
ps02,ps02-003,pogo,1.2317354563058973,0.05657108341213113,0.25526646781708745,0.3243826781923389,0.7695244678009251
ps02,ps02-003,pogo,1.2358363141008537,0.06067194120708752,0.2737708241277571,0.3183694884933507,0.7733594048377926
ps02,ps02-003,pogo,1.2399894916773115,0.06482511878354535,0.29251126369890695,0.28956130150516207,0.7560035343636181
ps02,ps02-003,pogo,1.2441865811539403,0.06902220826017413,0.3114498475334451,0.2797482967951649,0.7619961690764813
ps02,ps02-003,pogo,1.2481943532144,0.07302998032063379,0.32953417182040345,0.2853453334335228,0.7363511403380821
ps02,ps02-003,pogo,1.2523861365182503,0.07722176362448407,0.34844881253946464,0.2776255471097679,0.7369504033427843
ps02,ps02-003,pogo,1.2563984048888581,0.08123403199509194,0.3665534255877567,0.2998791894916675,0.7453587450559914
ps02,ps02-003,pogo,1.2604738639773192,0.08530949108355301,0.3849431749702375,0.3020255234005162,0.7435157986046725
ps02,ps02-003,pogo,1.2645360033062325,0.08937163041246632,0.4032728214208518,0.29999536592248355,0.7714114170236575
ps02,ps02-003,pogo,1.2687708257452919,0.09360645285152569,0.4223816682141132,0.2902733276900024,0.7858439329224451
ps02,ps02-003,pogo,1.273046070121631,0.09788169722786488,0.44167291146382176,0.28653188728580287,0.819770014151752
ps02,ps02-003,pogo,1.2775281552890996,0.10236378239533339,0.46189748522387986,0.2668939229317707,0.8090820627909379
ps02,ps02-003,pogo,1.28209763829661,0.10693326540284387,0.48251642544426937,0.2453667076621624,0.8027744590116387
ps02,ps02-003,pogo,1.286603707548676,0.11143933465490985,0.5028492229149186,0.2429117951283255,0.777062390956231
ps02,ps02-003,pogo,1.2912859272984534,0.11612155440468719,0.523976866668207,0.22468242178099304,0.7669153861161274
ps02,ps02-003,pogo,1.2960710876814197,0.12090671478765347,0.5455690108383879,0.20769679846581346,0.7596859415485945
ps02,ps02-003,pogo,1.3008467928444964,0.12568241995073026,0.5671184900914761,0.2027773960637507,0.7661419491890761
ps02,ps02-003,pogo,1.3058051654010168,0.13064079250725058,0.5894922219043037,0.1989139803535834,0.7433901646238388
ps02,ps02-003,pogo,1.3107656102920486,0.13560123739828245,0.6118753047402865,0.18619012359419868,0.7352509730670553
ps02,ps02-003,pogo,1.315771343077713,0.14060697018394674,0.6344627407581497,0.19463374420046217,0.7080648985020164
ps02,ps02-003,pogo,1.3210022244801776,0.14583785158641138,0.6580661179367262,0.17076679750096102,0.7353551767624774
ps02,ps02-003,pogo,1.3259460580007003,0.15078168510693413,0.6803742450600072,0.1982235746059072,0.7485535753970035
ps02,ps02-003,pogo,1.3309519908015817,0.15578761790781548,0.7029625836092502,0.21419884268358724,0.7523866475571653
ps02,ps02-003,pogo,1.3359840181790499,0.1608196452852837,0.7256686690707449,0.2105257764094089,0.7851867810988308
ps02,ps02-003,pogo,1.34082457683342,0.16566020393965375,0.7475107876131928,0.22667316038882543,0.7813598630930568
ps02,ps02-003,pogo,1.3458568905323491,0.17069251763858295,0.7702181650469037,0.21540196970830008,0.8314606001519701
ps02,ps02-003,pogo,1.3509429247572906,0.17577855186352442,0.7931679463395706,0.2154589477367079,0.8090340978621656
ps02,ps02-003,pogo,1.355874567833477,0.18071019493971074,0.8154210663553474,0.2217733277708907,0.8300326881218462
ps02,ps02-003,pogo,1.360917602119347,0.1857532292255808,0.8381768184390783,0.22308321839123998,0.7593153486013944
ps02,ps02-003,pogo,1.3658886976109514,0.19072432471718526,0.8606079601246414,0.22362873692883228,0.7864632711122725
ps02,ps02-003,pogo,1.3709418744037432,0.19577750150997697,0.8834094783800723,0.22773692361620682,0.7516062856942275
ps02,ps02-003,pogo,1.375982815590576,0.20081844269680982,0.906155785744597,0.2255999561945717,0.7716861191499994
ps02,ps02-004,paka,1.3711476113809742,0.01580482138682826,0.0627473179249824,0.5001688448243807,0.8190531574391975
ps02,ps02-004,paka,1.3750614797858578,0.019718689791711874,0.07828591460424929,0.45051577999098924,0.7628569070486224
ps02,ps02-004,paka,1.3792581981252048,0.023915408131058857,0.09494746448421634,0.43779778452375745,0.7997578147246996
ps02,ps02-004,paka,1.3830284231971377,0.027685633202991777,0.10991577734566212,0.4099833316236539,0.7971319057865439
ps02,ps02-004,paka,1.3872416949705015,0.03189890497635561,0.12664304663881226,0.3473267282806236,0.7731317183122186
ps02,ps02-004,paka,1.3914732742940012,0.036130484299855326,0.14344299942775696,0.3088351202391136,0.7532813485762316
ps02,ps02-004,paka,1.3953773439024697,0.04003455390832378,0.15894269353553028,0.3328757887067343,0.7480946301964783
ps02,ps02-004,paka,1.399402906647249,0.044060116653103165,0.17492473212940823,0.31741472538775195,0.7604029609521631
ps02,ps02-004,paka,1.4032722371522957,0.04792944715814973,0.19028650721149368,0.3471436728197429,0.7803815179802885
ps02,ps02-004,paka,1.407121507190894,0.05177871719674809,0.20556863947857093,0.3466332743748901,0.7988925041914103
ps02,ps02-004,paka,1.4111036081904915,0.055760818196345596,0.2213781289574823,0.36264979398319663,0.7906576454238716
ps02,ps02-004,paka,1.4150738441892217,0.05973105419507574,0.23714051274861758,0.3505851687098352,0.7566590899925028
ps02,ps02-004,paka,1.4191744750647266,0.06383168507058068,0.2534205821616604,0.34456743976389137,0.8045683780593089
ps02,ps02-004,paka,1.4230669210384026,0.06772413104425667,0.2688741288382217,0.34659903487221516,0.7600829942592974
ps02,ps02-004,paka,1.4271120148761058,0.07176922488195991,0.2849337085612982,0.3408782123784615,0.8127505542981271
ps02,ps02-004,paka,1.4311550178694428,0.07581222787529684,0.3009849873442391,0.36951393361506973,0.7731977608858679
ps02,ps02-004,paka,1.4350819647030104,0.07973917470886449,0.3165755071868567,0.3988793751905084,0.8366327592004302
ps02,ps02-004,paka,1.4392679639411403,0.08392517394699439,0.3331945007585001,0.4092354555901067,0.7818743348541998
ps02,ps02-004,paka,1.44338071435976,0.08803792436561397,0.3495226864271023,0.39169917364387863,0.9278349961645377
ps02,ps02-004,paka,1.4467118575388231,0.09136906754467722,0.3627477836929604,0.4204844127634851,0.8187822493857874
ps02,ps02-004,paka,1.534243962656967,0.17890117266282113,0.7102622980340415,0.22061538479804693,0.9649740478359634
ps02,ps02-004,paka,1.5385024931295717,0.18315970313542573,0.7271692505972916,0.3230663351633057,0.8812584502103419
ps02,ps02-004,paka,1.5428959223004572,0.18755313230631132,0.7446117695742033,0.2528372531206656,0.8799712386162292
ps02,ps02-004,paka,1.5474706863202288,0.19212789632608285,0.762774212878979,0.4175370318448743,0.9125571866822451
ps02,ps02-004,paka,1.5515837029877744,0.19624091299362845,0.7791034555924916,0.48776836850124206,0.7876845086293607
ps02,ps02-004,paka,1.5561737171593537,0.20083092716520778,0.7973264441005612,0.6070376789577924,0.8303077594090718
ps02,ps02-004,paka,1.5608547478828925,0.20551195788874654,0.8159107808568934,0.5580549700254528,0.7995714962775701
ps02,ps02-004,paka,1.5656471553478672,0.21030436535372132,0.8349372986182041,0.5299517032992103,0.8138669643337042
ps02,ps02-004,paka,1.570055578206499,0.21471278821235318,0.8524393446007588,0.5518741218261615,0.793834472589505
ps02,ps02-004,paka,1.5744875812157575,0.21914479122161157,0.8700350070293251,0.5840417296553121,0.82242228590295
ps02,ps02-004,paka,1.578880515248779,0.2235377252546331,0.8874755602407142,0.5680461523096331,0.7859595310680717
ps02,ps02-004,paka,1.5835704026305804,0.22822761263643443,0.9060950591503002,0.6038748265460676,0.8271342939303012
ps02,ps02-004,paka,1.587875364069028,0.23253257407488204,0.9231863490435338,0.46300967254560055,0.7807535927353463
ps02,ps02-005,poto,1.3956256199182913,0.018579037056217995,0.07962520818458542,0.23789173736476427,0.6491948451670164
ps02,ps02-005,poto,1.399587256399884,0.02254067353781064,0.09660381308450353,0.22494233714017176,0.6558654698330506
ps02,ps02-005,poto,1.4035555462752962,0.026508963413222952,0.11361093280283886,0.24045150272304217,0.6600306587921614
ps02,ps02-005,poto,1.4075118267400057,0.03046524387793248,0.130566583124537,0.24913589983056653,0.6870629533225454
ps02,ps02-005,poto,1.4115911460553179,0.034544563193244615,0.1480495478632515,0.23796987402629155,0.6898230796320908
ps02,ps02-005,poto,1.415650866624798,0.038604283762724734,0.1654485171714004,0.2354770862729287,0.6812486618086692
ps02,ps02-005,poto,1.4197832304256826,0.04273664756360929,0.18315881760000927,0.22211207226732185,0.6814033991898425
ps02,ps02-005,poto,1.4238576968706373,0.04681111400856408,0.20062098412343807,0.22714798707577835,0.6839960936841846
ps02,ps02-005,poto,1.4279731456984546,0.050926562836381306,0.21825879111507024,0.23023194617477832,0.6832681698045606
ps02,ps02-005,poto,1.4321760967702208,0.055129513908147576,0.23627161132024938,0.22213037480690412,0.7046426766288698
ps02,ps02-005,poto,1.4361298377816716,0.059083254919598316,0.25321637816645876,0.25013285115844636,0.704497085066508
ps02,ps02-005,poto,1.4403189494368274,0.0632723665747541,0.27116988601732006,0.23948757591904452,0.6568607507461759
ps02,ps02-005,poto,1.4445044857690421,0.06745790290696885,0.2891080709086197,0.23184001395192455,0.6602489035243247
ps02,ps02-005,poto,1.4486883846254996,0.07164180176342638,0.3070392379793686,0.24412901857852984,0.6666523668001635
ps02,ps02-005,poto,1.4527198978861826,0.07567331502410934,0.32431731766183325,0.2739948445689196,0.6727885632476956
ps02,ps02-005,poto,1.4569321247869353,0.07988554192486208,0.3423698918010778,0.28110763582570464,0.6510593444583543
ps02,ps02-005,poto,1.4612170168703538,0.0841704340082805,0.36073389113851856,0.31254161827941906,0.7751670883448367
ps02,ps02-005,poto,1.4653533653155908,0.08830678245351753,0.3784612687781339,0.4133485246865776,0.8315853273868459
ps02,ps02-005,poto,1.469344083925428,0.09229750106335466,0.39556451256589703,0.33949758641708183,0.8831436278227953
ps02,ps02-005,poto,1.473563009841577,0.0965164269795038,0.4136457970464772,0.26153479455828094,0.8824585753434347
ps02,ps02-005,poto,1.479448503061531,0.10240192019945771,0.43886958133033244,0.21316799004452328,0.8160223865950439
ps02,ps02-005,poto,1.5617248922588727,0.1846783093967994,0.7914860597135186,0.0717679312119656,0.894437702630376
ps02,ps02-005,poto,1.5677814704350184,0.1907348875729451,0.8174430722703355,1.1388280554781918,-38.46598526184877
ps02,ps02-005,poto,1.5724921703938826,0.1954455875318093,0.8376319800046115,0.16018295941592275,0.6692742569637832
ps02,ps02-005,poto,1.5765748600733274,0.1995282772112541,0.8551293892995703,0.19416827617953855,0.7630379211951741
ps02,ps02-005,poto,1.581364664466891,0.2043180816048178,0.8756573192911469,0.1982575021861895,0.7294670795158393
ps02,ps02-005,poto,1.5862513432953362,0.20920476043326297,0.8966004294140651,0.17933543842932168,0.7192129360398922
ps02,ps02-005,poto,1.591141132562911,0.21409454970083774,0.917556870118245,0.17814196551322226,0.7275399307876506
ps02,ps02-006,pugu,1.3837478248512103,0.01629457947465629,0.07256723934210133,0.2238526024874891,0.7313370892847593
ps02,ps02-006,pugu,1.3876148967386683,0.02016165136211434,0.0897890849041022,0.22992644535884016,0.7841965717035113
ps02,ps02-006,pugu,1.3914028551316822,0.023949609755128165,0.10665860177327283,0.2511856592584301,0.7662683920756779
ps02,ps02-006,pugu,1.395148701609431,0.027695456232877058,0.12334057496026757,0.26415507944932953,0.7661726543213104
ps02,ps02-006,pugu,1.3990893049607498,0.0316360595841958,0.14088988987153597,0.2435483994030691,0.8144631413696823
ps02,ps02-006,pugu,1.4030787191052574,0.035625473728703394,0.158656581642227,0.21133340473770365,0.7491450503018483
ps02,ps02-006,pugu,1.4069487028317798,0.03949545745522576,0.17589139495970965,0.2217327575722877,0.7906902622364116
ps02,ps02-006,pugu,1.4108616139031926,0.04340836852663865,0.19331738344165955,0.23939337757865226,0.7523039258006591
ps02,ps02-006,pugu,1.414867525475455,0.04741428009890103,0.21115754582816318,0.19287252298439603,0.7696779455372267
ps02,ps02-006,pugu,1.4188517580468065,0.05139851267025253,0.22890116167597005,0.2184871184821291,0.7411959763294308
ps02,ps02-006,pugu,1.422827986043185,0.05537474066663095,0.2466091294784373,0.20419483791237308,0.7853088880318201
ps02,ps02-006,pugu,1.4269005752652422,0.05944732988868817,0.2647462380352276,0.22495500734351445,0.7314696669358056
ps02,ps02-006,pugu,1.431084667366849,0.06363142199029492,0.28337992007893664,0.2137199865071027,0.7796404174743761
ps02,ps02-006,pugu,1.4351751691523222,0.06772192377576824,0.3015968014999895,0.22300269051383562,0.786925605145143
ps02,ps02-006,pugu,1.4395375024871508,0.07208425711059685,0.321024273543125,0.22535503157668169,0.7553436979537581
ps02,ps02-006,pugu,1.443821655857134,0.07636841048057996,0.34010357432909344,0.22207449538611762,0.7801358800676775
ps02,ps02-006,pugu,1.4481997931630979,0.08074654778654389,0.3596014287075151,0.2310424136524302,0.7868943895122423
ps02,ps02-006,pugu,1.4526239439781718,0.08517069860161786,0.3793042023557928,0.23533160338383025,0.7656389512041634
ps02,ps02-006,pugu,1.457145739441199,0.08969249406464508,0.3994418324266938,0.23223143600100943,0.7719043296670633
ps02,ps02-006,pugu,1.4617463064733789,0.09429306109682489,0.4199302684402053,0.2355551534888146,0.7752899206158146
ps02,ps02-006,pugu,1.4662686971041872,0.09881545172763317,0.4400705490663344,0.2396232914434245,0.7849281846339234
ps02,ps02-006,pugu,1.4710971802761836,0.10364393489962964,0.46157400023219936,0.22496157645827072,0.7675273182101031
ps02,ps02-006,pugu,1.4758801876652847,0.10842694228873073,0.48287492686978345,0.214952174384659,0.7478865750722055
ps02,ps02-006,pugu,1.4808388815282276,0.11338563615167363,0.5049582659909961,0.19418538586581513,0.7320848103936094
ps02,ps02-006,pugu,1.48580048892166,0.11834724354510606,0.5270545804003832,0.1933216988076056,0.7224918005027728
ps02,ps02-006,pugu,1.4907824542583243,0.12332920888177035,0.549241558072441,0.18806254636046543,0.7084703044359072
ps02,ps02-006,pugu,1.4959192170684448,0.12846597169189078,0.5721179199242694,0.17245082895182468,0.710377963244014
ps02,ps02-006,pugu,1.500925720757958,0.13347247538140405,0.5944141781412485,0.18836865469999228,0.7027082639499986
ps02,ps02-006,pugu,1.5060712577778803,0.13861801240132632,0.6173296155754642,0.18727551718454652,0.716216658220307
ps02,ps02-006,pugu,1.5111939877123899,0.1437407423358359,0.640143482593063,0.21748160418576748,0.7233908428529181
ps02,ps02-006,pugu,1.5164697377173217,0.14901649234076775,0.6636388181991424,0.21708602786103515,0.6898206948462128
ps02,ps02-006,pugu,1.521803994468575,0.15435074909202107,0.6873947111930353,0.21243937186142806,0.6909993498063676
ps02,ps02-006,pugu,1.526924156173951,0.15947091079739706,0.710197140707843,0.23643419934214646,0.6888921128558103
ps02,ps02-006,pugu,1.5321766462896194,0.16472340091306537,0.7335888893539837,0.23019701567919196,0.6939359667078268
ps02,ps02-006,pugu,1.5373980594277452,0.16994481405119122,0.7568422379591255,0.2387557775252485,0.690878341873054
ps02,ps02-006,pugu,1.542611026986445,0.17515778160989104,0.780057974523739,0.25753819524180704,0.7127970373543635
ps02,ps02-006,pugu,1.547824153700796,0.18037090832424196,0.8032744198814972,0.2538143996237461,0.722921058211334
ps02,ps02-006,pugu,1.5529564487713325,0.18550320339477855,0.8261308848388889,0.26417834122400874,0.7193548122126499
ps02,ps02-006,pugu,1.5580981190639827,0.19064487368742866,0.8490291019622727,0.2697340271217781,0.7365292684755047
ps02,ps02-006,pugu,1.5631650708508738,0.19571182547431976,0.8715945632941289,0.2799189322535382,0.7327415382616773
ps02,ps02-006,pugu,1.5683372745186295,0.20088402914207548,0.8946287595474226,0.26910287773270203,0.750068031422847
ps02,ps02-007,podo,1.3784884828212691,0.016208956983070344,0.0697595878770735,0.26237540669912734,0.7842769386521776
ps02,ps02-007,podo,1.3824662258604754,0.020186700022276627,0.08687887046791211,0.2713337545008195,0.7137480352374251
ps02,ps02-007,podo,1.386430660085425,0.024151134247226258,0.10394087501188773,0.2611324022806817,0.7389869324244893
ps02,ps02-007,podo,1.390509170227922,0.028229644389723196,0.12149383582177922,0.24426173586355288,0.7178402792392983
ps02,ps02-007,podo,1.3945180047865766,0.032238478948377836,0.13874692909429553,0.241961608280409,0.747686772177869
ps02,ps02-007,podo,1.3985963485897637,0.03631682275156489,0.15629917401841367,0.2558171930516746,0.7624713727769312
ps02,ps02-007,podo,1.4026257818804178,0.040346256042218975,0.17364091945137267,0.23700177970687686,0.7251148755887162
ps02,ps02-007,podo,1.4070763236170194,0.04479679777882062,0.19279501787357947,0.18824315764443916,0.7255679284186973
ps02,ps02-007,podo,1.4111860478191436,0.048906521980944806,0.21048231674963042,0.20389698777544843,0.7494615941837814
ps02,ps02-007,podo,1.4154512638195222,0.053171737981323464,0.2288388162272886,0.2033311489360518,0.7055330749762141
ps02,ps02-007,podo,1.419737710552579,0.057458184714380245,0.24728668784958888,0.19066539220775575,0.7099681702115687
ps02,ps02-007,podo,1.424119066218923,0.061839540380724145,0.2661430254872458,0.1818825612876544,0.7035942844849751
ps02,ps02-007,podo,1.4283736600571837,0.06609413421898491,0.2844538096451285,0.19072910335126803,0.7592749003714027
ps02,ps02-007,podo,1.4326054760484432,0.07032595021024446,0.30266656323749175,0.20408800350357914,0.72355912883733
ps02,ps02-007,podo,1.436855310194916,0.07457578435671719,0.3209568627869014,0.20012548700729088,0.7041482031792257
ps02,ps02-007,podo,1.4411655173072313,0.07888599146903252,0.3395069935654577,0.18690630671632066,0.7245486778218188
ps02,ps02-007,podo,1.445354270972647,0.08307474513444824,0.35753441690449056,0.19722368796273132,0.7328024072239213
ps02,ps02-007,podo,1.4496924315232824,0.08741290568508364,0.3762048527920673,0.19913624113042605,0.7552958068716606
ps02,ps02-007,podo,1.4539007549892404,0.09162122915104165,0.394316500009422,0.2150001868750017,0.7178643501268036
ps02,ps02-007,podo,1.4583006768803086,0.09602115104210984,0.41325274236806453,0.19509686550219515,0.7101232083330908
ps02,ps02-007,podo,1.4626625962615227,0.10038307042332395,0.43202543074673877,0.2031563069196552,0.7366088300114988
ps02,ps02-007,podo,1.466953385973631,0.10467386013543223,0.4504919935426357,0.22044701868268768,0.6932889012554102
ps02,ps02-007,podo,1.4712918576932423,0.10901233185504355,0.4691637686292456,0.2289239516020959,0.7396866683923281
ps02,ps02-007,podo,1.4756112830890764,0.11333175725087763,0.487753572760003,0.2287145979818312,0.7524847454331892
ps02,ps02-007,podo,1.480237144985985,0.11795761914778624,0.5076622084508527,0.2244146710204313,0.7759811530942199
ps02,ps02-007,podo,1.4848868967874962,0.12260737094929741,0.5276736607449692,0.22465827181737896,0.7994624314578935
ps02,ps02-007,podo,1.489692844845879,0.12741331900768027,0.5483573454670385,0.2296960260953801,0.7889949641687721
ps02,ps02-007,podo,1.4946141512208015,0.13233462538260277,0.5695375056025722,0.22593485587799675,0.787139078491227
ps02,ps02-007,podo,1.4996368209840534,0.1373572951458546,0.5911539102295352,0.20241249283352583,0.7447931158644409
ps02,ps02-007,podo,1.5047201651085185,0.1424406392703197,0.6130314432213501,0.20202031984957627,0.7206263037747553
ps02,ps02-007,podo,1.5099950540043854,0.1477155281661866,0.6357333404413478,0.1656751131956646,0.7402858361457892
ps02,ps02-007,podo,1.515072799257977,0.15279327341977833,0.6575867771927252,0.1821710287557293,0.6868715799198534
ps02,ps02-007,podo,1.5204308054073195,0.15815127956912067,0.6806463917756584,0.17330016813149113,0.7300648388773389
ps02,ps02-007,podo,1.5254312356688906,0.16315170983069183,0.7021670827503824,0.19587466843787346,0.742116283137882
ps02,ps02-007,podo,1.5303943909927136,0.1681148651545148,0.7235273510465728,0.20317674271909264,0.7908377703386895
ps02,ps02-007,podo,1.5354000141736983,0.17312048833549953,0.7450703911408947,0.20228835149376062,0.8225676688067058
ps02,ps02-007,podo,1.5402307146162115,0.17795118877801275,0.76586060437789,0.21222365430948664,0.8305319855679939
ps02,ps02-007,podo,1.5452139863695886,0.18293446053138984,0.7873074491167672,0.20990027294403377,0.8484681407638567
ps02,ps02-007,podo,1.5501798138189378,0.187900287980739,0.8086792176208771,0.21055502656727784,0.8393830180774555
ps02,ps02-007,podo,1.5552636377113498,0.192984111873151,0.8305588154225553,0.20901410376794188,0.8719020399041252
ps02,ps02-007,podo,1.5603207197258833,0.19804119388768449,0.8523233223900846,0.20498843839743328,0.8377154309899232
ps02,ps02-007,podo,1.565457819022796,0.20317829318459713,0.8744322051646224,0.20060640616238626,0.8235381843675329
ps02,ps02-007,podo,1.5707782338083693,0.20849870797017056,0.8973300352448887,0.19215774553786383,0.787744406244286
