speaker,file,word,abs.time,time,maximum,minimum
SDC02,SDC02-001,pugu,1.8394663246891068,0.2172049838651689,0.3682735413350464,0.8219840110263671
SDC02,SDC02-001,pugu,1.8456498132220396,0.28596008793974714,0.3634714267006259,0.8120116530441823
SDC02,SDC02-001,pugu,1.851765367224356,0.3539598181346913,0.36268653335495765,0.8255757008990151
SDC02,SDC02-001,pugu,1.8577987461120153,0.42104583133469237,0.35903635582485177,0.8002945581430435
SDC02,SDC02-001,pugu,1.8638606808564675,0.48844936123991034,0.3552845935482955,0.783107967218622
SDC02,SDC02-001,pugu,1.8698515509684994,0.5550627132104475,0.3560910947449665,0.8107988835294273
SDC02,SDC02-001,pugu,1.8758027256063456,0.6212346854574854,0.3608016704291976,0.8114598198294093
SDC02,SDC02-001,pugu,1.8817702958404379,0.6875889627124899,0.3664150234110248,0.811296009944286
SDC02,SDC02-002,butu,0.9451835053315178,0.12223317059838343,0.3831843664432784,0.8030935729755531
SDC02,SDC02-002,butu,0.9518486412758952,0.1717311247855639,0.3737191896613923,0.8152092105115005
SDC02,SDC02-002,butu,0.9582150820437698,0.21901084962440892,0.3838263237027375,0.8280341693628186
SDC02,SDC02-002,butu,0.9646038872484547,0.2664566616785627,0.369462273742505,0.8250116080331613
SDC02,SDC02-002,butu,0.9710111643023283,0.3140396530419645,0.36885755956234456,0.8110021108981345
SDC02,SDC02-002,butu,0.9772864632104349,0.3606425221291821,0.363856913323478,0.8248590649050586
SDC02,SDC02-002,butu,0.9835050639877249,0.4068243283145951,0.36978936561387354,0.8067985418726529
SDC02,SDC02-002,butu,0.9896680880652633,0.452593399791949,0.3588036749829176,0.8189243097696781
SDC02,SDC02-002,butu,0.9957172431222677,0.4975168345698016,0.36339152996379626,0.8166862423859225
SDC02,SDC02-002,butu,1.0017528136587324,0.5423393852875322,0.35856103386132976,0.7968078689310654
SDC02,SDC02-002,butu,1.0078144289917954,0.5873553550382129,0.3483635029594286,0.793830485623453
SDC02,SDC02-002,butu,1.0138828256588517,0.6324216856760723,0.3380379427151041,0.7844232446097426
SDC02,SDC02-002,butu,1.0198741668530047,0.676915771681644,0.35340326918240816,0.8040962005105818
SDC02,SDC02-002,butu,1.0258131196902276,0.721020800882837,0.34606113654883036,0.7939050611649096
SDC02,SDC02-002,butu,1.0319151158158748,0.7663366544825576,0.3524211881074517,0.8132347805811498
SDC02,SDC02-002,butu,1.0377787217257937,0.8098821273915814,0.3630949278333948,0.803231574612514
SDC02,SDC02-003,baca,0.9760333145389651,0.09145598110209827,0.32594171361147384,0.7338428989607804
SDC02,SDC02-003,baca,0.9830302334545372,0.12958686202143774,0.3275275586921141,0.7332916924952774
SDC02,SDC02-003,baca,0.9899668295831495,0.16738900381516483,0.3270002236376356,0.7364366212412196
SDC02,SDC02-003,baca,0.9969746774832297,0.2055794440651003,0.3288764439849431,0.7225736736238472
SDC02,SDC02-003,baca,1.004049601463366,0.24413542664188279,0.31268434080545326,0.7182381755061295
SDC02,SDC02-003,baca,1.011069599322812,0.2823920801292943,0.33412979080132305,0.7161300442457802
SDC02,SDC02-003,baca,1.0180188230366756,0.32026303806271417,0.333395742949388,0.733901899412347
SDC02,SDC02-003,baca,1.0249075398474683,0.3578042534989535,0.33862492148113593,0.7002503012138598
SDC02,SDC02-003,baca,1.0320475817114358,0.39671510688445183,0.32528842750556036,0.7225753898593709
SDC02,SDC02-003,baca,1.038833111135028,0.43369398538050347,0.34471910400273764,0.7091718585946586
SDC02,SDC02-003,baca,1.0456932995804205,0.47107973071382664,0.3505205404422792,0.7029602886214917
SDC02,SDC02-003,baca,1.0527486825578076,0.5095292213249507,0.33476837338804205,0.6837134186454212
SDC02,SDC02-003,baca,1.0595719158062786,0.5467135731263254,0.33690264033540973,0.6921833827302523
SDC02,SDC02-003,baca,1.066479390063834,0.5843570104087074,0.3395393285654754,0.6864587027650566
SDC02,SDC02-003,baca,1.0732572137470446,0.6212938951826036,0.3479346505219412,0.695310342623593
SDC02,SDC02-003,baca,1.0801574286243565,0.6588977712571229,0.3218755152882017,0.6757745242233031
SDC02,SDC02-003,baca,1.087086855400842,0.6966608424662804,0.3242999934018025,0.6808781907822961
SDC02,SDC02-003,baca,1.0937486506696454,0.7329654109726308,0.322175312315489,0.6755316241661704
SDC02,SDC02-003,baca,1.1006994076217036,0.7708447245442573,0.31181627926504324,0.6933488636275045
SDC02,SDC02-003,baca,1.1073366622455973,0.8070155546980516,0.31367935230301136,0.7007034043952676
SDC02,SDC02-003,baca,1.114054831277243,0.8436273414620157,0.32906621820669096,0.6869820525848885
SDC02,SDC02-003,baca,1.1209109727156246,0.8809910319531615,0.3361159291545091,0.6611771710618461
SDC02,SDC02-004,bogo,1.0861554233885928,0.10095055175935533,0.42506399430089226,0.8067807115407886
SDC02,SDC02-004,bogo,1.092309881074989,0.1303025330999597,0.41710529756407533,0.8034599998120119
SDC02,SDC02-004,bogo,1.098507174676635,0.1598588084741237,0.40432094266926205,0.7927348707117705
SDC02,SDC02-004,bogo,1.104602307096205,0.18892785438586696,0.3976805707268665,0.7755887964090017
SDC02,SDC02-004,bogo,1.1107825079550806,0.21840261065754873,0.38505499047586117,0.7761081598463819
SDC02,SDC02-004,bogo,1.116769591860958,0.24695634910933564,0.38053005798182116,0.7741484030698197
SDC02,SDC02-004,bogo,1.1227418921066452,0.27543958098846333,0.38044747335192963,0.7628681441531577
SDC02,SDC02-004,bogo,1.1287385453479148,0.30403895773499356,0.38304740183823804,0.7802714522768438
SDC02,SDC02-004,bogo,1.1345565700734075,0.33178641525010627,0.39968363907295,0.7820294074223585
SDC02,SDC02-004,bogo,1.1404361729119856,0.35982755252034515,0.39587320517744823,0.7946024657339328
SDC02,SDC02-004,bogo,1.146233463362879,0.3874761236555103,0.40260721298434554,0.8048284639489224
SDC02,SDC02-004,bogo,1.1520297415067864,0.4151198668728834,0.38955415467959026,0.7887422529762584
SDC02,SDC02-004,bogo,1.1578533207342618,0.44289381504677766,0.3807788959085635,0.800998369425942
SDC02,SDC02-004,bogo,1.1635687409231472,0.4701519286428291,0.3815335791701164,0.7933474268531128
SDC02,SDC02-004,bogo,1.1692802249973648,0.4973912700301549,0.38586164238995485,0.7804315046667297
SDC02,SDC02-004,bogo,1.1749911244117082,0.5246278230441429,0.371054702190588,0.7943372296262835
SDC02,SDC02-004,bogo,1.18069556921571,0.5518335925818346,0.3716084154920062,0.8051801084761179
SDC02,SDC02-004,bogo,1.186287695019118,0.5785036877550876,0.38737167377340653,0.805218529447083
SDC02,SDC02-004,bogo,1.1920257272848815,0.6058696433889632,0.3646494413173924,0.7875942798683027
SDC02,SDC02-004,bogo,1.1976582048006206,0.6327321848780014,0.36639745898079507,0.7868416011943472
SDC02,SDC02-004,bogo,1.2032750415243672,0.6595201319416478,0.3613870724483172,0.7729657200871939
SDC02,SDC02-004,bogo,1.2090170006797405,0.6869048157878898,0.3563654353155589,0.7839166791335367
SDC02,SDC02-004,bogo,1.2145406664766947,0.7132484099216685,0.3657822983731512,0.7885573175467007
SDC02,SDC02-004,bogo,1.2202572201330457,0.7405119292768619,0.35818955024313986,0.7756734757825388
SDC02,SDC02-004,bogo,1.2258420727502326,0.7671473370028814,0.3655732931491791,0.8003013383094909
SDC02,SDC02-004,bogo,1.2314810157556773,0.7940407138543297,0.3755048234510559,0.7999202914446815
SDC02,SDC02-004,bogo,1.2371578502961156,0.8211148038871456,0.3894436255640532,0.7802930700503303
SDC02,SDC02-004,bogo,1.2428356071984925,0.8481932928697619,0.38078160311227566,0.7742544679110575
SDC02,SDC02-004,bogo,1.248461997921233,0.8750268050854474,0.39450933089581275,0.7723884113860573
SDC02,SDC02-005,podo,1.1057119397068023,0.11998287348482709,0.32067959436125965,0.7907495828342928
SDC02,SDC02-005,podo,1.111611190369774,0.15301707900952857,0.32970612945490924,0.7951203503411896
SDC02,SDC02-005,podo,1.1174224163833393,0.18555837034463826,0.3442113114230113,0.8021664698017495
SDC02,SDC02-005,podo,1.1232211555413338,0.21802973867141281,0.33576804604591887,0.7924459908589515
SDC02,SDC02-005,podo,1.1291547477091273,0.25125624731953056,0.3360449665281833,0.7916922231480104
SDC02,SDC02-005,podo,1.1349896776429858,0.28393027418656536,0.33184303953198263,0.7868514353591926
SDC02,SDC02-005,podo,1.1408534275555937,0.31676568512686964,0.3326257005766234,0.8016585408726616
SDC02,SDC02-005,podo,1.146667844250664,0.34932484341400794,0.3311482451499129,0.7953622001955342
SDC02,SDC02-005,podo,1.1525986588944885,0.38253579868036963,0.3259535113728638,0.7689826708912181
SDC02,SDC02-005,podo,1.1585791056745944,0.4160246804638799,0.32158962922008866,0.7809143494091424
SDC02,SDC02-005,podo,1.1644103637407035,0.44867814586627736,0.33814810877151724,0.7799864671634062
SDC02,SDC02-005,podo,1.1703235596208632,0.48179044082928035,0.3388952257649511,0.7831235193846331
SDC02,SDC02-005,podo,1.1762186519904352,0.5148013610374815,0.34562755727234223,0.7840223674181336
SDC02,SDC02-005,podo,1.1821828821848925,0.5481994343346555,0.33970957959154174,0.7772075914602549
SDC02,SDC02-005,podo,1.1882077540828113,0.5819370847425439,0.33323176546573424,0.7513215101431185
SDC02,SDC02-005,podo,1.1942142067968284,0.6155715927105927,0.33412464952298737,0.7764964026846108
SDC02,SDC02-005,podo,1.200124795225694,0.6486692866527425,0.3442142529070525,0.7695889079556424
SDC02,SDC02-005,podo,1.2061604693414307,0.6824674265539429,0.34475111838321015,0.7688720891742645
SDC02,SDC02-005,podo,1.2121003577798848,0.715729192612014,0.3326509488914353,0.7597773804626209
SDC02,SDC02-005,podo,1.2181652473405826,0.7496909310901313,0.3324187906202676,0.7641258279432865
SDC02,SDC02-005,podo,1.224071943233389,0.7827668278848918,0.33205483311002,0.7689075294037702
SDC02,SDC02-005,podo,1.2301637231795408,0.8168791452365767,0.333326463014771,0.7722867486397642
SDC02,SDC02-005,podo,1.236205585856624,0.8507119394047512,0.31944465647188053,0.7701077028013661
SDC02,SDC02-006,bada,1.179536004162626,0.08975246670693758,0.3402995743572585,0.7933892274303057
SDC02,SDC02-006,bada,1.1863862170465636,0.12540390927912493,0.33471887622808305,0.7826320130648163
SDC02,SDC02-006,bada,1.1934543369054702,0.16218943310335684,0.3385577256774759,0.8074821586282754
SDC02,SDC02-006,bada,1.2003256462498029,0.19795067069345004,0.3390844556141853,0.7997957425599079
SDC02,SDC02-006,bada,1.2074029314245927,0.23478389474808348,0.33840863459941595,0.8103975243154132
SDC02,SDC02-006,bada,1.214252772385148,0.27043340167165225,0.34359173361864453,0.7917003589380934
SDC02,SDC02-006,bada,1.2211760097051902,0.30646489469398797,0.3489266921666806,0.7986124748963002
SDC02,SDC02-006,bada,1.22801196045168,0.342042110992803,0.3404699650009464,0.7855745047390948
SDC02,SDC02-006,bada,1.2347935960062717,0.3773366477636159,0.35767235977748363,0.8025328364178252
SDC02,SDC02-006,bada,1.2414594705678743,0.4120287147333327,0.36422905288878527,0.7857288166941093
SDC02,SDC02-006,bada,1.2483251542282496,0.4477606738539925,0.3543551249397381,0.7959614510767474
SDC02,SDC02-006,bada,1.2550206470518965,0.48260688694825316,0.35308527904449566,0.7684119627249861
SDC02,SDC02-006,bada,1.2616927706322216,0.5173314764885661,0.3662921131901464,0.7975454745297504
SDC02,SDC02-006,bada,1.2681011220746652,0.5506832828197796,0.3653526813246022,0.7736798493050865
SDC02,SDC02-006,bada,1.2747892880290133,0.585491363747279,0.35483524549344975,0.7770916823812897
SDC02,SDC02-006,bada,1.2810802913517518,0.6182324401900204,0.3666472159893148,0.7852750158578974
SDC02,SDC02-006,bada,1.2872894463856093,0.6505475430725066,0.37076090565883996,0.7851268839800103
SDC02,SDC02-006,bada,1.29356004464207,0.6831824228085313,0.35894472766480207,0.794871041875187
SDC02,SDC02-006,bada,1.299610381997395,0.7146709704522851,0.37354455103055806,0.7691696666226939
SDC02,SDC02-006,bada,1.3058097490705018,0.7469351325937301,0.3478011401238116,0.7673720835400758
SDC02,SDC02-006,bada,1.311857228711586,0.7784088074682911,0.3668492891243998,0.785535148420713
SDC02,SDC02-006,bada,1.3177413590519564,0.8090323426008812,0.36947024929445077,0.7928216400187773
SDC02,SDC02-006,bada,1.3236075870550923,0.8395627063008978,0.3626425670796204,0.7767604639346424
SDC02,SDC02-006,bada,1.329586767698621,0.8706809239319633,0.3685987730653531,0.7925111166508993
SDC02,SDC02-006,bada,1.3353347649047542,0.9005959639126998,0.3788412064580947,0.7761914181387427
SDC02,SDC02-007,boco,1.5260135764752016,0.13015531294789243,0.375048591775904,0.8447766207952457
SDC02,SDC02-007,boco,1.5323056347995234,0.17077108311044475,0.3709988954979588,0.8336556569288366
SDC02,SDC02-007,boco,1.538833075522787,0.21290626662280293,0.37481097844131306,0.8498023903203982
SDC02,SDC02-007,boco,1.5451508281311173,0.2536878955679645,0.3828562833328904,0.8611869593384025
SDC02,SDC02-007,boco,1.5516118653374045,0.29539443874603444,0.36808171035724047,0.8360886457736877
SDC02,SDC02-007,boco,1.5581637503579364,0.33768741227057325,0.3540753608722691,0.8428360502673561
SDC02,SDC02-007,boco,1.5645586606428232,0.3789671005622582,0.3543180512956523,0.822237702066353
SDC02,SDC02-007,boco,1.5709962963577788,0.4205225851289176,0.3550982300971306,0.8348167067252584
SDC02,SDC02-007,boco,1.5774424078951113,0.46213278184792084,0.35995193016125054,0.848474932902613
SDC02,SDC02-007,boco,1.5836785963583588,0.5023879073184759,0.37080044918586264,0.8368043944794429
SDC02,SDC02-007,boco,1.5902697865179456,0.5449345988493922,0.35649274076972354,0.8361327624304499
SDC02,SDC02-007,boco,1.5966660709376637,0.5862231572979641,0.354917157017803,0.8421479601491407
SDC02,SDC02-007,boco,1.6030949725176447,0.6277222622825517,0.34822382398209434,0.8139400685940708
SDC02,SDC02-007,boco,1.6097132531748974,0.6704438252736606,0.3379209403160376,0.8230341712974698
SDC02,SDC02-007,boco,1.6159145480092156,0.710473709409873,0.3550528218224499,0.8344309148604223
SDC02,SDC02-007,boco,1.6222914373470791,0.751637070960024,0.3593425077083248,0.8332515532531557
SDC02,SDC02-007,boco,1.6287227518049008,0.793151751275728,0.3538302393666827,0.8381534318740886
SDC02,SDC02-007,boco,1.6351621715440334,0.8347187518697675,0.35750950588380837,0.8312341292516208
SDC02,SDC02-008,pata,1.280219444362361,0.1055401355414153,0.32586643048551023,0.8202161034340908
SDC02,SDC02-008,pata,1.2869856329336302,0.14782881411184848,0.33451908711843714,0.7885521800068616
SDC02,SDC02-008,pata,1.2938213285177536,0.1905519115126193,0.3295760481302615,0.8419425217668111
SDC02,SDC02-008,pata,1.3004882693288347,0.23222029158187615,0.33477003051150767,0.8429638662181004
SDC02,SDC02-008,pata,1.3072745259187948,0.2746343952691269,0.33813089222727155,0.841876246863559
SDC02,SDC02-008,pata,1.3141816799777701,0.3178041081377228,0.33771237736840787,0.8308193888231247
SDC02,SDC02-008,pata,1.3211599618321064,0.3614183697273243,0.33704275108914733,0.8335075427474035
SDC02,SDC02-008,pata,1.3280184444352585,0.40428388599702514,0.32771243328667227,0.8384855709694571
SDC02,SDC02-008,pata,1.3349235679256743,0.44744090781212403,0.32656455825995334,0.8386071488700029
SDC02,SDC02-008,pata,1.3416664989008118,0.48958422640673305,0.34885102964116393,0.8560288089753829
SDC02,SDC02-008,pata,1.3484737920771475,0.5321298087588309,0.34772774778267257,0.841408764342992
SDC02,SDC02-008,pata,1.3552449001541085,0.5744492342398372,0.33346879092831216,0.8276056160726181
SDC02,SDC02-008,pata,1.3620465003067488,0.6169592351938391,0.35015791903875204,0.8187993463451839
SDC02,SDC02-008,pata,1.3688306224044695,0.6593599983045936,0.3432633053996759,0.800938740344726
SDC02,SDC02-008,pata,1.3756139843397714,0.7017560104002306,0.3430834595448611,0.8090487017103426
SDC02,SDC02-008,pata,1.382487930655783,0.7447181748753022,0.3249542862460295,0.8012880061240781
SDC02,SDC02-008,pata,1.3892044732907012,0.7866965663435415,0.33668242525829456,0.8152659427677876
SDC02,SDC02-008,pata,1.3959132707633548,0.8286265505476266,0.36307719319899456,0.8416473510086647
SDC02,SDC02-008,pata,1.4024846559371047,0.8696977078835634,0.39992342039104073,0.8419094160291328
SDC02,SDC02-009,pogo,1.3519999226352837,0.07701895312128938,0.34222217326123844,0.8356981285349566
SDC02,SDC02-009,pogo,1.358515116515279,0.1083720843230164,0.35500202008281717,0.8409081236830808
SDC02,SDC02-009,pogo,1.3649836331399747,0.1395005901127458,0.35180509924126957,0.8544633585391977
SDC02,SDC02-009,pogo,1.371610205680522,0.17138970993149336,0.35014762745831624,0.8454484441742279
SDC02,SDC02-009,pogo,1.378248881970723,0.20333707674302745,0.35397333133223313,0.8405317498911707
SDC02,SDC02-009,pogo,1.3848422877915676,0.23506658803230956,0.35902022206502204,0.8393665871442065
SDC02,SDC02-009,pogo,1.391486958715995,0.2670428028807351,0.3746810502299672,0.860454661287612
SDC02,SDC02-009,pogo,1.397943573226069,0.2981140320079137,0.3681626366233362,0.8488196317024469
SDC02,SDC02-009,pogo,1.4047645761738428,0.3309388111761239,0.3592798935440536,0.8414727736937966
SDC02,SDC02-009,pogo,1.4114125735684715,0.36293103402961896,0.35766765107325565,0.8338473122167273
SDC02,SDC02-009,pogo,1.4182362203895071,0.395768536334974,0.352241228118908,0.8572678884421013
SDC02,SDC02-009,pogo,1.4247470002247336,0.427100425785908,0.36675167610559745,0.8501415336303818
SDC02,SDC02-009,pogo,1.4314326798620254,0.45927398726415514,0.37407878965693336,0.8307868419844656
SDC02,SDC02-009,pogo,1.4381966006472076,0.49182406938328627,0.36094059982177695,0.8408419959761526
SDC02,SDC02-009,pogo,1.4448244135775092,0.5237191583417754,0.3691915789747697,0.8388441563451773
SDC02,SDC02-009,pogo,1.4514473917240378,0.5555909808230479,0.37391459283472006,0.8351017480093154
SDC02,SDC02-009,pogo,1.4582681926773766,0.5884147879314641,0.36716375672846113,0.8391431846277837
SDC02,SDC02-009,pogo,1.4648215043431514,0.6199513537263405,0.361561323491179,0.8493250131815806
SDC02,SDC02-009,pogo,1.4714643751965797,0.6519189060754992,0.3712170322737332,0.8419184175605914
SDC02,SDC02-009,pogo,1.4781731365059838,0.6842035437101004,0.36507297135667616,0.8631385552289373
SDC02,SDC02-009,pogo,1.4846979003169327,0.7156027283841122,0.3738117806737346,0.8417677329137556
SDC02,SDC02-009,pogo,1.4913728654411507,0.747724728306348,0.36225696546509495,0.8371698134223096
SDC02,SDC02-009,pogo,1.4980817042296986,0.7800097387945902,0.3484572613790827,0.8444793253747545
SDC02,SDC02-009,pogo,1.5046112504915035,0.8114319381036099,0.3563518963429964,0.8228181730664378
SDC02,SDC02-009,pogo,1.5112838758919651,0.8435426785503399,0.35010282484870564,0.824012619640765
SDC02,SDC02-009,pogo,1.5178268590019486,0.8750295401352091,0.3325866013461549,0.8054400970888264
SDC02,SDC02-010,paca,1.4587180144928278,0.10657046380363645,0.3303656949121835,0.7710470331338727
SDC02,SDC02-010,paca,1.465578389285739,0.14630371624634847,0.3257354643777116,0.7694826115250125
SDC02,SDC02-010,paca,1.47236868609388,0.18563109782287568,0.32352746159868845,0.7840701047330441
SDC02,SDC02-010,paca,1.4790247821385043,0.22418122845090857,0.33175713114816285,0.780644262113327
SDC02,SDC02-010,paca,1.4860222943240395,0.2647087399253713,0.30305451810146117,0.7511355353195618
SDC02,SDC02-010,paca,1.4928655183005524,0.3043426599353624,0.29652737250901995,0.7561575629983343
SDC02,SDC02-010,paca,1.4997442606447833,0.3441822917779424,0.29324321432035666,0.728066519532295
SDC02,SDC02-010,paca,1.5065230934141056,0.3834432770478325,0.31159815413040165,0.7879707653994058
SDC02,SDC02-010,paca,1.5131306451723399,0.42171225359259595,0.34159071318938816,0.7778368108643466
SDC02,SDC02-010,paca,1.519936616651072,0.4611304182039209,0.39345019819597754,0.8067984061846962
SDC02,SDC02-010,paca,1.5270523418188995,0.502342584148323,0.3491463116901038,0.8279046669749474
SDC02,SDC02-010,paca,1.5338170611690765,0.5415218286879089,0.3516907977927781,0.7562473108038035
SDC02,SDC02-010,paca,1.5410156203161225,0.5832137444282731,0.32929147646891127,0.7867569487270495
SDC02,SDC02-010,paca,1.5478196991122422,0.6226209471842618,0.34106196771529845,0.768555442310865
SDC02,SDC02-010,paca,1.5549122564508824,0.6636989319456473,0.3476386412812274,0.7926627226112979
SDC02,SDC02-010,paca,1.561742597977788,0.7032582406351526,0.34936247633369,0.7820459852620049
SDC02,SDC02-010,paca,1.5687696816076606,0.7439570211289364,0.3541596282780849,0.8231117266723105
SDC02,SDC02-010,paca,1.5757393177226242,0.7843230826851995,0.3815742891751522,0.8272974944112547
SDC02,SDC02-010,paca,1.5828019599073713,0.8252278077636407,0.39683691353232076,0.8052210172864065
SDC02,SDC02-010,paca,1.589701542394369,0.8651881395210929,0.4575010900116681,0.7763804026402332
SDC02,SDC02-011,pudu,1.5193423711603256,0.08527342170237508,0.4042537358136712,0.7990202636487324
SDC02,SDC02-011,pudu,1.5253902259647392,0.12243490854020118,0.3987674795977811,0.7739724495773107
SDC02,SDC02-011,pudu,1.5313957354630663,0.159336201543078,0.3825994301850241,0.7715606819268594
SDC02,SDC02-011,pudu,1.5373237447235129,0.19576128865757522,0.37469966891015655,0.7708816940932376
SDC02,SDC02-011,pudu,1.5432537613917214,0.23219871043610438,0.36764170261531104,0.7697224762094403
SDC02,SDC02-011,pudu,1.549174694356438,0.2685803167331652,0.3677316941548192,0.7624654159242996
SDC02,SDC02-011,pudu,1.555187714493505,0.3055277594059167,0.354895170266074,0.7730414530600239
SDC02,SDC02-011,pudu,1.561035555143866,0.34146024462356844,0.38252795121816285,0.7777793335112975
SDC02,SDC02-011,pudu,1.5669648228449709,0.3778930643188689,0.3948118724672867,0.7900817340323074
SDC02,SDC02-011,pudu,1.572964053221326,0.41475577479685727,0.38836078079810427,0.7935955776792794
SDC02,SDC02-011,pudu,1.5789828297050352,0.4517385877631918,0.4016463327745453,0.7771514679940861
SDC02,SDC02-011,pudu,1.5850266821456365,0.4888754817834084,0.4007773943186566,0.789776098849423
SDC02,SDC02-011,pudu,1.5911285264266104,0.5263687109145703,0.38413809535386606,0.7745951011140741
SDC02,SDC02-011,pudu,1.5972457736350254,0.5639565844616243,0.3828171287374977,0.7667632396836143
SDC02,SDC02-011,pudu,1.60309676257805,0.5999084145941522,0.3937421664956106,0.7653065482399878
SDC02,SDC02-011,pudu,1.6092366814973704,0.6376355961295185,0.36628492172205857,0.7576224137329508
SDC02,SDC02-011,pudu,1.6152149695690652,0.674369625082543,0.3742978982447626,0.7629987578755671
SDC02,SDC02-011,pudu,1.621081026440863,0.7104140412071116,0.3649788664852912,0.760589491747179
SDC02,SDC02-011,pudu,1.6269531274191884,0.7464955957869559,0.3637360514990092,0.7586093174196168
SDC02,SDC02-011,pudu,1.6328248288469438,0.7825746952990569,0.3604887919927497,0.7708713520004726
SDC02,SDC02-011,pudu,1.6387107755355483,0.8187413258598796,0.3619118164820424,0.7606016608682338
SDC02,SDC02-011,pudu,1.6445601345967502,0.8546831410641632,0.35540009426373376,0.7525858740517655
SDC02,SDC02-012,baga,1.3996505670553947,0.06854924117269748,0.34029222392212266,0.8076673540716529
SDC02,SDC02-012,baga,1.406752723280792,0.1040600222996831,0.3301541491744787,0.8039124634773437
SDC02,SDC02-012,baga,1.4136902453132427,0.13874763246193658,0.33131600504456776,0.7847214387559341
SDC02,SDC02-012,baga,1.4207102369191977,0.17384759049171114,0.3242766443062786,0.8230318995686879
SDC02,SDC02-012,baga,1.427632635481154,0.20845958330149164,0.3309599286095245,0.7995075098470765
SDC02,SDC02-012,baga,1.4347363215620905,0.24397801370617409,0.33181437084726734,0.8221569198103171
SDC02,SDC02-012,baga,1.441778609035014,0.2791894510707909,0.33111925790568675,0.8158708888378706
SDC02,SDC02-012,baga,1.4489414824989466,0.3150038183904535,0.3333258984029716,0.7977979968176726
SDC02,SDC02-012,baga,1.4558935368334813,0.3497640900631266,0.35297569803754647,0.8151647687152619
SDC02,SDC02-012,baga,1.4629280022504012,0.3849364171477255,0.3516086347431367,0.812175138020656
SDC02,SDC02-012,baga,1.4700536564699762,0.4205646882456,0.35713391187964666,0.8131347484685741
SDC02,SDC02-012,baga,1.4770947430219736,0.4557701210055866,0.3464019147592862,0.8139270133596467
SDC02,SDC02-012,baga,1.4842639318099842,0.4916160649456388,0.3468174136397447,0.7976810222201225
SDC02,SDC02-012,baga,1.4912548600666975,0.526570706229205,0.3519737877974699,0.7954987782602958
SDC02,SDC02-012,baga,1.4985537567400997,0.5630651895962155,0.33382341176446845,0.7731145289051891
SDC02,SDC02-012,baga,1.505640697236521,0.5984998920783217,0.3325815590367282,0.7711001937830069
SDC02,SDC02-012,baga,1.51280319159703,0.6343123638808655,0.32718901055574867,0.7742109115757594
SDC02,SDC02-012,baga,1.5198388854867442,0.6694908333294363,0.3376136079361808,0.7716500178175304
SDC02,SDC02-012,baga,1.5269255216891917,0.7049240143416735,0.3272432069267832,0.7789089182752029
SDC02,SDC02-012,baga,1.5339813720519502,0.7402032661554653,0.309974636147591,0.7419336505217514
SDC02,SDC02-012,baga,1.5414057934452476,0.7773253731219522,0.27301782867919683,0.7532770797118291
SDC02,SDC02-012,baga,1.548141551987874,0.8110041658350837,0.3200913750119226,0.7725530142827448
SDC02,SDC02-012,baga,1.555124007098153,0.8459164413864775,0.30551784849932,0.7577234384157077
SDC02,SDC02-012,baga,1.562281189889232,0.881702355341872,0.29869241775224276,0.7619116431234132
SDC02,SDC02-013,poto,1.4023894000577335,0.12659245264024158,0.33668242463378656,0.7998708620674901
SDC02,SDC02-013,poto,1.4085225597576572,0.1685167124486283,0.3606473405176411,0.8053782054623251
SDC02,SDC02-013,poto,1.4148573205174606,0.21181905070688,0.3386481227797808,0.8162390464578392
SDC02,SDC02-013,poto,1.421130136345709,0.25469795381402016,0.348599717248846,0.8115254076339689
SDC02,SDC02-013,poto,1.4274991526552674,0.29823445172864377,0.3445712482340906,0.8222426743500708
SDC02,SDC02-013,poto,1.433989821174568,0.342602524084018,0.3477908664044828,0.8477226835337047
SDC02,SDC02-013,poto,1.4404737082268573,0.386924240564316,0.3520845421542019,0.827559880640106
SDC02,SDC02-013,poto,1.4470549234300334,0.431911260229937,0.3603694997163455,0.848718587984945
SDC02,SDC02-013,poto,1.4534964244772477,0.4759432399389878,0.35260427359604,0.8384417451263892
SDC02,SDC02-013,poto,1.4602394403301957,0.5220362755588789,0.3429776037661806,0.835584321472837
SDC02,SDC02-013,poto,1.4668891547344345,0.5674915332033762,0.3348965540918921,0.820522072060394
SDC02,SDC02-013,poto,1.4734184681339488,0.6121237692325516,0.3432112044884437,0.8054347776680236
SDC02,SDC02-013,poto,1.4800099673164782,0.6571810867940961,0.3492911775639174,0.8097794535595978
SDC02,SDC02-013,poto,1.4865420434830183,0.7018322081887679,0.34552177793235095,0.8028490025605678
SDC02,SDC02-013,poto,1.493129036682748,0.7468587243358992,0.3392966924632912,0.7859462492523988
SDC02,SDC02-013,poto,1.499706205719237,0.7918180857386141,0.3438914425086111,0.8179220028627185
SDC02,SDC02-013,poto,1.506211525810647,0.836286311415566,0.36149579478531013,0.803224575138849
SDC02,SDC02-014,bucu,1.29815894756584,0.13740629529492898,0.38733678337364974,0.8181643326541569
SDC02,SDC02-014,bucu,1.304398929760296,0.1820919234092106,0.37964093339972343,0.8127625632144738
SDC02,SDC02-014,bucu,1.310587598600514,0.22641008741969737,0.380344744616097,0.802855988652015
SDC02,SDC02-014,bucu,1.3168652542719808,0.27136550203833254,0.35969519196455285,0.7882996694414497
SDC02,SDC02-014,bucu,1.3230537623460126,0.31568251477341763,0.3650975486911697,0.8434133170234693
