index,speaker,file,rec.date,word,voicing.start,voicing.end,voicing.duration,sentence.duration
68,sdc02,sdc02-092,12/12/2016 14:56:14,bodo,1.0508018630091063,1.7133899192552744,662.5880562461681,2.0007046423912698
69,sdc02,sdc02-093,12/12/2016 14:56:20,pucu,1.4216675354489106,1.562015487548583,140.34795209967243,1.9349210000000028
70,sdc02,sdc02-094,12/12/2016 14:56:25,budu,0.9519971421807673,1.6241612918971327,672.1641497163654,1.969932
71,sdc02,sdc02-095,12/12/2016 14:56:31,bata,0.9422681298485382,1.3020355662200782,359.76743637154,2.0199549999999817
72,sdc02,sdc02-096,12/12/2016 14:56:37,paga,1.1441375947299737,1.6830269204671964,538.8893257372227,2.0099770000000206
73,sdc02,sdc02-097,12/12/2016 14:57:57,pugu,1.5022165590031569,2.0597495235458085,557.5329645426517,1.63496600000002
74,sdc02,sdc02-098,12/12/2016 14:58:02,butu,0.9419480543992251,1.2522876400551275,310.33958565590234,1.744989000000004
75,sdc02,sdc02-099,12/12/2016 14:58:07,baca,1.157354361528074,1.499609320250613,342.2549587225392,1.6949659999999938
76,sdc02,sdc02-100,12/12/2016 14:58:13,bogo,1.0712835752542236,1.9074174229775462,836.1338477233227,1.6999549999999886
77,sdc02,sdc02-101,12/12/2016 14:58:18,podo,1.2022157770104083,1.8894181833720505,687.2024063616423,1.7899769999999933
78,sdc02,sdc02-102,12/12/2016 14:58:24,bada,1.083875379992183,1.9424264893547492,858.5511093625662,1.729976999999991
79,sdc02,sdc02-103,12/12/2016 14:58:29,boco,1.220788398003232,1.5520140151817212,331.2256171784893,1.7100230000000067
80,sdc02,sdc02-104,12/12/2016 14:58:58,pata,1.3321444067773671,1.5256513702582706,193.50696348090347,1.7800000000000011
81,sdc02,sdc02-105,12/12/2016 14:59:04,pogo,1.3656149655036647,2.0709484400944618,705.3334745907971,1.7899779999999907
82,sdc02,sdc02-106,12/12/2016 14:59:10,paca,1.4014744894573095,1.5583684839589578,156.8939945016483,1.7649890000000141
83,sdc02,sdc02-107,12/12/2016 14:59:15,pudu,1.1164359825640457,1.788533841419259,672.0978588552133,1.809978000000001
84,sdc02,sdc02-108,12/12/2016 14:59:20,baga,1.0611421998178854,1.9385821316524168,877.4399318345314,1.7749660000000063
85,sdc02,sdc02-109,12/12/2016 14:59:26,poto,1.291900312003661,1.4561405833153998,164.2402713117388,1.7349659999999858
86,sdc02,sdc02-110,12/12/2016 14:59:31,bucu,0.9625124805492868,1.272099843097395,309.5873625481083,1.7449439999999754
87,sdc02,sdc02-111,12/12/2016 14:59:36,putu,1.1795357743608177,1.3406148476642503,161.07907330343264,1.7049890000000119
88,sdc02,sdc02-112,12/12/2016 14:59:41,bugu,0.88584811705428,1.762315797872364,876.467680818084,1.7549660000000245
89,sdc02,sdc02-113,12/12/2016 14:59:46,pada,1.0138441743947741,1.677530474848584,663.6863004538098,1.7600000000000477
90,sdc02,sdc02-114,12/12/2016 14:59:52,boto,1.1656048312568812,1.5320616198830657,366.45678862618445,1.8099770000000035
91,sdc02,sdc02-115,12/12/2016 14:59:57,poco,1.4814916281258992,1.6360646236106904,154.5729954847912,1.7199999999999704
92,sdc02,sdc02-116,12/12/2016 15:00:04,bodo,1.1340333898110677,2.013704646874049,879.6712570629815,1.7649890000000141
93,sdc02,sdc02-117,12/12/2016 15:00:10,pucu,1.3744715996434211,1.5239139091618594,149.4423095184383,1.9300220000000081
94,sdc02,sdc02-118,12/12/2016 15:00:16,budu,1.214339739516449,1.9233228967477567,708.9831572313077,1.9550110000000132
95,sdc02,sdc02-119,12/12/2016 15:00:22,bata,1.0424615459787487,1.406092548924737,363.63100294598814,2.004942999999969
96,sdc02,sdc02-120,12/12/2016 15:00:28,paga,1.3622335198997941,1.8306785673669685,468.4450474671744,1.920000000000016
97,sdc02,sdc02-121,12/12/2016 15:01:07,pugu,1.0832739402664788,1.674513969589421,591.2400293229421,1.7349659999999858
98,sdc02,sdc02-122,12/12/2016 15:01:12,butu,1.0286254301816726,1.3727490796162827,344.12364943461006,1.7300219999999626
99,sdc02,sdc02-123,12/12/2016 15:01:17,baca,1.1289493201569036,1.4212386390277252,292.28931887082155,1.5849880000000098
100,sdc02,sdc02-124,12/12/2016 15:01:23,bogo,1.0046620996852837,1.8273984155138843,822.7363158286005,1.7649889999999573
101,sdc02,sdc02-125,12/12/2016 15:01:28,podo,1.220493017095202,1.8612978062129202,640.8047891177182,1.7750120000000038
102,sdc02,sdc02-126,12/12/2016 15:01:34,bada,1.153085033216171,1.9944572388913924,841.3722056752213,1.7449880000000348
103,sdc02,sdc02-127,12/12/2016 15:01:40,boco,1.1807456528849134,1.484264164785846,303.5185119009327,1.759999999999991
104,sdc02,sdc02-128,12/12/2016 15:01:45,pata,1.1321592046470765,1.3017357309412452,169.57652629416864,1.7950109999999881
105,sdc02,sdc02-129,12/12/2016 15:01:50,pogo,1.362111024273242,1.8379902973357065,475.87927306246456,1.9699779999999691
106,sdc02,sdc02-130,12/12/2016 15:01:55,paca,1.2576584790282528,1.4217068183635133,164.04833933526052,1.7649890000000141
107,sdc02,sdc02-131,12/12/2016 15:02:01,pudu,1.0873814158074424,1.7471578763751066,659.7764605676641,1.809978000000001
108,sdc02,sdc02-132,12/12/2016 15:02:06,baga,1.0201437226511643,1.971141066914905,950.9973442637407,1.9550120000000106
109,sdc02,sdc02-133,12/12/2016 15:02:11,poto,1.078409410831201,1.2536964312840786,175.28702045287758,2.1099780000000123
110,sdc02,sdc02-134,12/12/2016 15:02:17,bucu,1.0255150500028054,1.3533073718256334,327.792321822828,1.8690702811791766
111,sdc02,sdc02-135,12/12/2016 15:02:22,putu,1.1058954574223747,1.280056845069748,174.16138764737332,1.7449880000000348
112,sdc02,sdc02-136,12/12/2016 15:02:27,bugu,1.2976336727935407,2.143654868306516,846.0211955129755,1.8900219999999877
113,sdc02,sdc02-137,12/12/2016 15:02:32,pada,1.15354534426755,1.905094565194639,751.5492209270889,1.944989000000021
114,sdc02,sdc02-138,12/12/2016 15:02:38,boto,0.9787954243564778,1.358502366206033,379.7069418495551,2.034966000000054
115,sdc02,sdc02-139,12/12/2016 15:02:44,poco,1.1116761146779695,1.2752855981947915,163.60948351682202,2.05043050113386
116,sdc02,sdc02-140,12/12/2016 15:02:49,bodo,1.1405774200022238,2.0584473829238767,917.8699629216529,1.875057013605499
117,sdc02,sdc02-141,12/12/2016 15:02:55,pucu,1.3235025774415128,1.462107370170609,138.60479272909632,1.8699770000000058
118,sdc02,sdc02-142,12/12/2016 15:03:01,budu,0.8686471880101369,1.6971408378922126,828.4936498820757,1.7749660000000063
119,sdc02,sdc02-143,12/12/2016 15:03:06,bata,1.0419380617888625,1.3804420687814443,338.50400699258176,1.8699770000000058
120,sdc02,sdc02-144,12/12/2016 15:03:32,paga,1.0488980104978227,1.728640666060799,679.7426555629762,1.7350569999999834
