speaker,file,word,time,maximum,minimum,position
SC01,SC01-054,podo,-0.018710971556866962,0.3106296892445137,0.8907146106017511,before
SC01,SC01-054,podo,-0.010157409920394267,0.34077483016988874,0.8684716764972739,before
SC01,SC01-054,podo,-0.0008244114196291896,0.34628689748435054,0.8488472806480452,before
SC01,SC01-054,podo,0.00814604336481084,0.3527689804873674,0.8056466230532962,after
SC01,SC01-054,podo,0.017206349600771942,0.3398736769048029,0.7530002818060136,after
SC01,SC01-054,podo,0.0262769239437195,0.3269082376427595,0.7334183129204617,after
SC01,SC01-054,podo,0.0352484059485334,0.3093367923791299,0.6980602956302935,after
SC01,SC01-054,podo,0.04429202002738064,0.3263652260106899,0.7541145133250787,after
SC01,SC01-054,podo,0.05204346881500821,0.3175941691162984,0.8334751127178978,after
SC01,SC01-054,podo,0.06007282123699431,0.31049079167581295,0.8514766383559569,after
SC01,SC01-054,podo,0.06849510788870639,0.29209658869027405,0.8646948780406145,after
SC01,SC01-054,podo,0.07685487845354788,0.28845904682319246,0.8678576959766722,after
SC01,SC01-056,paka,-0.07719239806376965,0.26960527732431044,0.8866958676323562,before
SC01,SC01-056,paka,-0.06820758116505088,0.28204519123149513,0.8829616016669899,before
SC01,SC01-056,paka,-0.059132733246548774,0.3027039052629742,0.9151024250089569,before
SC01,SC01-056,paka,-0.050407716127822466,0.3410716068232912,0.8730012102329819,before
SC01,SC01-056,paka,-0.041482469802775146,0.37979360459109435,0.7284970669907521,before
SC01,SC01-056,paka,0.050286457170111154,0.17742880221692647,0.6777487860561365,after
SC01,SC01-056,paka,0.05563809237957762,0.3586811348789335,0.8036484304944971,after
SC01,SC01-057,bodo,-0.08268709915102845,0.2649768972413711,0.8737263277276697,before
SC01,SC01-057,bodo,-0.07387292606202034,0.2658111028277047,0.8840995915583147,before
SC01,SC01-057,bodo,-0.06511344139512643,0.26239658469715105,0.8709554320128459,before
SC01,SC01-057,bodo,-0.056249700371862055,0.25769262710701546,0.874841170757665,before
SC01,SC01-057,bodo,-0.04749452313522484,0.2591706382828707,0.8709938005281369,before
SC01,SC01-057,bodo,-0.03875567754582887,0.26176520913830875,0.8858867190627859,before
SC01,SC01-057,bodo,-0.03007920920558238,0.27161013038166953,0.8885315189481225,before
SC01,SC01-057,bodo,-0.021456038849609005,0.2778861985558243,0.8848091015995666,before
SC01,SC01-057,bodo,-0.012609167693142131,0.33111636697399743,0.9125124339074963,before
SC01,SC01-057,bodo,-0.003614715967800608,0.35176411079167064,0.9279259758982172,before
SC01,SC01-057,bodo,0.005590881193955566,0.37154652177505754,0.878041410317987,after
SC01,SC01-057,bodo,0.014869612403657584,0.3801280475847359,0.840461998392953,after
SC01,SC01-057,bodo,0.024232893865130167,0.37374140744145423,0.7985970310538548,after
SC01,SC01-057,bodo,0.03355553466549832,0.4007221482815513,0.9138813672640738,after
SC01,SC01-057,bodo,0.04201132244992123,0.3615455470444618,0.8359273523013578,after
SC01,SC01-057,bodo,0.05026929429255378,0.3331758911645811,0.8940645484493466,after
SC01,SC01-058,puku,-0.06468565997644615,0.3439626975288947,0.8918504696782745,before
SC01,SC01-058,puku,-0.05647982145660091,0.35784843634560387,0.8994482304827246,before
SC01,SC01-058,puku,-0.048127119577603406,0.38311629649099,0.8728238868626217,before
SC01,SC01-058,puku,-0.03952950415754186,0.3887236949507645,0.8289901289493565,before
SC01,SC01-058,puku,-0.0306563057961311,0.3791374809863885,0.75676517113846,before
SC01,SC01-058,puku,-0.021555230888913313,0.4435870547214404,0.9126041188245801,before
SC01,SC01-058,puku,0.07100022238042447,0.1536072120732003,0.5789691165292348,after
SC01,SC01-058,puku,0.07532994967538809,0.3663805756975462,0.8142606472356598,after
SC01,SC01-058,puku,0.08262555391463611,0.3911781953052054,0.8420140894912205,after
SC01,SC01-058,puku,0.0906817883165103,0.36539867653641883,0.8474147504112236,after
SC01,SC01-058,puku,0.09873014139379199,0.3376026202318762,0.856358721466385,after
SC01,SC01-058,puku,0.106710126425974,0.32433372638828945,0.8579722644348078,after
SC01,SC01-058,puku,0.11466164949112545,0.32118353176206993,0.8605334817785568,after
SC01,SC01-058,puku,0.12264327885285087,0.31912094514595396,0.8641913762134731,after
SC01,SC01-058,puku,0.1306486406547489,0.32224788847129504,0.8700704491342576,after
SC01,SC01-058,puku,0.13875920516965268,0.3215565119723631,0.8827463157541533,after
SC01,SC01-058,puku,0.1469256667623089,0.31849094456546817,0.8747248006788472,after
SC01,SC01-059,paga,-0.06301024328574978,0.26329854613913084,0.8641291801480131,before
SC01,SC01-059,paga,-0.05404975511611587,0.2508861107975628,0.8645374705255711,before
SC01,SC01-059,paga,-0.045332278151643646,0.25610009663780114,0.8666471576299578,before
SC01,SC01-059,paga,-0.036757605859426556,0.2543039289115158,0.8741445082376693,before
SC01,SC01-059,paga,-0.028195559729668362,0.2699294660333371,0.880691847962539,before
SC01,SC01-059,paga,-0.01985492977787473,0.3013123965682191,0.8865735500005478,before
SC01,SC01-059,paga,-0.011477008272791078,0.304973207292006,0.8905169347230996,before
SC01,SC01-059,paga,-0.0026968460766898517,0.30248371144034436,0.8944651785110738,before
SC01,SC01-059,paga,0.006349575180781608,0.3085352054766387,0.8979191853483353,after
SC01,SC01-059,paga,0.015673346939198973,0.3260095714006847,0.9080352244809876,after
SC01,SC01-059,paga,0.02508334418912339,0.34332522334987037,0.9034153032339047,after
SC01,SC01-059,paga,0.034622390452218266,0.3635932756706248,0.8731318118195037,after
SC01,SC01-059,paga,0.04293096946241426,0.33434498208933716,0.8727219228870936,after
SC01,SC01-059,paga,0.05112306231638586,0.31896710535832173,0.8834487803444443,after
SC01,SC01-060,bada,-0.07756783622191765,0.2637958908124169,0.8712962558383264,before
SC01,SC01-060,bada,-0.06867660831450673,0.2601618977084161,0.8662044253680035,before
SC01,SC01-060,bada,-0.05995210708485965,0.25673644417622316,0.8633403428576789,before
SC01,SC01-060,bada,-0.051357128225638204,0.2564531180363914,0.8813398025441158,before
SC01,SC01-060,bada,-0.04289658763680326,0.26096231190862146,0.8885335000296278,before
SC01,SC01-060,bada,-0.034354233872366136,0.26056143437834617,0.9015095132280727,before
SC01,SC01-060,bada,-0.025735320873352396,0.2735380178044283,0.9001377099696538,before
SC01,SC01-060,bada,-0.016990486760456003,0.3096400623187148,0.9021831499483394,before
SC01,SC01-060,bada,-0.007842616635891142,0.31986362932305223,0.9011691851899076,before
SC01,SC01-060,bada,0.0014615095580552406,0.32782731746682303,0.8912224268669116,after
SC01,SC01-060,bada,0.01091447916689825,0.3333428823406434,0.8896964107355014,after
SC01,SC01-060,bada,0.020389126010884162,0.3491603020959792,0.8773124821935104,after
SC01,SC01-060,bada,0.029613399040496757,0.301606479293802,0.8893990970754119,after
SC01,SC01-060,bada,0.038427671284692266,0.28249105994209606,0.8946839438714597,after
SC01,SC01-061,bogo,-0.055679784304152324,0.2591934456516261,0.8951240723682459,before
SC01,SC01-061,bogo,-0.047037447106265784,0.25068342353907913,0.8928309852456543,before
SC01,SC01-061,bogo,-0.03850249692115004,0.2579803280229972,0.8952004071300658,before
SC01,SC01-061,bogo,-0.029844740421622218,0.2558575392421633,0.8886750593513624,before
SC01,SC01-061,bogo,-0.0213384665992995,0.2756837535545701,0.9044396632768529,before
SC01,SC01-061,bogo,-0.013089203620507917,0.3217270933233467,0.9082524864831448,before
SC01,SC01-061,bogo,-0.004517599335640332,0.3257645116148987,0.9046130709161329,before
SC01,SC01-061,bogo,0.0043052358457278395,0.33555250618068866,0.909825492738103,after
SC01,SC01-061,bogo,0.013466844635626973,0.353623008059916,0.9175238352747286,after
SC01,SC01-061,bogo,0.022854676316627742,0.3797110547845971,0.880357209767728,after
SC01,SC01-061,bogo,0.03261860708832298,0.370669127541783,0.7921346548244511,after
SC01,SC01-061,bogo,0.0430283715622084,0.4101935066079856,0.7310128429997371,after
SC01,SC01-061,bogo,0.051714421155562684,0.38968358336880365,0.8926746230670741,after
SC01,SC01-061,bogo,0.059360303363809486,0.33095918064328594,0.8486435706201477,after
SC01,SC01-061,bogo,0.06752433911767564,0.30318191642097453,0.8890514936091694,after
SC01,SC01-061,bogo,0.0757228206495375,0.2973807386866779,0.8859902407601887,after
SC01,SC01-062,putu,-0.06157874840538757,0.3289382742067133,0.9004228208614962,before
SC01,SC01-062,putu,-0.05338568612860661,0.3350806189033402,0.896749614620211,before
SC01,SC01-062,putu,-0.04518012037248931,0.3434502332283757,0.8919953542393859,before
SC01,SC01-062,putu,-0.036966102163580095,0.3571404075603971,0.9042689779612882,before
SC01,SC01-062,putu,-0.028774968462427886,0.3700827280401608,0.9011859772672225,before
SC01,SC01-062,putu,-0.02044879935513233,0.43264897901077265,0.8902533394176632,before
SC01,SC01-062,putu,-0.01136647047753292,0.5323278873968068,0.8640026907403602,before
SC01,SC01-062,putu,0.07291271772566033,0.1650333763026753,0.7980004750212225,after
SC01,SC01-062,putu,0.0779454860921518,0.36576811374171847,0.9032012643743471,after
SC01,SC01-062,putu,0.0856181777956122,0.3506121524947705,0.9182593837836915,after
SC01,SC01-062,putu,0.09335491830979503,0.3379344706913372,0.9071430841633036,after
SC01,SC01-062,putu,0.10129696223951323,0.3142408341390809,0.9060868889881195,after
SC01,SC01-063,bata,-0.07466538233594244,0.24603475449865306,0.8848766341642385,before
SC01,SC01-063,bata,-0.06595213206667183,0.25522149198175487,0.8811028467056151,before
SC01,SC01-063,bata,-0.05726205530965722,0.2698098579353211,0.8964608593685455,before
SC01,SC01-063,bata,-0.04881816813981121,0.2896895441868424,0.9208858237041877,before
SC01,SC01-063,bata,-0.04027666688668208,0.3244011589318075,0.9108718776126229,before
SC01,SC01-063,bata,-0.03169181946652455,0.3828397924936133,0.8807267696825716,before
SC01,SC01-063,bata,-0.022958358646308685,0.5285422380247525,0.8947265782865701,before
SC01,SC01-063,bata,0.06716644039762931,0.16439384464890644,0.7589461622427408,after
SC01,SC01-063,bata,0.07213407503341118,0.31916461838079074,0.9087843917928087,after
SC01,SC01-064,buku,-0.04657859246793761,0.25023064258319383,0.8048060800429976,before
SC01,SC01-064,buku,-0.038248486033178875,0.26099559265633837,0.8061418227261741,before
SC01,SC01-064,buku,-0.02969837605175707,0.2745688240760309,0.8303595646801629,before
SC01,SC01-064,buku,-0.020990204912318067,0.3153667977953994,0.8796011548373139,before
SC01,SC01-064,buku,-0.012240044937646966,0.39331507805742727,0.9287450370310952,before
SC01,SC01-064,buku,-0.0033063702206537204,0.4736224074565843,0.8699590465819415,before
SC01,SC01-064,buku,0.0910987257365774,1.314189019374279,2.171093224853618,after
SC01,SC01-064,buku,0.09635282614920726,0.23924726054532863,0.8917588732012819,after
SC01,SC01-064,buku,0.10325271980974682,0.32075131940280166,0.8913240297692469,after
SC01,SC01-067,bugu,-0.07411855188071459,0.2829344436356204,0.8922763845011609,before
SC01,SC01-067,bugu,-0.0658068927309603,0.28742193207288247,0.8931868733251566,before
SC01,SC01-067,bugu,-0.05742888546258618,0.3016926059206496,0.9022692508701994,before
SC01,SC01-067,bugu,-0.04892668032294045,0.3192533117212235,0.9041290316952765,before
SC01,SC01-067,bugu,-0.04011114506600455,0.3299216594167479,0.907220033418782,before
SC01,SC01-067,bugu,-0.031118589592219692,0.343589733589571,0.9135364889759106,before
SC01,SC01-067,bugu,-0.02214775532047719,0.358813495014078,0.9190336595924287,before
SC01,SC01-067,bugu,-0.013091269859325738,0.35271873115380153,0.9278177003503523,before
SC01,SC01-067,bugu,-0.003841094497945452,0.3436688041843782,0.7909677301755286,before
SC01,SC01-067,bugu,0.005617902337378133,0.32993378854217437,0.7213743661930098,after
SC01,SC01-067,bugu,0.01534079063553806,0.3490038844900178,0.901819631997571,after
SC01,SC01-067,bugu,0.023258866304981973,0.3552413867135875,0.9101679133333522,after
SC01,SC01-067,bugu,0.03146092714067539,0.34858344855199463,0.893322933418349,after
SC01,SC01-067,bugu,0.039347018191811856,0.3481318275078586,0.9030720635472054,after
SC01,SC01-067,bugu,0.04749661117190773,0.3364214516909962,0.8995778076262628,after
SC01,SC01-067,bugu,0.05586061659362063,0.3234015926278841,0.9039681724307898,after
SC01,SC01-067,bugu,0.06416394469696929,0.3196547393550426,0.9092232644485635,after
SC01,SC01-069,baga,-0.04887676429354282,0.2959888053353969,0.8713182417057379,before
SC01,SC01-069,baga,-0.040678613729929314,0.29936507789619415,0.8757991081678738,before
SC01,SC01-069,baga,-0.03244542245768134,0.3120738212112365,0.8705527780629746,before
SC01,SC01-069,baga,-0.02423404609462887,0.3294055925560959,0.8766553355197437,before
SC01,SC01-069,baga,-0.01601395219667312,0.344074618606399,0.8836921783919058,before
SC01,SC01-069,baga,-0.007215376661392714,0.341800924197834,0.8966189896224162,before
