it02	1.9099	12/12/2016 14:42:09	Dico pugu lentamente	u	48.8980	19.4275	19.7592	81.3215	81.3021	81.5797	46.8629	-19.7664	*	*	*	*	*	*	*	*	*	*	35.5023	-16.1125	33.5654	-15.7459	31.6084	-15.5222	29.6609	-15.3141	27.7094	-15.1988	25.7723	-14.9957	23.8245	-14.9556	21.8634	-13.3234	19.5941	-8.1068	16.7262	-0.9431	13.4157	5.0754	9.9569	8.9331	6.6723	10.2863	3.3687	11.0663	0.1047	11.2712	-3.6364	12.6068	-7.5030	13.7206	-11.1763	13.9007	-14.4798	13.0106	-17.7798	12.0060	-20.8659	10.5312	-23.0547	7.6003	-24.9687	4.4553	-25.7449	-0.0046	-27.1667	-3.2860	-26.8464	-8.3385	-25.9552	-13.5295	-24.2763	-18.9974	-23.8319	-22.8345	-24.6085	-25.3733	-25.9001	-27.4207	-28.0435	-28.8558	-30.2822	-30.3176	-32.4763	-31.9067	-33.7923	-34.0621	*	*
it02	1.0634	12/12/2016 14:42:18	Dico butu lentamente	u	68.7829	50.4343	52.1930	81.2346	-9.8148	9.1684	57.6835	-0.2632	*	*	*	*	*	*	46.8149	3.5500	44.0865	4.3753	41.2679	4.8577	38.4288	5.1565	35.5561	5.1265	32.7325	5.1198	29.9483	5.1677	27.1942	5.3438	24.4400	5.4989	21.6819	5.5471	18.9232	5.4854	16.1682	5.3082	13.4262	4.9937	10.6384	4.9254	7.3572	7.0432	3.7610	9.5159	-0.1823	12.2416	-3.8654	13.2813	-7.4967	13.7043	-10.7881	12.9993	-13.6996	11.3803	-16.2674	9.1434	-18.5199	6.4880	-20.7087	3.9034	-22.6330	1.0788	-23.8896	-2.4713	-23.3031	-8.0193	-23.1336	-12.5353	-23.3960	-16.2006	-24.0374	-19.2277	-23.9864	-22.6970	-24.2931	-25.6324	-25.3510	-27.8364	-27.1000	-29.5128	-29.6589	-30.7159	*	*	*	*	-39.5876	-34.0691
it02	1.1427	12/12/2016 14:42:26	Dico baca lentamente	a	65.3763	60.2255	60.1501	83.1497	120.9488	122.4260	59.1221	2.3296	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	29.3683	-0.1086	26.7932	-0.3926	24.2834	0.2937	21.7168	1.9190	18.9497	4.9491	16.0827	6.2661	13.0100	8.2092	9.7619	10.0803	6.2251	12.4036	2.5011	14.4948	-1.0606	15.2113	-4.6341	15.5458	-7.8199	14.5452	-10.7323	12.8698	-13.6702	11.3188	-16.3851	9.3661	-18.7359	6.8603	-20.8917	4.1919	-22.5240	0.9213	-23.9104	-2.4437	-24.1151	-7.0245	-24.2292	-11.2969	-24.8554	-14.6774	-25.7680	-17.5593	-27.1781	-19.8556	-29.0413	-21.7320	-30.6078	-23.8568	-31.7638	-26.2651	-32.0971	-29.1580	*	*	*	*	-38.0071	-34.8316
it02	1.2679	12/12/2016 14:42:33	Dico bogo lentamente	O	54.7123	60.7613	64.3171	79.7009	162.5832	164.9185	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.4506	-11.1168	30.4725	-9.9148	28.4844	-8.1489	26.4643	-5.0976	24.2107	-2.1228	21.7355	-0.0259	19.1482	0.9276	16.4306	2.3691	13.7039	2.8485	10.5795	5.2719	7.3071	7.2803	3.6878	9.8053	0.0894	11.3227	-3.9082	13.4075	-7.9980	15.0084	-11.6120	14.9125	-14.7057	13.4825	-17.6499	11.7602	-20.8764	10.5492	-22.9947	7.5057	-24.5349	3.8282	-24.7625	-1.3108	-25.5696	-5.2426	-25.8725	-9.4394	-27.0995	-12.3350	-28.5702	-14.8578	-30.0101	-17.3344	-30.7128	-20.3589	-30.6495	-23.8253	-29.7363	-27.6770	-28.9166	-31.1902	-28.8623	-34.0187	-31.1371	-35.4755	-32.9102	-37.2903
it02	1.2585	12/12/2016 14:42:43	Dico podo lentamente	O	65.4510	53.7338	54.8859	66.9886	25.1102	25.6786	53.1394	-8.4535	*	*	*	*	*	*	*	*	*	*	40.1637	0.8417	37.5960	1.5771	34.9612	2.0149	32.2372	1.8245	29.5223	1.2924	26.8769	0.8056	24.2951	0.6825	21.7296	0.5831	19.1719	0.4461	16.6198	0.2491	14.0792	-0.0507	11.5477	-0.4216	8.9981	-0.7262	6.3769	-0.8220	3.6481	-0.7102	0.9007	-0.7592	-1.8358	-1.0235	-4.5177	-1.5606	-7.2983	-1.9957	-10.0710	-2.5845	-12.8811	-3.2300	-15.5587	-4.2118	-18.2531	-5.2526	-20.7809	-6.6044	-23.1851	-8.1637	-25.2428	-10.1512	-27.0538	-12.3827	-28.4666	-14.9577	-29.7187	-17.5939	-30.9295	-20.1809	-31.6668	-23.0551	-31.8073	-26.2348	-32.4571	-28.9280	-34.5777	-30.6786	*	*	-39.3325	-34.1922
it02	1.3544	12/12/2016 14:42:52	Dico bada lentamente	a	67.4448	55.1208	55.9186	67.8271	1.3196	1.5257	56.6749	-2.0812	*	*	*	*	*	*	*	*	*	*	40.6509	2.6137	38.0452	3.5077	35.3465	4.0304	32.5542	3.9337	29.7478	3.3443	27.0224	2.8864	24.3584	2.7870	21.7093	2.6907	19.0697	2.5183	16.4405	2.2575	13.8163	1.9800	11.1733	1.7798	8.5199	1.5378	5.8391	1.3032	3.1872	0.8481	0.5222	0.3558	-2.1322	-0.2523	-4.7533	-1.0134	-7.2914	-2.0100	-9.7378	-3.2151	-12.1093	-4.5601	-14.4255	-5.9974	-16.6442	-7.5784	-18.5375	-9.5870	-20.2834	-11.7186	-21.5219	-14.3571	-22.1997	-17.4491	-22.7598	-20.4594	-23.6909	-22.9601	-25.4025	-24.7211	-27.7039	-26.0552	-29.9558	-27.5241	-32.2213	-29.0786	*	*	*	*	-38.4865	-34.6003
it02	1.6608	12/12/2016 14:44:06	Dico boco lentamente	O	61.0901	52.9439	51.4362	75.7244	163.8781	163.3802	57.0384	-1.4259	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.9304	-4.0918	26.4967	-4.6343	24.1481	-4.2018	21.7709	-3.7045	19.3714	-3.5952	16.9270	-3.1918	14.3409	-2.0726	11.3818	0.5540	8.1532	3.2740	4.7560	5.5837	1.6130	6.1712	-1.7325	6.9978	-5.4496	8.3783	-9.4195	9.8214	-13.0676	10.0597	-16.1656	8.9507	-18.9398	7.2116	-21.5384	5.2109	-23.9612	2.9988	-25.7519	0.0046	-27.0527	-3.4257	-27.8339	-7.2223	-28.4541	-10.9212	-29.1625	-14.2868	-30.0829	-17.2697	-31.5214	-19.6947	-33.1256	-21.9508	-35.0958	-23.9448	-36.9918	-26.0305	-38.8140	-28.2028	*	*	-42.1145	-32.8502
it02	1.4233	12/12/2016 14:44:12	Dico pata lentamente	a	65.7224	59.8439	60.1619	68.0993	33.2933	32.9259	*	*	*	*	*	*	*	*	*	*	*	*	39.9901	0.2103	37.4944	1.1407	34.9520	1.9669	32.2507	1.9146	29.5489	1.5343	26.8899	0.9915	24.3019	0.9074	21.7273	0.8256	19.1607	0.6729	16.6041	0.4249	14.0579	0.1140	11.5104	-0.2021	8.8667	-0.1043	6.1358	0.1308	3.2379	0.6769	0.3670	0.8130	-2.4658	0.6154	-5.2680	0.1816	-8.0773	-0.3680	-10.9442	-0.9318	-13.6095	-1.9745	-16.1217	-3.3246	-18.4749	-4.9319	-20.6077	-6.8346	-22.5216	-8.9766	-24.2999	-11.2170	-25.9914	-13.4917	-26.9217	-16.4471	-27.6096	-19.4715	-28.2626	-22.3716	-29.5999	-24.6199	-31.1490	-26.6932	-32.6001	-28.8366	*	*	*	*	-36.2066	-35.7001
it02	1.5438	12/12/2016 14:44:17	Dico pogo lentamente	O	64.4897	-23.2430	21.3547	82.8013	113.8657	115.6029	54.6624	-5.7085	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	26.9366	1.6587	24.3315	1.8936	21.7172	1.8789	19.1012	1.8795	16.3946	2.7721	13.5165	4.2959	10.2765	7.0538	6.7012	10.1493	3.0676	12.2562	-0.4980	13.3090	-4.2712	14.4768	-8.3323	15.8783	-12.0689	15.9733	-15.1619	14.4359	-18.0751	12.5649	-20.5188	9.9330	-21.5009	5.1518	-21.5842	-0.4373	-21.9103	-5.1028	-23.6590	-7.5833	-25.3882	-9.9868	-26.0891	-13.3896	-26.2959	-17.0504	-26.7239	-20.2600	-28.7537	-21.9682	-30.8053	-23.7073	-32.4289	-25.8019	*	*	*	*	*	*	-39.4648	-34.1284
it02	1.6130	12/12/2016 14:44:22	Dico paca lentamente	a	65.6512	63.1683	63.4481	81.3341	158.5567	158.7112	55.6237	-3.9759	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	29.6337	2.3061	26.8746	0.7720	24.2558	-0.6238	21.7367	-0.1518	19.1275	1.3469	16.3520	3.2493	13.3719	5.4134	10.1561	7.7619	6.7276	10.0244	3.2557	11.5127	-0.2535	12.4822	-3.8183	13.1425	-7.1926	12.9131	-10.3360	11.9495	-13.2528	10.4466	-15.8378	8.3303	-18.1884	5.9167	-20.1537	3.0289	-22.0505	0.2368	-23.0920	-3.5317	-24.2264	-6.8881	-24.7441	-10.7149	-26.2985	-13.1711	-27.3949	-15.9909	-28.9395	-18.2875	-30.3969	-20.6184	-32.2216	-22.6351	-34.4060	-24.4251	*	*	*	*	*	*	-41.7714	-33.0157
