pl02	1.4252	07/02/2017 16:22:21	Mowie pudu teraz	u	62.7275	43.7210	45.2755	65.7645	-18.8377	18.9133	37.5391	-3.9134	35.7984	-3.0058	35.0958	0.2610	34.1890	3.5274	33.0669	6.7565	30.8703	7.2517	28.4345	6.8475	26.0289	6.2587	23.7424	5.8470	21.6321	6.0959	19.5597	6.5692	17.5028	7.3252	15.4051	8.0530	13.2661	8.7886	11.0826	9.1381	8.8581	9.8554	6.5878	10.4284	4.2531	11.1135	1.9407	11.1890	-0.3798	11.1478	-2.6627	10.8154	-4.9324	10.3822	-7.1579	9.7650	-9.3357	8.9946	-11.4791	8.1406	-13.4786	6.9494	-15.4516	5.7555	-17.2451	4.2440	-18.9860	2.7182	-20.3751	0.6649	-21.5136	-1.6426	-21.1910	-5.9072	-20.1434	-10.7148	-17.8866	-16.5330	-15.6412	-21.6951	-13.5532	-26.1273	-12.5505	-28.9902	-13.2358	-29.9927	-14.6388	-30.3451	*	*	*	*	-18.3112	-32.2194
pl02	1.0702	07/02/2017 16:22:26	Mowie paga teraz	a	47.4688	-50.3185	51.7071	67.5251	94.0590	96.5569	31.9983	-14.3882	30.5685	-13.7934	29.0749	-13.3573	27.6732	-12.7318	26.6234	-11.1169	25.7206	-8.7768	24.7885	-6.0383	23.6425	-3.4678	22.3667	-0.7540	20.8524	1.5628	19.1720	3.7188	17.2770	5.0759	15.3507	7.2161	13.2583	8.5285	11.0806	9.5000	8.8147	10.9266	6.4280	12.5376	3.9155	14.1495	1.5205	14.0485	-0.8264	13.5877	-3.1348	12.9653	-5.4289	12.3158	-7.5912	11.2364	-9.6410	9.9111	-11.5665	8.3751	-13.2870	6.4858	-14.6474	3.9881	-15.7836	1.3099	-17.0488	-0.8509	-18.5060	-2.5078	-20.0538	-3.9325	-21.2927	-5.7595	-22.5342	-7.4891	-23.2109	-9.8531	-24.0792	-11.8401	-24.9074	-13.7725	-25.4981	-15.8588	-25.8893	-18.0309	-26.3478	-20.0306	-28.2163	-20.7841	*	*	-32.0629	-22.4690
pl02	1.2509	07/02/2017 16:22:55	Mowie pata teraz	a	62.1765	100.3823	102.0267	58.3207	-40.9200	41.5087	41.6129	3.7882	39.4862	4.6009	37.3179	5.2870	35.2063	6.0660	33.1119	6.8814	30.7729	6.9487	28.3755	6.6390	25.7655	5.1850	23.3763	4.0906	21.1372	3.2185	19.1064	3.2365	17.1079	3.3911	15.1110	3.5292	13.1152	3.7223	11.1108	3.8586	9.0998	3.8897	7.0906	3.7935	5.0804	3.6748	3.0474	3.6578	1.0016	3.6013	-1.1081	3.7365	-3.2074	3.6633	-5.2510	3.2912	-7.1687	2.4901	-9.0287	1.5653	-10.9571	0.8473	-12.8781	0.0994	-14.7945	-0.6759	-16.4494	-1.9554	-17.9426	-3.4640	-19.2785	-5.1487	-20.7509	-6.5469	-22.1469	-8.0116	-23.3757	-9.6462	-24.0920	-11.8251	-24.5590	-14.1516	-24.9664	-16.3981	-25.8921	-18.0282	*	*	*	*	*	*	-27.9348	-25.3959
pl02	1.3256	07/02/2017 16:23:00	Mowie puku teraz	u	67.2676	53.2455	54.3411	69.5103	-14.6679	14.1844	40.1286	0.9821	38.8229	3.2327	37.5432	5.7966	36.0946	8.2825	34.0241	9.4116	32.0530	10.9328	30.0964	12.7210	28.0145	14.3519	25.6216	14.8645	22.7556	12.6282	19.9446	9.3993	17.4197	6.4966	15.2578	5.7870	13.1855	6.0850	11.0904	7.6782	8.8663	9.6539	6.4765	11.8977	4.0303	13.1167	1.5249	14.0184	-0.9752	14.4006	-3.4338	14.3266	-6.2229	15.4087	-9.1706	16.5986	-12.1440	17.4244	-13.7547	14.2467	-15.1548	11.0058	-16.0768	7.1298	-17.7744	5.3066	-18.9962	2.7369	-18.6423	-2.2764	-16.7311	-9.1446	-14.1084	-16.2007	-13.8315	-19.2312	-14.9908	-20.1661	-17.3569	-19.6913	-19.1508	-20.0364	-20.6956	-20.7295	-19.7715	-23.8142	-18.3324	-27.0914	-17.0744	-29.9245	-17.3867	-31.3148	-18.0231	-32.4237
pl02	1.5996	07/02/2017 16:23:05	Mowie pogo teraz	O	46.4472	-22.4379	23.9676	67.4581	73.9002	75.1892	32.2881	-13.8404	31.0489	-12.8026	29.6317	-12.0980	27.9140	-12.1310	26.6086	-11.1578	25.6088	-9.1248	24.7147	-6.2993	23.4204	-4.3731	22.0060	-2.4850	20.4876	-0.5585	18.8366	1.2529	17.1443	3.7533	15.2317	5.3855	13.2092	6.8781	11.0924	7.3027	8.9129	8.5026	6.6162	10.0529	4.2273	11.3458	1.8549	11.7725	-0.6102	12.4068	-3.1171	12.8846	-5.6697	13.2541	-8.0589	12.8240	-10.2696	11.7981	-12.3671	10.5234	-14.3367	9.0260	-16.3475	7.7247	-18.1892	6.1393	-19.5272	3.7154	-20.7726	1.3395	-21.3021	-1.9744	-22.1341	-4.5365	-22.8065	-7.1216	-23.7119	-9.2245	-24.3784	-11.4906	-24.1945	-14.5482	-23.7760	-17.6054	-23.4892	-20.2998	-24.5230	-21.6381	*	*	*	*	-27.9877	-25.3584
pl02	1.4156	07/02/2017 16:23:11	Mowie paka teraz	a	51.5023	-35.3806	36.0122	65.8256	77.1675	78.4770	32.0514	-14.2879	30.6694	-13.5855	29.6616	-12.0305	28.7578	-10.0254	28.1866	-6.7807	27.0717	-4.5714	25.8726	-2.2071	24.1830	-1.2649	22.8483	1.5567	21.1818	3.4781	19.4127	5.4884	17.5289	7.5848	15.4722	9.0853	13.3075	10.1806	11.0728	10.9630	8.7956	11.4001	6.4977	11.6177	4.1570	11.9778	1.7758	12.3108	-0.6749	12.7603	-2.9455	12.1030	-5.3192	11.8888	-7.7104	11.6410	-10.0345	11.0922	-12.2952	10.3303	-14.6218	9.7159	-16.7157	8.5339	-18.2721	6.3058	-19.6295	3.9038	-20.4762	0.8364	-21.4952	-1.6715	-22.4586	-4.0649	-23.5603	-6.1045	-24.1594	-8.6631	-24.8028	-10.9949	-25.2912	-13.3549	-26.0955	-15.2530	-14.2227	-29.0598	*	*	*	*	*	*	-16.9904	-33.1559
pl02	1.3880	07/02/2017 16:23:16	Mowie poto teraz	O	63.0087	88.4018	90.6315	58.0174	-46.1540	46.8082	41.9373	4.4015	39.8779	5.4089	37.7511	6.2669	35.6533	7.1814	33.3083	7.4261	30.9485	7.4952	28.1954	6.0026	25.4791	4.0178	22.9521	2.0547	20.8862	1.7594	18.9104	1.7961	16.9583	1.9009	14.9907	1.6780	13.0655	2.0545	11.1192	2.3033	9.1579	2.4568	7.1783	2.6354	5.1546	3.0082	3.0908	3.3625	1.0481	3.3472	-1.0288	3.3752	-3.1170	3.3113	-5.2184	3.1804	-7.3629	3.0729	-9.5267	2.9015	-11.7651	2.8028	-13.8389	2.2110	-15.8830	1.5093	-17.8933	0.7050	-19.9139	-0.1180	-21.2777	-2.0126	-22.3252	-4.2588	-23.1349	-6.6785	-24.2933	-8.4950	-24.3863	-11.4814	-24.0942	-14.6574	-24.4111	-16.9612	*	*	*	*	*	*	*	*	-28.7733	-24.8014
pl02	1.3812	07/02/2017 16:23:22	Mowie pugu teraz	u	50.5037	-3.3839	2.1490	69.0015	68.2261	68.5055	34.4397	-9.7729	33.1764	-8.4142	32.1457	-6.4117	30.7947	-4.9427	28.9356	-4.7031	27.0582	-4.6134	25.0703	-5.0426	23.6759	-3.3316	22.2106	-1.5034	20.8586	1.5990	19.2394	4.2146	17.3894	6.1956	15.3729	7.5576	13.2691	8.8904	11.0749	10.5646	8.7558	12.3821	6.3589	13.4491	3.8791	14.4760	1.3966	14.8912	-1.0547	14.8353	-3.3822	14.0918	-5.6673	13.2445	-7.8906	12.2526	-10.0680	11.1929	-12.0887	9.7763	-13.8886	7.9415	-15.3780	5.5939	-17.0622	3.8768	-18.6361	2.0735	-20.2558	0.4623	-21.4938	-1.6736	-21.4032	-5.5987	-21.1496	-9.3572	-20.5883	-13.1434	-19.5721	-17.1041	-17.6240	-21.6977	-15.5359	-25.9624	-15.3818	-27.9640	-16.1154	-29.0444	*	*	*	*	-21.1366	-30.2161
pl02	1.4187	07/02/2017 16:23:27	Mowie podo teraz	O	62.5202	89.4799	91.2409	59.7742	-15.4884	15.8902	42.0926	4.6951	39.9344	5.5255	37.7140	6.1831	35.5668	6.9656	33.3002	7.4037	30.8524	7.1962	27.8842	4.9025	25.1927	2.8503	22.8066	1.3568	20.9728	2.2630	19.0859	3.0863	17.0880	3.1933	15.0712	2.9167	13.0824	2.6215	11.1154	3.0073	9.0951	4.0055	7.0142	4.8013	4.8646	5.6156	2.7754	5.5088	0.6528	5.5067	-1.4422	5.2576	-3.5664	5.0615	-5.7414	4.9560	-8.2140	5.6276	-10.5524	5.6539	-12.8005	5.3083	-14.6298	3.9494	-16.5818	2.9124	-18.5545	1.9231	-20.5079	0.8901	-21.4221	-1.7861	-22.1707	-4.4834	-22.8025	-7.1270	-24.5326	-8.1948	-24.8385	-10.9532	-24.7803	-13.9108	-24.3272	-17.0464	-25.5164	-18.3835	*	*	*	*	*	*	-29.3371	-24.4016
pl02	1.3249	07/02/2017 16:23:32	Mowie putu teraz	u	60.9912	92.1337	93.5665	67.3551	-7.1590	7.2399	38.2400	-2.5884	36.2253	-2.1254	34.8465	-0.3029	33.6506	2.1839	32.3119	4.6622	30.2036	5.1766	28.0536	5.5014	25.8678	5.6023	23.7127	5.7048	21.6147	5.9950	19.5684	6.6331	17.5180	7.4763	15.3847	7.7395	13.2691	8.8910	11.0782	9.9514	8.7697	12.0387	6.4135	12.7285	3.9887	13.4906	1.6683	13.0424	-0.7167	12.9883	-2.9996	12.3497	-5.3606	12.0499	-7.6115	11.3053	-9.8162	10.4369	-11.9248	9.3365	-13.8345	7.8107	-15.6963	6.2935	-17.7287	5.2149	-19.5150	3.6928	-20.7762	1.3456	-21.4027	-1.8167	-21.2271	-5.8547	-21.7579	-8.5365	-21.5206	-11.9737	-21.9603	-14.3148	*	*	-17.1937	-24.2811	-15.2245	-28.1127	-15.3986	-29.6758	-16.7812	-30.1650	-17.5769	-31.1697	-18.3518	-32.1906
