it01	1.2933	29/11/2016 15:11:40	Dico paga lentamente	a	68.8913	63.5595	64.5261	79.0245	86.4999	87.9263	47.0113	-5.1829	*	*	*	*	*	*	*	*	*	*	31.6237	-0.2980	29.1773	0.9840	26.6951	2.3846	24.1980	4.2087	21.5847	6.0410	18.8190	7.3991	15.9684	9.2285	12.9840	10.7373	9.9145	11.5742	6.8003	12.0334	3.6356	12.4228	0.4843	12.3643	-2.7062	12.3029	-5.8277	11.7831	-8.9772	11.2732	-11.9787	10.2383	-14.9060	9.0102	-17.3418	6.6836	-19.7596	4.5271	-20.8036	-0.0304	-21.7051	-4.2793	-22.5504	-8.1493	-23.4579	-11.5455	-22.7008	-16.8203	-23.3388	-19.8404	-24.2292	-22.3523	-25.1900	-24.6483	-26.0072	-26.9732	-27.1554	-28.9026	-27.7725	-31.2198	-28.3241	-33.4886	-28.7416	-35.7621	-29.4995	-37.7339	-30.2348	-39.6815	-30.9770	-41.5967	-31.7918	-43.4572
it01	1.1799	29/11/2016 15:11:46	Dico bada lentamente	a	74.9042	99.8438	101.6873	71.1880	-38.3270	37.5428	51.4770	3.0375	*	*	*	*	*	*	*	*	*	*	33.7554	7.7337	30.8338	8.4018	27.8842	8.9187	24.9083	9.2379	21.9249	9.4111	18.9332	9.2715	15.9678	9.2013	13.0152	9.0559	10.0748	8.8227	7.1352	8.6246	4.3795	7.0514	1.5847	6.2236	-0.9795	4.4724	-3.6641	3.5412	-6.3751	2.7541	-9.1053	2.0142	-11.7126	0.9174	-13.4412	-2.1565	-15.1665	-4.8554	-16.8393	-7.3748	-18.6934	-9.3650	-20.7349	-10.9547	-23.0994	-12.0540	-25.2470	-13.4971	-26.8796	-15.5806	-27.8835	-18.2949	-28.5390	-21.2144	-29.0442	-24.0970	-29.8306	-26.5633	-30.5016	-29.0183	-31.3450	-31.2436	-31.8805	-33.6175	-33.0969	-35.4800	-33.4467	-37.8426	-33.7559	-40.1490	-34.0222	-42.4056
it01	1.2144	29/11/2016 15:11:52	Dico bogo lentamente	O	64.6955	48.7021	47.4579	81.2062	88.8853	91.2580	44.9014	-9.0668	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.1879	2.1109	18.5128	2.3769	15.8043	1.4863	13.1561	1.4409	10.4538	2.3194	7.5185	4.7225	4.3668	7.1436	0.9253	9.9031	-2.3743	10.7979	-5.6820	11.2279	-9.0604	11.5457	-12.7136	12.3416	-15.8241	11.3368	-18.6070	9.5510	-20.9348	6.9275	-23.2137	4.4347	-24.8722	1.0688	-25.6038	-3.4311	-25.5082	-8.6373	-25.3711	-13.3351	-25.6929	-17.0083	-26.6745	-19.6373	-27.9852	-21.7823	-29.2540	-23.8983	-30.3431	-26.1152	-30.3273	-29.1589	-30.1314	-32.1455	-30.0544	-34.8652	-30.8111	-36.9121	-31.6252	-38.8855	-32.0672	-41.0288	-32.6486	-43.0532
it01	1.3689	29/11/2016 15:11:57	Dico putu lentamente	u	75.8971	78.1528	78.6939	79.7579	-36.5849	35.9488	51.6073	3.2773	*	*	*	*	*	*	*	*	*	*	*	*	31.0141	9.2090	28.1525	10.3928	25.2080	11.3596	22.1770	11.9089	19.1283	12.4700	16.0415	12.6746	12.9519	12.4757	9.8788	12.1864	6.7745	12.2967	3.6072	12.6279	0.3606	13.0545	-2.9147	13.2487	-6.1649	13.0677	-9.2590	12.1958	-11.5651	9.0545	-13.8295	6.2822	-15.9864	3.6117	-18.3780	1.7047	-20.5043	-0.5849	-21.8877	-3.9709	-23.1942	-7.1545	-24.4278	-10.1698	-25.4012	-13.2958	-26.4404	-16.1090	-26.6205	-19.6972	-26.0461	-23.7706	-24.0756	-28.8025	-21.6372	-33.7279	-20.3709	-37.1905	-20.4369	-39.3500	-20.9754	-41.0683	-21.5951	-42.6861	-22.5394	-44.0876	-23.4396	-45.5235	-24.3211	-46.9796
it01	1.1327	29/11/2016 15:12:03	Dico bata lentamente	a	76.2449	111.0577	113.0273	72.2115	-30.9184	30.2737	53.0220	5.8815	*	*	*	*	*	*	*	*	*	*	*	*	31.0987	9.5881	28.1024	10.1175	25.0846	10.4865	22.0398	10.5500	19.0060	10.4644	15.9915	10.3192	12.9924	10.2877	9.9967	10.1626	6.9785	10.2193	3.9779	9.9510	1.1487	8.6566	-1.4419	6.5692	-3.9438	4.6068	-6.5991	3.4872	-9.3815	2.8048	-11.7883	1.1094	-13.8900	-1.1394	-15.5010	-4.1722	-17.2192	-6.6710	-18.8882	-9.0360	-20.7782	-10.8878	-22.9613	-12.2500	-24.7895	-14.0941	-26.3641	-16.2007	-27.2319	-19.0184	-28.4626	-21.2928	-29.7379	-23.4400	-31.1620	-25.3991	-31.8262	-27.9498	-32.2486	-30.5721	-32.8590	-32.9489	-34.2117	-34.7816	-34.8218	-37.0553	-35.2309	-39.3806	-35.3937	-41.7589
it01	1.1867	29/11/2016 15:12:08	Dico bucu lentamente	u	72.7552	85.7169	84.3651	83.3996	23.7779	24.7772	51.3601	2.8223	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.8739	4.7696	13.1048	4.2131	10.3153	4.6959	7.4855	5.0581	4.5723	5.6597	1.3600	7.4776	-2.1812	9.9220	-6.1991	13.1978	-10.2568	15.4628	-13.6766	15.0977	-16.5689	13.2242	-19.3243	11.1765	-22.2732	9.6616	-24.2833	6.4163	-24.9241	1.1564	-25.1435	-4.1423	-24.3196	-10.3232	-24.2745	-14.7663	-23.8009	-19.2846	-23.8262	-22.7998	-23.2549	-26.6324	-21.7191	-31.0343	-20.6379	-34.6018	-19.6882	-37.7413	-19.9576	-39.7062	-20.7527	-41.2205	-21.4429	-42.7815	-21.9924	-44.4007	-22.6670	-45.9260	-23.3221	-47.4506
it01	1.2260	29/11/2016 15:12:13	Dico baca lentamente	a	65.9397	33.4315	33.7593	81.8613	73.0704	75.3474	46.5146	-6.0973	*	*	*	*	*	*	*	*	34.0584	-1.4513	31.4839	-0.8251	28.9037	-0.2408	26.2518	-0.0517	23.6053	0.0127	21.0554	0.7984	18.5147	2.4078	15.8838	5.2377	13.0382	7.8085	10.0501	9.2458	7.0760	9.2274	4.0217	9.6350	0.9044	10.0197	-2.4873	11.3105	-5.9262	12.1584	-9.5977	13.3049	-12.8556	12.7479	-15.4733	10.4479	-17.8817	7.9072	-20.1869	5.3998	-21.8494	1.9072	-22.8187	-2.3989	-23.2991	-6.9924	-23.6659	-11.2506	-24.1058	-14.9865	-24.8818	-17.9841	-26.1580	-20.2108	-27.2064	-22.5808	-27.9270	-25.1551	-28.4360	-27.7828	-29.4791	-29.8431	-30.4467	-31.9112	-31.4104	-33.9387	-31.9817	-36.1787	-32.7266	-38.2549	-34.0965	-39.9716	-35.2717	-41.8165
it01	1.2727	29/11/2016 15:12:19	Dico butu lentamente	u	76.7185	68.6129	69.4032	80.4698	-29.2935	28.2596	51.9638	3.9335	*	*	*	*	*	*	*	*	*	*	33.9680	8.5348	31.0813	9.5101	28.1572	10.4187	25.1943	11.2630	22.1381	11.5241	19.0783	11.6502	16.0205	11.6836	12.9636	11.8412	9.8893	12.0060	6.7889	12.1495	3.6663	12.2013	0.5469	12.0151	-2.7383	12.4486	-6.0502	12.6304	-9.3678	12.5520	-12.3647	11.3431	-14.8182	8.7876	-17.1742	6.3038	-19.2641	3.5149	-21.2543	0.8047	-22.6490	-2.6854	-23.3689	-6.8846	-23.2931	-11.7793	-23.3698	-15.9471	-23.8847	-19.1837	-24.7704	-21.7514	-25.2432	-24.5938	-23.7727	-29.0894	-22.1999	-33.2359	-20.4416	-37.1335	-20.3539	-39.4117	-21.9609	-40.3950	-23.9629	-41.2026	-26.6096	-41.7571	-28.7570	-42.7533	-30.3896	-44.1183
it01	1.1754	29/11/2016 15:12:24	Dico bugu lentamente	u	74.5559	-10.4617	11.3308	82.3979	40.7956	41.2855	51.5778	3.2230	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.9308	7.4552	13.0749	5.8303	10.2660	5.5421	7.3911	6.0195	4.3787	7.0572	1.0052	9.4575	-2.4551	11.1644	-5.8846	11.9999	-9.0967	11.6645	-12.5901	11.9882	-16.2141	12.3252	-19.5702	11.7340	-22.5120	10.1494	-23.9805	5.8552	-25.3664	1.9033	-26.1658	-2.5626	-26.8537	-6.7286	-26.2297	-12.2144	-24.5930	-18.3316	-23.5696	-23.0847	-23.2608	-26.6264	-22.2815	-30.5016	-21.1729	-34.1339	-19.9373	-37.5403	-20.1346	-39.5746	-20.8587	-41.1481	-21.4806	-42.7578	-22.0648	-44.3593	-22.8749	-45.8177	-23.6389	-47.3012
it01	1.1852	29/11/2016 15:12:30	Dico pudu lentamente	u	75.2863	59.1183	60.3180	80.8468	-16.8028	16.2868	51.3373	2.7803	*	*	*	*	*	*	*	*	*	*	*	*	30.8933	8.6685	27.9319	9.1807	24.9680	9.6604	21.9837	9.9945	19.0023	10.4038	15.9966	10.5599	12.9783	11.0472	9.9291	11.3236	6.8447	11.5817	3.7703	11.4501	0.6809	11.2673	-2.5111	11.4182	-5.8541	11.8836	-9.2300	12.1011	-12.4408	11.5607	-15.2993	10.0068	-17.4813	6.9998	-19.7263	4.4589	-21.1372	0.5877	-22.6810	-2.6314	-23.9491	-5.9880	-25.8674	-8.1278	-26.5200	-11.8355	-25.9810	-16.6617	-23.6956	-22.9448	-21.3254	-28.6109	-19.2548	-33.3680	-18.7306	-36.2696	-19.4905	-37.9007	-20.1180	-39.5869	-20.6109	-41.3173	-22.7386	-41.9697	-26.3472	-41.9074	-30.2936	-41.9528	-32.5750	-43.0879
