stimulus_id,stimulus,sentence,word,consonant_1,vowel,consonant_2,backness,height,place_1,place_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
107,Sentivo "tico" di nuovo,Sentivo X di nuovo,tico,t,i,k,front,high,coronal,velar,0,0,0,106,space,3.13410615921,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
1,Scrivete "papo" sul foglio,Scrivete X sul foglio,papo,p,a,p,central,low,labial,labial,0,1,1,0,space,2.62174105644,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
102,Ha detto "teco" sei volte,Ha detto X sei volte,teco,t,e,k,front,mid-high,coronal,velar,0,2,2,101,space,2.36991405487,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
13,Scrivete "popo" sul foglio,Scrivete X sul foglio,popo,p,o,p,back,mid-low,labial,labial,0,3,3,12,space,20.9960751534,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
35,Sentivo "puto" di nuovo,Sentivo X di nuovo,puto,p,u,t,back,high,labial,coronal,0,4,4,34,space,2.2206890583,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
118,Ha detto "capo" sei volte,Ha detto X sei volte,capo,k,a,p,central,low,velar,labial,0,5,5,117,space,2.17127203941,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
154,Ha detto "cuto" sei volte,Ha detto X sei volte,cuto,k,u,t,back,high,velar,coronal,0,6,6,153,space,2.11995482445,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
141,Scrivete "cheto" sul foglio,Scrivete X sul foglio,cheto,k,e,t,front,mid-high,velar,coronal,0,7,7,140,space,2.17077708244,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
61,Scrivete "tepo" sul foglio,Scrivete X sul foglio,tepo,t,e,p,front,mid-high,coronal,labial,0,8,8,60,space,2.15429186821,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
168,Ripete "coco" da sempre,Ripete X da sempre,coco,k,o,k,back,mid-low,velar,velar,0,9,9,167,space,4.9549601078,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
116,Ripete "tuco" da sempre,Ripete X da sempre,tuco,t,u,k,back,high,coronal,velar,0,10,10,115,space,2.03622293472,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
86,Ha detto "tito" sei volte,Ha detto X sei volte,tito,t,i,t,front,high,coronal,coronal,0,11,11,85,space,1.92078495026,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
108,Ripete "tico" da sempre,Ripete X da sempre,tico,t,i,k,front,high,coronal,velar,0,12,12,107,space,1.90241789818,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
157,Scrivete "checo" sul foglio,Scrivete X sul foglio,checo,k,e,k,front,mid-high,velar,velar,0,13,13,156,space,2.08716702461,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
105,Scrivete "tico" sul foglio,Scrivete X sul foglio,tico,t,i,k,front,high,coronal,velar,0,14,14,104,space,1.96979212761,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
36,Ripete "puto" da sempre,Ripete X da sempre,puto,p,u,t,back,high,labial,coronal,0,15,15,35,space,1.96935796738,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
59,Sentivo "tapo" di nuovo,Sentivo X di nuovo,tapo,t,a,p,central,low,coronal,labial,0,16,16,58,space,1.96842098236,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
132,Ripete "copo" da sempre,Ripete X da sempre,copo,k,o,p,back,mid-low,velar,labial,0,17,17,131,space,1.96948313713,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
71,Sentivo "topo" di nuovo,Sentivo X di nuovo,topo,t,o,p,back,mid-low,coronal,labial,0,18,18,70,space,1.80213308334,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
3,Sentivo "papo" di nuovo,Sentivo X di nuovo,papo,p,a,p,central,low,labial,labial,0,19,19,2,space,1.8206911087,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
148,Ripete "chito" da sempre,Ripete X da sempre,chito,k,i,t,front,high,velar,coronal,0,20,20,147,space,1.75401091576,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
150,Ha detto "coto" sei volte,Ha detto X sei volte,coto,k,o,t,back,mid-low,velar,coronal,0,21,21,149,space,1.98368906975,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
25,Scrivete "pito" sul foglio,Scrivete X sul foglio,pito,p,i,t,front,high,labial,coronal,0,22,22,24,space,1.97116017342,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
66,Ha detto "tipo" sei volte,Ha detto X sei volte,tipo,t,i,p,front,high,coronal,labial,0,23,23,65,space,1.80311203003,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
98,Ha detto "taco" sei volte,Ha detto X sei volte,taco,t,a,k,central,low,coronal,velar,0,24,24,97,space,1.65381717682,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
117,Scrivete "capo" sul foglio,Scrivete X sul foglio,capo,k,a,p,central,low,velar,labial,0,25,25,116,space,2.00340294838,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
7,Sentivo "pepo" di nuovo,Sentivo X di nuovo,pepo,p,e,p,front,mid-high,labial,labial,0,26,26,6,space,1.8869240284,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
49,Scrivete "poco" sul foglio,Scrivete X sul foglio,poco,p,o,k,back,mid-low,labial,velar,0,27,27,48,space,2.10314798355,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
149,Scrivete "coto" sul foglio,Scrivete X sul foglio,coto,k,o,t,back,mid-low,velar,coronal,0,28,28,148,space,1.96918296814,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
135,Sentivo "cupo" di nuovo,Sentivo X di nuovo,cupo,k,u,p,back,high,velar,labial,0,29,29,134,space,1.73697686195,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
106,Ha detto "tico" sei volte,Ha detto X sei volte,tico,t,i,k,front,high,coronal,velar,0,30,30,105,space,2.03817296028,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
146,Ha detto "chito" sei volte,Ha detto X sei volte,chito,k,i,t,front,high,velar,coronal,0,31,31,145,space,1.90382599831,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
9,Scrivete "pipo" sul foglio,Scrivete X sul foglio,pipo,p,i,p,front,high,labial,labial,0,32,32,8,space,2.05428004265,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
6,Ha detto "pepo" sei volte,Ha detto X sei volte,pepo,p,e,p,front,mid-high,labial,labial,0,33,33,5,space,2.08517217636,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
134,Ha detto "cupo" sei volte,Ha detto X sei volte,cupo,k,u,p,back,high,velar,labial,0,34,34,133,space,1.7373290062,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
54,Ha detto "puco" sei volte,Ha detto X sei volte,puco,p,u,k,back,high,labial,velar,0,35,35,53,space,1.80515503883,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
18,Ha detto "pupo" sei volte,Ha detto X sei volte,pupo,p,u,p,back,high,labial,labial,0,36,36,17,space,1.86747598648,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
44,Ripete "peco" da sempre,Ripete X da sempre,peco,p,e,k,front,mid-high,labial,velar,0,37,37,43,space,1.85272812843,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
114,Ha detto "tuco" sei volte,Ha detto X sei volte,tuco,t,u,k,back,high,coronal,velar,0,38,38,113,space,1.81748890877,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
68,Ripete "tipo" da sempre,Ripete X da sempre,tipo,t,i,p,front,high,coronal,labial,0,39,39,67,space,1.66902804375,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
92,Ripete "toto" da sempre,Ripete X da sempre,toto,t,o,t,back,mid-low,coronal,coronal,0,40,40,91,space,1.71890592575,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
138,Ha detto "cato" sei volte,Ha detto X sei volte,cato,k,a,t,central,low,velar,coronal,0,41,41,137,space,1.80273318291,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
34,Ha detto "puto" sei volte,Ha detto X sei volte,puto,p,u,t,back,high,labial,coronal,0,42,42,33,space,1.83646798134,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
89,Scrivete "toto" sul foglio,Scrivete X sul foglio,toto,t,o,t,back,mid-low,coronal,coronal,0,43,43,88,space,1.95381903648,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
131,Sentivo "copo" di nuovo,Sentivo X di nuovo,copo,k,o,p,back,mid-low,velar,labial,0,44,44,130,space,1.95452308655,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
82,Ha detto "teto" sei volte,Ha detto X sei volte,teto,t,e,t,front,mid-high,coronal,coronal,0,45,45,81,space,1.93746304512,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
121,Scrivete "chepo" sul foglio,Scrivete X sul foglio,chepo,k,e,p,front,mid-high,velar,labial,0,46,46,120,space,1.98796916008,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
69,Scrivete "topo" sul foglio,Scrivete X sul foglio,topo,t,o,p,back,mid-low,coronal,labial,0,47,47,68,space,1.76906204224,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
41,Scrivete "peco" sul foglio,Scrivete X sul foglio,peco,p,e,k,front,mid-high,labial,velar,0,48,48,40,space,1.87006807327,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
33,Scrivete "puto" sul foglio,Scrivete X sul foglio,puto,p,u,t,back,high,labial,coronal,0,49,49,32,space,1.75407505035,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
2,Ha detto "papo" sei volte,Ha detto X sei volte,papo,p,a,p,central,low,labial,labial,0,50,50,1,space,1.7199780941,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
130,Ha detto "copo" sei volte,Ha detto X sei volte,copo,k,o,p,back,mid-low,velar,labial,0,51,51,129,space,1.90270996094,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
24,Ripete "pato" da sempre,Ripete X da sempre,pato,p,a,t,central,low,labial,coronal,0,52,52,23,space,1.80453419685,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
95,Sentivo "tuto" di nuovo,Sentivo X di nuovo,tuto,t,u,t,back,high,coronal,coronal,0,53,53,94,space,1.70215702057,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
144,Ripete "cheto" da sempre,Ripete X da sempre,cheto,k,e,t,front,mid-high,velar,coronal,0,54,54,143,space,4.40375185013,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
129,Scrivete "copo" sul foglio,Scrivete X sul foglio,copo,k,o,p,back,mid-low,velar,labial,0,55,55,128,space,1.76996922493,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
75,Sentivo "tupo" di nuovo,Sentivo X di nuovo,tupo,t,u,p,back,high,coronal,labial,0,56,56,74,space,1.72056984901,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
10,Ha detto "pipo" sei volte,Ha detto X sei volte,pipo,p,i,p,front,high,labial,labial,0,57,57,9,space,1.82183694839,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
67,Sentivo "tipo" di nuovo,Sentivo X di nuovo,tipo,t,i,p,front,high,coronal,labial,0,58,58,66,space,1.75333094597,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
32,Ripete "poto" da sempre,Ripete X da sempre,poto,p,o,t,back,mid-low,labial,coronal,0,59,59,31,space,1.86974096298,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
62,Ha detto "tepo" sei volte,Ha detto X sei volte,tepo,t,e,p,front,mid-high,coronal,labial,0,60,60,61,space,1.98625993729,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
153,Scrivete "cuto" sul foglio,Scrivete X sul foglio,cuto,k,u,t,back,high,velar,coronal,0,61,61,152,space,1.78680205345,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
30,Ha detto "poto" sei volte,Ha detto X sei volte,poto,p,o,t,back,mid-low,labial,coronal,0,62,62,29,space,1.75319004059,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
119,Sentivo "capo" di nuovo,Sentivo X di nuovo,capo,k,a,p,central,low,velar,labial,0,63,63,118,space,1.61962890625,2018_Aug_29_1424,60.14563538383441,italian-egg,it13,
