stimulus_id,stimulus,sentence,word,consonant_1,vowel,consonant_2,backness,height,place_1,place_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
21,Scrivete "pato" sul foglio,Scrivete X sul foglio,pato,p,a,t,central,low,labial,coronal,0,0,0,20,space,2.8366189003,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
163,Sentivo "chico" di nuovo,Sentivo X di nuovo,chico,k,i,k,front,high,velar,velar,0,1,1,162,space,1.63596701622,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
81,Scrivete "teto" sul foglio,Scrivete X sul foglio,teto,t,e,t,front,mid-high,coronal,coronal,0,2,2,80,space,4.68789601326,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
4,Ripete "papo" da sempre,Ripete X da sempre,papo,p,a,p,central,low,labial,labial,0,3,3,3,space,4.55385494232,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
126,Ha detto "chipo" sei volte,Ha detto X sei volte,chipo,k,i,p,front,high,velar,labial,0,4,4,125,space,2.00328707695,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
125,Scrivete "chipo" sul foglio,Scrivete X sul foglio,chipo,k,i,p,front,high,velar,labial,0,5,5,124,space,1.63561797142,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
172,Ripete "cuco" da sempre,Ripete X da sempre,cuco,k,u,k,back,high,velar,velar,0,6,6,171,space,1.6699090004,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
170,Ha detto "cuco" sei volte,Ha detto X sei volte,cuco,k,u,k,back,high,velar,velar,0,7,7,169,space,1.57008504868,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
157,Scrivete "checo" sul foglio,Scrivete X sul foglio,checo,k,e,k,front,mid-high,velar,velar,0,8,8,156,space,1.4853951931,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
78,Ha detto "tato" sei volte,Ha detto X sei volte,tato,t,a,t,central,low,coronal,coronal,0,9,9,77,space,1.40213704109,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
69,Scrivete "topo" sul foglio,Scrivete X sul foglio,topo,t,o,p,back,mid-low,coronal,labial,0,10,10,68,space,1.43569302559,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
154,Ha detto "cuto" sei volte,Ha detto X sei volte,cuto,k,u,t,back,high,velar,coronal,0,11,11,153,space,1.43579411507,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
37,Scrivete "paco" sul foglio,Scrivete X sul foglio,paco,p,a,k,central,low,labial,velar,0,12,12,36,space,1.58482813835,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
19,Sentivo "pupo" di nuovo,Sentivo X di nuovo,pupo,p,u,p,back,high,labial,labial,0,13,13,18,space,1.3668088913,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
62,Ha detto "tepo" sei volte,Ha detto X sei volte,tepo,t,e,p,front,mid-high,coronal,labial,0,14,14,61,space,1.53590393066,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
46,Ha detto "pico" sei volte,Ha detto X sei volte,pico,p,i,k,front,high,labial,velar,0,15,15,45,space,1.55254888535,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
28,Ripete "pito" da sempre,Ripete X da sempre,pito,p,i,t,front,high,labial,coronal,0,16,16,27,space,4.33760213852,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
11,Sentivo "pipo" di nuovo,Sentivo X di nuovo,pipo,p,i,p,front,high,labial,labial,0,17,17,10,space,1.47065210342,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
23,Sentivo "pato" di nuovo,Sentivo X di nuovo,pato,p,a,t,central,low,labial,coronal,0,18,18,22,space,2.12024903297,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
128,Ripete "chipo" da sempre,Ripete X da sempre,chipo,k,i,p,front,high,velar,labial,0,19,19,127,space,3.68748617172,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
102,Ha detto "teco" sei volte,Ha detto X sei volte,teco,t,e,k,front,mid-high,coronal,velar,0,20,20,101,space,1.56987094879,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
140,Ripete "cato" da sempre,Ripete X da sempre,cato,k,a,t,central,low,velar,coronal,0,21,21,139,space,1.20188212395,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
160,Ripete "checo" da sempre,Ripete X da sempre,checo,k,e,k,front,mid-high,velar,velar,0,22,22,159,space,1.4014840126,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
129,Scrivete "copo" sul foglio,Scrivete X sul foglio,copo,k,o,p,back,mid-low,velar,labial,0,23,23,128,space,1.43697690964,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
80,Ripete "tato" da sempre,Ripete X da sempre,tato,t,a,t,central,low,coronal,coronal,0,24,24,79,space,1.38634610176,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
107,Sentivo "tico" di nuovo,Sentivo X di nuovo,tico,t,i,k,front,high,coronal,velar,0,25,25,106,space,1.26836013794,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
101,Scrivete "teco" sul foglio,Scrivete X sul foglio,teco,t,e,k,front,mid-high,coronal,velar,0,26,26,100,space,1.40396809578,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
94,Ha detto "tuto" sei volte,Ha detto X sei volte,tuto,t,u,t,back,high,coronal,coronal,0,27,27,93,space,1.63631415367,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
111,Sentivo "toco" di nuovo,Sentivo X di nuovo,toco,t,o,k,back,mid-low,coronal,velar,0,28,28,110,space,4.12144994736,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
153,Scrivete "cuto" sul foglio,Scrivete X sul foglio,cuto,k,u,t,back,high,velar,coronal,0,29,29,152,space,1.63595890999,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
105,Scrivete "tico" sul foglio,Scrivete X sul foglio,tico,t,i,k,front,high,coronal,velar,0,30,30,104,space,1.68802881241,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
166,Ha detto "coco" sei volte,Ha detto X sei volte,coco,k,o,k,back,mid-low,velar,velar,0,31,31,165,space,1.51958203316,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
74,Ha detto "tupo" sei volte,Ha detto X sei volte,tupo,t,u,p,back,high,coronal,labial,0,32,32,73,space,1.61934494972,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
142,Ha detto "cheto" sei volte,Ha detto X sei volte,cheto,k,e,t,front,mid-high,velar,coronal,0,33,33,141,space,1.43654894829,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
124,Ripete "chepo" da sempre,Ripete X da sempre,chepo,k,e,p,front,mid-high,velar,labial,0,34,34,123,space,4.20392298698,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
134,Ha detto "cupo" sei volte,Ha detto X sei volte,cupo,k,u,p,back,high,velar,labial,0,35,35,133,space,1.50273680687,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
18,Ha detto "pupo" sei volte,Ha detto X sei volte,pupo,p,u,p,back,high,labial,labial,0,36,36,17,space,1.46881818771,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
73,Scrivete "tupo" sul foglio,Scrivete X sul foglio,tupo,t,u,p,back,high,coronal,labial,0,37,37,72,space,1.63616418839,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
113,Scrivete "tuco" sul foglio,Scrivete X sul foglio,tuco,t,u,k,back,high,coronal,velar,0,38,38,112,space,1.3171980381,2018_Aug_29_1100,60.32192371857562,italian-egg,it12,
