stimulus_id,stimulus,sentence,word,consonant_1,vowel,consonant_2,backness,height,place_1,place_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
72,Ripete "topo" da sempre,Ripete X da sempre,topo,t,o,p,back,mid-low,coronal,labial,0,17,17,71,space,1.80346894264,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
104,Ripete "teco" da sempre,Ripete X da sempre,teco,t,e,k,front,mid-high,coronal,velar,0,18,18,103,space,1.73813390732,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
122,Ha detto "chepo" sei volte,Ha detto X sei volte,chepo,k,e,p,front,mid-high,velar,labial,0,19,19,121,space,1.83658885956,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
95,Sentivo "tuto" di nuovo,Sentivo X di nuovo,tuto,t,u,t,back,high,coronal,coronal,0,20,20,94,space,1.61953306198,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
145,Scrivete "chito" sul foglio,Scrivete X sul foglio,chito,k,i,t,front,high,velar,coronal,0,21,21,144,space,1.6364159584,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
127,Sentivo "chipo" di nuovo,Sentivo X di nuovo,chipo,k,i,p,front,high,velar,labial,0,22,22,126,space,1.6347091198,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
151,Sentivo "coto" di nuovo,Sentivo X di nuovo,coto,k,o,t,back,mid-low,velar,coronal,0,23,23,150,space,1.75236415863,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
99,Sentivo "taco" di nuovo,Sentivo X di nuovo,taco,t,a,k,central,low,coronal,velar,0,24,24,98,space,1.54969596863,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
73,Scrivete "tupo" sul foglio,Scrivete X sul foglio,tupo,t,u,p,back,high,coronal,labial,0,25,25,72,space,1.65356016159,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
10,Ha detto "pipo" sei volte,Ha detto X sei volte,pipo,p,i,p,front,high,labial,labial,0,26,26,9,space,1.59977984428,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
37,Scrivete "paco" sul foglio,Scrivete X sul foglio,paco,p,a,k,central,low,labial,velar,0,27,27,36,space,1.54985618591,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
142,Ha detto "cheto" sei volte,Ha detto X sei volte,cheto,k,e,t,front,mid-high,velar,coronal,0,28,28,141,space,1.46795320511,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
97,Scrivete "taco" sul foglio,Scrivete X sul foglio,taco,t,a,k,central,low,coronal,velar,0,29,29,96,space,1.70255088806,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
42,Ha detto "peco" sei volte,Ha detto X sei volte,peco,p,e,k,front,mid-high,labial,velar,0,30,30,41,space,1.63523697853,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
141,Scrivete "cheto" sul foglio,Scrivete X sul foglio,cheto,k,e,t,front,mid-high,velar,coronal,0,31,31,140,space,1.57012414932,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
2,Ha detto "papo" sei volte,Ha detto X sei volte,papo,p,a,p,central,low,labial,labial,0,32,32,1,space,1.91712594032,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
154,Ha detto "cuto" sei volte,Ha detto X sei volte,cuto,k,u,t,back,high,velar,coronal,0,33,33,153,space,1.48579096794,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
100,Ripete "taco" da sempre,Ripete X da sempre,taco,t,a,k,central,low,coronal,velar,0,34,34,99,space,1.73645687103,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
168,Ripete "coco" da sempre,Ripete X da sempre,coco,k,o,k,back,mid-low,velar,velar,0,35,35,167,space,1.75351309776,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
114,Ha detto "tuco" sei volte,Ha detto X sei volte,tuco,t,u,k,back,high,coronal,velar,0,36,36,113,space,1.73682498932,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
118,Ha detto "capo" sei volte,Ha detto X sei volte,capo,k,a,p,central,low,velar,labial,0,37,37,117,space,1.60352396965,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
144,Ripete "cheto" da sempre,Ripete X da sempre,cheto,k,e,t,front,mid-high,velar,coronal,0,38,38,143,space,1.50212097168,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
165,Scrivete "coco" sul foglio,Scrivete X sul foglio,coco,k,o,k,back,mid-low,velar,velar,0,39,39,164,space,1.73679208755,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
121,Scrivete "chepo" sul foglio,Scrivete X sul foglio,chepo,k,e,p,front,mid-high,velar,labial,0,40,40,120,space,1.91850399971,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
55,Sentivo "puco" di nuovo,Sentivo X di nuovo,puco,p,u,k,back,high,labial,velar,0,41,41,54,space,1.36928915977,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
123,Sentivo "chepo" di nuovo,Sentivo X di nuovo,chepo,k,e,p,front,mid-high,velar,labial,0,42,42,122,space,1.51981210709,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
133,Scrivete "cupo" sul foglio,Scrivete X sul foglio,cupo,k,u,p,back,high,velar,labial,0,43,43,132,space,1.75073409081,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
115,Sentivo "tuco" di nuovo,Sentivo X di nuovo,tuco,t,u,k,back,high,coronal,velar,0,44,44,114,space,1.50305008888,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
8,Ripete "pepo" da sempre,Ripete X da sempre,pepo,p,e,p,front,mid-high,labial,labial,0,45,45,7,space,1.60446190834,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
5,Scrivete "pepo" sul foglio,Scrivete X sul foglio,pepo,p,e,p,front,mid-high,labial,labial,0,46,46,4,space,1.40267395973,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
50,Ha detto "poco" sei volte,Ha detto X sei volte,poco,p,o,k,back,mid-low,labial,velar,0,47,47,49,space,1.92066717148,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
75,Sentivo "tupo" di nuovo,Sentivo X di nuovo,tupo,t,u,p,back,high,coronal,labial,0,48,48,74,space,1.31905603409,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
40,Ripete "paco" da sempre,Ripete X da sempre,paco,p,a,k,central,low,labial,velar,0,49,49,39,space,1.76986289024,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
112,Ripete "toco" da sempre,Ripete X da sempre,toco,t,o,k,back,mid-low,coronal,velar,0,50,50,111,space,1.47835898399,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
28,Ripete "pito" da sempre,Ripete X da sempre,pito,p,i,t,front,high,labial,coronal,0,51,51,27,space,1.58672499657,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
134,Ha detto "cupo" sei volte,Ha detto X sei volte,cupo,k,u,p,back,high,velar,labial,0,52,52,133,space,1.55411601067,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
105,Scrivete "tico" sul foglio,Scrivete X sul foglio,tico,t,i,k,front,high,coronal,velar,0,53,53,104,space,1.38843393326,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
86,Ha detto "tito" sei volte,Ha detto X sei volte,tito,t,i,t,front,high,coronal,coronal,0,54,54,85,space,1.37931084633,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
87,Sentivo "tito" di nuovo,Sentivo X di nuovo,tito,t,i,t,front,high,coronal,coronal,0,55,55,86,space,1.32675909996,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
16,Ripete "popo" da sempre,Ripete X da sempre,popo,p,o,p,back,mid-low,labial,labial,0,56,56,15,space,1.28682494164,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
129,Scrivete "copo" sul foglio,Scrivete X sul foglio,copo,k,o,p,back,mid-low,velar,labial,0,57,57,128,space,1.4616189003,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
47,Sentivo "pico" di nuovo,Sentivo X di nuovo,pico,p,i,k,front,high,labial,velar,0,58,58,46,space,1.37117791176,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
160,Ripete "checo" da sempre,Ripete X da sempre,checo,k,e,k,front,mid-high,velar,velar,0,59,59,159,space,1.57159900665,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
109,Scrivete "toco" sul foglio,Scrivete X sul foglio,toco,t,o,k,back,mid-low,coronal,velar,0,60,60,108,space,1.48827004433,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
69,Scrivete "topo" sul foglio,Scrivete X sul foglio,topo,t,o,p,back,mid-low,coronal,labial,0,61,61,68,space,1.43723893166,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
49,Scrivete "poco" sul foglio,Scrivete X sul foglio,poco,p,o,k,back,mid-low,labial,velar,0,62,62,48,space,1.30299210548,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
74,Ha detto "tupo" sei volte,Ha detto X sei volte,tupo,t,u,p,back,high,coronal,labial,0,63,63,73,space,1.43797302246,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
98,Ha detto "taco" sei volte,Ha detto X sei volte,taco,t,a,k,central,low,coronal,velar,0,64,64,97,space,1.39825105667,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
80,Ripete "tato" da sempre,Ripete X da sempre,tato,t,a,t,central,low,coronal,coronal,0,65,65,79,space,1.46761488914,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
170,Ha detto "cuco" sei volte,Ha detto X sei volte,cuco,k,u,k,back,high,velar,velar,0,66,66,169,space,1.42080187798,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
41,Scrivete "peco" sul foglio,Scrivete X sul foglio,peco,p,e,k,front,mid-high,labial,velar,0,67,67,40,space,1.4867670536,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
15,Sentivo "popo" di nuovo,Sentivo X di nuovo,popo,p,o,p,back,mid-low,labial,labial,0,68,68,14,space,1.40422391891,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
110,Ha detto "toco" sei volte,Ha detto X sei volte,toco,t,o,k,back,mid-low,coronal,velar,0,69,69,109,space,1.41678714752,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
146,Ha detto "chito" sei volte,Ha detto X sei volte,chito,k,i,t,front,high,velar,coronal,0,70,70,145,space,1.31488394737,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
108,Ripete "tico" da sempre,Ripete X da sempre,tico,t,i,k,front,high,coronal,velar,0,71,71,107,space,1.50580000877,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
91,Sentivo "toto" di nuovo,Sentivo X di nuovo,toto,t,o,t,back,mid-low,coronal,coronal,0,72,72,90,space,1.95338606834,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
162,Ha detto "chico" sei volte,Ha detto X sei volte,chico,k,i,k,front,high,velar,velar,0,73,73,161,space,1.42226099968,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
76,Ripete "tupo" da sempre,Ripete X da sempre,tupo,t,u,p,back,high,coronal,labial,0,74,74,75,space,1.72177910805,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
169,Scrivete "cuco" sul foglio,Scrivete X sul foglio,cuco,k,u,k,back,high,velar,velar,0,75,75,168,space,1.68904495239,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
147,Sentivo "chito" di nuovo,Sentivo X di nuovo,chito,k,i,t,front,high,velar,coronal,0,76,76,146,space,1.42311811447,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
19,Sentivo "pupo" di nuovo,Sentivo X di nuovo,pupo,p,u,p,back,high,labial,labial,0,77,77,18,space,1.52134490013,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
153,Scrivete "cuto" sul foglio,Scrivete X sul foglio,cuto,k,u,t,back,high,velar,coronal,0,78,78,152,space,1.58639979362,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
25,Scrivete "pito" sul foglio,Scrivete X sul foglio,pito,p,i,t,front,high,labial,coronal,0,79,79,24,space,1.55412101746,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
140,Ripete "cato" da sempre,Ripete X da sempre,cato,k,a,t,central,low,velar,coronal,0,80,80,139,space,1.35231399536,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
23,Sentivo "pato" di nuovo,Sentivo X di nuovo,pato,p,a,t,central,low,labial,coronal,0,81,81,22,space,1.52060985565,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
11,Sentivo "pipo" di nuovo,Sentivo X di nuovo,pipo,p,i,p,front,high,labial,labial,0,82,82,10,space,1.437032938,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
149,Scrivete "coto" sul foglio,Scrivete X sul foglio,coto,k,o,t,back,mid-low,velar,coronal,0,83,83,148,space,1.48712301254,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
150,Ha detto "coto" sei volte,Ha detto X sei volte,coto,k,o,t,back,mid-low,velar,coronal,0,84,84,149,space,1.4204018116,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
54,Ha detto "puco" sei volte,Ha detto X sei volte,puco,p,u,k,back,high,labial,velar,0,85,85,53,space,1.40293312073,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
71,Sentivo "topo" di nuovo,Sentivo X di nuovo,topo,t,o,p,back,mid-low,coronal,labial,0,86,86,70,space,1.3012919426,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
30,Ha detto "poto" sei volte,Ha detto X sei volte,poto,p,o,t,back,mid-low,labial,coronal,0,87,87,29,space,1.67084789276,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
34,Ha detto "puto" sei volte,Ha detto X sei volte,puto,p,u,t,back,high,labial,coronal,0,88,88,33,space,1.53700017929,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
62,Ha detto "tepo" sei volte,Ha detto X sei volte,tepo,t,e,p,front,mid-high,coronal,labial,0,89,89,61,space,3.60160303116,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
68,Ripete "tipo" da sempre,Ripete X da sempre,tipo,t,i,p,front,high,coronal,labial,0,90,90,67,space,2.03687500954,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
53,Scrivete "puco" sul foglio,Scrivete X sul foglio,puco,p,u,k,back,high,labial,velar,0,91,91,52,space,1.43651294708,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
26,Ha detto "pito" sei volte,Ha detto X sei volte,pito,p,i,t,front,high,labial,coronal,0,92,92,25,space,1.8214931488,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
139,Sentivo "cato" di nuovo,Sentivo X di nuovo,cato,k,a,t,central,low,velar,coronal,0,93,93,138,space,1.48612689972,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
29,Scrivete "poto" sul foglio,Scrivete X sul foglio,poto,p,o,t,back,mid-low,labial,coronal,0,94,94,28,space,1.50250315666,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
27,Sentivo "pito" di nuovo,Sentivo X di nuovo,pito,p,i,t,front,high,labial,coronal,0,95,95,26,space,1.35278201103,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
14,Ha detto "popo" sei volte,Ha detto X sei volte,popo,p,o,p,back,mid-low,labial,labial,0,96,96,13,space,1.18725609779,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
64,Ripete "tepo" da sempre,Ripete X da sempre,tepo,t,e,p,front,mid-high,coronal,labial,0,97,97,63,space,1.68546199799,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
58,Ha detto "tapo" sei volte,Ha detto X sei volte,tapo,t,a,p,central,low,coronal,labial,0,98,98,57,space,19.7835280895,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
9,Scrivete "pipo" sul foglio,Scrivete X sul foglio,pipo,p,i,p,front,high,labial,labial,0,99,99,8,space,1.77225017548,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
83,Sentivo "teto" di nuovo,Sentivo X di nuovo,teto,t,e,t,front,mid-high,coronal,coronal,0,100,100,82,space,1.40484404564,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
167,Sentivo "coco" di nuovo,Sentivo X di nuovo,coco,k,o,k,back,mid-low,velar,velar,0,101,101,166,space,1.3860669136,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
89,Scrivete "toto" sul foglio,Scrivete X sul foglio,toto,t,o,t,back,mid-low,coronal,coronal,0,102,102,88,space,1.58954405785,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
107,Sentivo "tico" di nuovo,Sentivo X di nuovo,tico,t,i,k,front,high,coronal,velar,0,103,103,106,space,1.05438613892,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
164,Ripete "chico" da sempre,Ripete X da sempre,chico,k,i,k,front,high,velar,velar,0,104,104,163,space,1.33862996101,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
124,Ripete "chepo" da sempre,Ripete X da sempre,chepo,k,e,p,front,mid-high,velar,labial,0,105,105,123,space,1.27217793465,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
48,Ripete "pico" da sempre,Ripete X da sempre,pico,p,i,k,front,high,labial,velar,0,106,106,47,space,3.32259082794,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
65,Scrivete "tipo" sul foglio,Scrivete X sul foglio,tipo,t,i,p,front,high,coronal,labial,0,107,107,64,space,1.45818901062,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
120,Ripete "capo" da sempre,Ripete X da sempre,capo,k,a,p,central,low,velar,labial,0,108,108,119,space,1.48436307907,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
94,Ha detto "tuto" sei volte,Ha detto X sei volte,tuto,t,u,t,back,high,coronal,coronal,0,109,109,93,space,1.43854093552,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
51,Sentivo "poco" di nuovo,Sentivo X di nuovo,poco,p,o,k,back,mid-low,labial,velar,0,110,110,50,space,1.32150292397,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
137,Scrivete "cato" sul foglio,Scrivete X sul foglio,cato,k,a,t,central,low,velar,coronal,0,111,111,136,space,1.38851904869,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
24,Ripete "pato" da sempre,Ripete X da sempre,pato,p,a,t,central,low,labial,coronal,0,112,112,23,space,1.27113294601,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
31,Sentivo "poto" di nuovo,Sentivo X di nuovo,poto,p,o,t,back,mid-low,labial,coronal,0,113,113,30,space,1.17233586311,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
143,Sentivo "cheto" di nuovo,Sentivo X di nuovo,cheto,k,e,t,front,mid-high,velar,coronal,0,114,114,142,space,1.22223806381,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
81,Scrivete "teto" sul foglio,Scrivete X sul foglio,teto,t,e,t,front,mid-high,coronal,coronal,0,115,115,80,space,1.50449299812,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
158,Ha detto "checo" sei volte,Ha detto X sei volte,checo,k,e,k,front,mid-high,velar,velar,0,116,116,157,space,1.33687806129,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
45,Scrivete "pico" sul foglio,Scrivete X sul foglio,pico,p,i,k,front,high,labial,velar,0,117,117,44,space,1.48790502548,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
6,Ha detto "pepo" sei volte,Ha detto X sei volte,pepo,p,e,p,front,mid-high,labial,labial,0,118,118,5,space,1.42002797127,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
148,Ripete "chito" da sempre,Ripete X da sempre,chito,k,i,t,front,high,velar,coronal,0,119,119,147,space,1.47093987465,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
111,Sentivo "toco" di nuovo,Sentivo X di nuovo,toco,t,o,k,back,mid-low,coronal,velar,0,120,120,110,space,1.33660101891,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
59,Sentivo "tapo" di nuovo,Sentivo X di nuovo,tapo,t,a,p,central,low,coronal,labial,0,121,121,58,space,1.15392804146,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
159,Sentivo "checo" di nuovo,Sentivo X di nuovo,checo,k,e,k,front,mid-high,velar,velar,0,122,122,158,space,1.13727807999,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
61,Scrivete "tepo" sul foglio,Scrivete X sul foglio,tepo,t,e,p,front,mid-high,coronal,labial,0,123,123,60,space,1.35401391983,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
35,Sentivo "puto" di nuovo,Sentivo X di nuovo,puto,p,u,t,back,high,labial,coronal,0,124,124,34,space,1.07050609589,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
4,Ripete "papo" da sempre,Ripete X da sempre,papo,p,a,p,central,low,labial,labial,0,125,125,3,space,1.25468993187,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
66,Ha detto "tipo" sei volte,Ha detto X sei volte,tipo,t,i,p,front,high,coronal,labial,0,126,126,65,space,1.23579406738,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
57,Scrivete "tapo" sul foglio,Scrivete X sul foglio,tapo,t,a,p,central,low,coronal,labial,0,127,127,56,space,1.33764815331,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
12,Ripete "pipo" da sempre,Ripete X da sempre,pipo,p,i,p,front,high,labial,labial,0,128,128,11,space,1.25252223015,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
85,Scrivete "tito" sul foglio,Scrivete X sul foglio,tito,t,i,t,front,high,coronal,coronal,0,129,129,84,space,1.3378469944,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
17,Scrivete "pupo" sul foglio,Scrivete X sul foglio,pupo,p,u,p,back,high,labial,labial,0,130,130,16,space,1.38613390923,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
43,Sentivo "peco" di nuovo,Sentivo X di nuovo,peco,p,e,k,front,mid-high,labial,velar,0,131,131,42,space,1.25157594681,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
84,Ripete "teto" da sempre,Ripete X da sempre,teto,t,e,t,front,mid-high,coronal,coronal,0,132,132,83,space,1.25433206558,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
22,Ha detto "pato" sei volte,Ha detto X sei volte,pato,p,a,t,central,low,labial,coronal,0,133,133,21,space,1.20303797722,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
60,Ripete "tapo" da sempre,Ripete X da sempre,tapo,t,a,p,central,low,coronal,labial,0,134,134,59,space,1.48637700081,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
32,Ripete "poto" da sempre,Ripete X da sempre,poto,p,o,t,back,mid-low,labial,coronal,0,135,135,31,space,1.2712790966,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
82,Ha detto "teto" sei volte,Ha detto X sei volte,teto,t,e,t,front,mid-high,coronal,coronal,0,136,136,81,space,1.31806612015,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
46,Ha detto "pico" sei volte,Ha detto X sei volte,pico,p,i,k,front,high,labial,velar,0,137,137,45,space,1.33790206909,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
96,Ripete "tuto" da sempre,Ripete X da sempre,tuto,t,u,t,back,high,coronal,coronal,0,138,138,95,space,1.23627686501,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
138,Ha detto "cato" sei volte,Ha detto X sei volte,cato,k,a,t,central,low,velar,coronal,0,139,139,137,space,1.21843004227,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
44,Ripete "peco" da sempre,Ripete X da sempre,peco,p,e,k,front,mid-high,labial,velar,0,140,140,43,space,1.18605279922,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
171,Sentivo "cuco" di nuovo,Sentivo X di nuovo,cuco,k,u,k,back,high,velar,velar,0,141,141,170,space,1.25369310379,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
20,Ripete "pupo" da sempre,Ripete X da sempre,pupo,p,u,p,back,high,labial,labial,0,142,142,19,space,3.87150907516,2018_Aug_23_1442,59.9574295937228,italian-egg,it10,
