stimulus_id,stimulus,sentence,word,consonant_1,vowel,consonant_2,backness,height,place_1,place_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
3,Sentivo "papo" di nuovo,Sentivo X di nuovo,papo,p,a,p,central,low,labial,labial,0,18,18,2,space,1.88667011261,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
144,Ripete "cheto" da sempre,Ripete X da sempre,cheto,k,e,t,front,mid-high,velar,coronal,0,19,19,143,space,1.71966481209,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
80,Ripete "tato" da sempre,Ripete X da sempre,tato,t,a,t,central,low,coronal,coronal,0,20,20,79,space,1.63691997528,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
113,Scrivete "tuco" sul foglio,Scrivete X sul foglio,tuco,t,u,k,back,high,coronal,velar,0,21,21,112,space,1.77034401894,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
159,Sentivo "checo" di nuovo,Sentivo X di nuovo,checo,k,e,k,front,mid-high,velar,velar,0,22,22,158,space,2.05407381058,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
74,Ha detto "tupo" sei volte,Ha detto X sei volte,tupo,t,u,p,back,high,coronal,labial,0,23,23,73,space,3.05450892448,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
7,Sentivo "pepo" di nuovo,Sentivo X di nuovo,pepo,p,e,p,front,mid-high,labial,labial,0,24,24,6,space,1.70163989067,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
83,Sentivo "teto" di nuovo,Sentivo X di nuovo,teto,t,e,t,front,mid-high,coronal,coronal,0,25,25,82,space,1.6874859333,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
43,Sentivo "peco" di nuovo,Sentivo X di nuovo,peco,p,e,k,front,mid-high,labial,velar,0,26,26,42,space,1.66860389709,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
164,Ripete "chico" da sempre,Ripete X da sempre,chico,k,i,k,front,high,velar,velar,0,27,27,163,space,1.73655891418,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
134,Ha detto "cupo" sei volte,Ha detto X sei volte,cupo,k,u,p,back,high,velar,labial,0,28,28,133,space,1.55370593071,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
110,Ha detto "toco" sei volte,Ha detto X sei volte,toco,t,o,k,back,mid-low,coronal,velar,0,29,29,109,space,1.60307097435,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
60,Ripete "tapo" da sempre,Ripete X da sempre,tapo,t,a,p,central,low,coronal,labial,0,30,30,59,space,1.75374817848,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
117,Scrivete "capo" sul foglio,Scrivete X sul foglio,capo,k,a,p,central,low,velar,labial,0,31,31,116,space,1.88852000237,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
140,Ripete "cato" da sempre,Ripete X da sempre,cato,k,a,t,central,low,velar,coronal,0,32,32,139,space,1.55147099495,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
24,Ripete "pato" da sempre,Ripete X da sempre,pato,p,a,t,central,low,labial,coronal,0,33,33,23,space,1.75394296646,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
98,Ha detto "taco" sei volte,Ha detto X sei volte,taco,t,a,k,central,low,coronal,velar,0,34,34,97,space,4.07174682617,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
116,Ripete "tuco" da sempre,Ripete X da sempre,tuco,t,u,k,back,high,coronal,velar,0,35,35,115,space,1.58642506599,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
152,Ripete "coto" da sempre,Ripete X da sempre,coto,k,o,t,back,mid-low,velar,coronal,0,36,36,151,space,1.50267601013,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
27,Sentivo "pito" di nuovo,Sentivo X di nuovo,pito,p,i,t,front,high,labial,coronal,0,37,37,26,space,3.33888196945,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
37,Scrivete "paco" sul foglio,Scrivete X sul foglio,paco,p,a,k,central,low,labial,velar,0,38,38,36,space,1.58659410477,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
33,Scrivete "puto" sul foglio,Scrivete X sul foglio,puto,p,u,t,back,high,labial,coronal,0,39,39,32,space,1.60252690315,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
64,Ripete "tepo" da sempre,Ripete X da sempre,tepo,t,e,p,front,mid-high,coronal,labial,0,40,40,63,space,1.58559703827,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
166,Ha detto "coco" sei volte,Ha detto X sei volte,coco,k,o,k,back,mid-low,velar,velar,0,41,41,165,space,3.45465707779,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
59,Sentivo "tapo" di nuovo,Sentivo X di nuovo,tapo,t,a,p,central,low,coronal,labial,0,42,42,58,space,1.56959295273,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
101,Scrivete "teco" sul foglio,Scrivete X sul foglio,teco,t,e,k,front,mid-high,coronal,velar,0,43,43,100,space,1.55168914795,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
31,Sentivo "poto" di nuovo,Sentivo X di nuovo,poto,p,o,t,back,mid-low,labial,coronal,0,44,44,30,space,1.65313315392,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
154,Ha detto "cuto" sei volte,Ha detto X sei volte,cuto,k,u,t,back,high,velar,coronal,0,45,45,153,space,3.62008595467,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
22,Ha detto "pato" sei volte,Ha detto X sei volte,pato,p,a,t,central,low,labial,coronal,0,46,46,21,space,1.93720793724,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
100,Ripete "taco" da sempre,Ripete X da sempre,taco,t,a,k,central,low,coronal,velar,0,47,47,99,space,1.58530211449,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
149,Scrivete "coto" sul foglio,Scrivete X sul foglio,coto,k,o,t,back,mid-low,velar,coronal,0,48,48,148,space,4.52069997787,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
62,Ha detto "tepo" sei volte,Ha detto X sei volte,tepo,t,e,p,front,mid-high,coronal,labial,0,49,49,61,space,1.55315899849,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
5,Scrivete "pepo" sul foglio,Scrivete X sul foglio,pepo,p,e,p,front,mid-high,labial,labial,0,50,50,4,space,1.65275502205,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
36,Ripete "puto" da sempre,Ripete X da sempre,puto,p,u,t,back,high,labial,coronal,0,51,51,35,space,1.57052612305,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
35,Sentivo "puto" di nuovo,Sentivo X di nuovo,puto,p,u,t,back,high,labial,coronal,0,52,52,34,space,1.40207219124,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
53,Scrivete "puco" sul foglio,Scrivete X sul foglio,puco,p,u,k,back,high,labial,velar,0,53,53,52,space,1.78635001183,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
104,Ripete "teco" da sempre,Ripete X da sempre,teco,t,e,k,front,mid-high,coronal,velar,0,54,54,103,space,1.50286698341,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
77,Scrivete "tato" sul foglio,Scrivete X sul foglio,tato,t,a,t,central,low,coronal,coronal,0,55,55,76,space,1.55425310135,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
79,Sentivo "tato" di nuovo,Sentivo X di nuovo,tato,t,a,t,central,low,coronal,coronal,0,56,56,78,space,1.53340196609,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
30,Ha detto "poto" sei volte,Ha detto X sei volte,poto,p,o,t,back,mid-low,labial,coronal,0,57,57,29,space,1.60219287872,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
137,Scrivete "cato" sul foglio,Scrivete X sul foglio,cato,k,a,t,central,low,velar,coronal,0,58,58,136,space,1.45196795464,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
131,Sentivo "copo" di nuovo,Sentivo X di nuovo,copo,k,o,p,back,mid-low,velar,labial,0,59,59,130,space,1.43742990494,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
138,Ha detto "cato" sei volte,Ha detto X sei volte,cato,k,a,t,central,low,velar,coronal,0,60,60,137,space,1.6375169754,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
4,Ripete "papo" da sempre,Ripete X da sempre,papo,p,a,p,central,low,labial,labial,0,61,61,3,space,1.68671417236,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
55,Sentivo "puco" di nuovo,Sentivo X di nuovo,puco,p,u,k,back,high,labial,velar,0,62,62,54,space,1.53751087189,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
86,Ha detto "tito" sei volte,Ha detto X sei volte,tito,t,i,t,front,high,coronal,coronal,0,63,63,85,space,1.5530769825,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
51,Sentivo "poco" di nuovo,Sentivo X di nuovo,poco,p,o,k,back,mid-low,labial,velar,0,64,64,50,space,1.48492097855,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
48,Ripete "pico" da sempre,Ripete X da sempre,pico,p,i,k,front,high,labial,velar,0,65,65,47,space,1.65284800529,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
47,Sentivo "pico" di nuovo,Sentivo X di nuovo,pico,p,i,k,front,high,labial,velar,0,66,66,46,space,1.28705501556,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
111,Sentivo "toco" di nuovo,Sentivo X di nuovo,toco,t,o,k,back,mid-low,coronal,velar,0,67,67,110,space,1.60368299484,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
99,Sentivo "taco" di nuovo,Sentivo X di nuovo,taco,t,a,k,central,low,coronal,velar,0,68,68,98,space,1.58723402023,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
18,Ha detto "pupo" sei volte,Ha detto X sei volte,pupo,p,u,p,back,high,labial,labial,0,69,69,17,space,1.70238900185,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
25,Scrivete "pito" sul foglio,Scrivete X sul foglio,pito,p,i,t,front,high,labial,coronal,0,70,70,24,space,1.70175290108,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
115,Sentivo "tuco" di nuovo,Sentivo X di nuovo,tuco,t,u,k,back,high,coronal,velar,0,71,71,114,space,1.61836695671,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
128,Ripete "chipo" da sempre,Ripete X da sempre,chipo,k,i,p,front,high,velar,labial,0,72,72,127,space,3.43596196175,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
132,Ripete "copo" da sempre,Ripete X da sempre,copo,k,o,p,back,mid-low,velar,labial,0,73,73,131,space,1.75319886208,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
1,Scrivete "papo" sul foglio,Scrivete X sul foglio,papo,p,a,p,central,low,labial,labial,0,74,74,0,space,1.71871495247,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
126,Ha detto "chipo" sei volte,Ha detto X sei volte,chipo,k,i,p,front,high,velar,labial,0,75,75,125,space,1.55124592781,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
151,Sentivo "coto" di nuovo,Sentivo X di nuovo,coto,k,o,t,back,mid-low,velar,coronal,0,76,76,150,space,3.27033996582,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
145,Scrivete "chito" sul foglio,Scrivete X sul foglio,chito,k,i,t,front,high,velar,coronal,0,77,77,144,space,3.43660783768,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
119,Sentivo "capo" di nuovo,Sentivo X di nuovo,capo,k,a,p,central,low,velar,labial,0,78,78,118,space,1.76880502701,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
17,Scrivete "pupo" sul foglio,Scrivete X sul foglio,pupo,p,u,p,back,high,labial,labial,0,79,79,16,space,1.86600995064,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
89,Scrivete "toto" sul foglio,Scrivete X sul foglio,toto,t,o,t,back,mid-low,coronal,coronal,0,80,80,88,space,1.71778297424,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
167,Sentivo "coco" di nuovo,Sentivo X di nuovo,coco,k,o,k,back,mid-low,velar,velar,0,81,81,166,space,5.40439009666,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
109,Scrivete "toco" sul foglio,Scrivete X sul foglio,toco,t,o,k,back,mid-low,coronal,velar,0,82,82,108,space,1.77027416229,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
165,Scrivete "coco" sul foglio,Scrivete X sul foglio,coco,k,o,k,back,mid-low,velar,velar,0,83,83,164,space,1.71915984154,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
170,Ha detto "cuco" sei volte,Ha detto X sei volte,cuco,k,u,k,back,high,velar,velar,0,84,84,169,space,4.23804116249,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
106,Ha detto "tico" sei volte,Ha detto X sei volte,tico,t,i,k,front,high,coronal,velar,0,85,85,105,space,1.50353193283,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
85,Scrivete "tito" sul foglio,Scrivete X sul foglio,tito,t,i,t,front,high,coronal,coronal,0,86,86,84,space,1.90272903442,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
19,Sentivo "pupo" di nuovo,Sentivo X di nuovo,pupo,p,u,p,back,high,labial,labial,0,87,87,18,space,1.55088400841,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
82,Ha detto "teto" sei volte,Ha detto X sei volte,teto,t,e,t,front,mid-high,coronal,coronal,0,88,88,81,space,1.5861530304,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
52,Ripete "poco" da sempre,Ripete X da sempre,poco,p,o,k,back,mid-low,labial,velar,0,89,89,51,space,1.63777780533,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
88,Ripete "tito" da sempre,Ripete X da sempre,tito,t,i,t,front,high,coronal,coronal,0,90,90,87,space,1.72051382065,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
70,Ha detto "topo" sei volte,Ha detto X sei volte,topo,t,o,p,back,mid-low,coronal,labial,0,91,91,69,space,1.68626499176,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
32,Ripete "poto" da sempre,Ripete X da sempre,poto,p,o,t,back,mid-low,labial,coronal,0,92,92,31,space,3.58730792999,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
171,Sentivo "cuco" di nuovo,Sentivo X di nuovo,cuco,k,u,k,back,high,velar,velar,0,93,93,170,space,3.90476989746,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
121,Scrivete "chepo" sul foglio,Scrivete X sul foglio,chepo,k,e,p,front,mid-high,velar,labial,0,94,94,120,space,2.0205719471,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
46,Ha detto "pico" sei volte,Ha detto X sei volte,pico,p,i,k,front,high,labial,velar,0,95,95,45,space,1.57015013695,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
65,Scrivete "tipo" sul foglio,Scrivete X sul foglio,tipo,t,i,p,front,high,coronal,labial,0,96,96,64,space,1.7186870575,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
75,Sentivo "tupo" di nuovo,Sentivo X di nuovo,tupo,t,u,p,back,high,coronal,labial,0,97,97,74,space,3.25481510162,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
38,Ha detto "paco" sei volte,Ha detto X sei volte,paco,p,a,k,central,low,labial,velar,0,98,98,37,space,1.60297703743,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
58,Ha detto "tapo" sei volte,Ha detto X sei volte,tapo,t,a,p,central,low,coronal,labial,0,99,99,57,space,1.50177407265,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
147,Sentivo "chito" di nuovo,Sentivo X di nuovo,chito,k,i,t,front,high,velar,coronal,0,100,100,146,space,1.6863219738,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
29,Scrivete "poto" sul foglio,Scrivete X sul foglio,poto,p,o,t,back,mid-low,labial,coronal,0,101,101,28,space,1.70228815079,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
8,Ripete "pepo" da sempre,Ripete X da sempre,pepo,p,e,p,front,mid-high,labial,labial,0,102,102,7,space,1.58633613586,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
172,Ripete "cuco" da sempre,Ripete X da sempre,cuco,k,u,k,back,high,velar,velar,0,103,103,171,space,1.58494901657,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
96,Ripete "tuto" da sempre,Ripete X da sempre,tuto,t,u,t,back,high,coronal,coronal,0,104,104,95,space,2.20346498489,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
141,Scrivete "cheto" sul foglio,Scrivete X sul foglio,cheto,k,e,t,front,mid-high,velar,coronal,0,105,105,140,space,1.60340595245,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
156,Ripete "cuto" da sempre,Ripete X da sempre,cuto,k,u,t,back,high,velar,coronal,0,106,106,155,space,1.58558797836,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
34,Ha detto "puto" sei volte,Ha detto X sei volte,puto,p,u,t,back,high,labial,coronal,0,107,107,33,space,1.58609008789,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
162,Ha detto "chico" sei volte,Ha detto X sei volte,chico,k,i,k,front,high,velar,velar,0,108,108,161,space,1.73713898659,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
102,Ha detto "teco" sei volte,Ha detto X sei volte,teco,t,e,k,front,mid-high,coronal,velar,0,109,109,101,space,1.65237689018,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
13,Scrivete "popo" sul foglio,Scrivete X sul foglio,popo,p,o,p,back,mid-low,labial,labial,0,110,110,12,space,1.70442390442,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
72,Ripete "topo" da sempre,Ripete X da sempre,topo,t,o,p,back,mid-low,coronal,labial,0,111,111,71,space,4.02146482468,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
130,Ha detto "copo" sei volte,Ha detto X sei volte,copo,k,o,p,back,mid-low,velar,labial,0,112,112,129,space,1.51963996887,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
12,Ripete "pipo" da sempre,Ripete X da sempre,pipo,p,i,p,front,high,labial,labial,0,113,113,11,space,1.43692493439,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
95,Sentivo "tuto" di nuovo,Sentivo X di nuovo,tuto,t,u,t,back,high,coronal,coronal,0,114,114,94,space,1.80229997635,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
112,Ripete "toco" da sempre,Ripete X da sempre,toco,t,o,k,back,mid-low,coronal,velar,0,115,115,111,space,1.55237007141,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
26,Ha detto "pito" sei volte,Ha detto X sei volte,pito,p,i,t,front,high,labial,coronal,0,116,116,25,space,1.53466391563,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
11,Sentivo "pipo" di nuovo,Sentivo X di nuovo,pipo,p,i,p,front,high,labial,labial,0,117,117,10,space,1.61946988106,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
91,Sentivo "toto" di nuovo,Sentivo X di nuovo,toto,t,o,t,back,mid-low,coronal,coronal,0,118,118,90,space,1.51980900764,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
155,Sentivo "cuto" di nuovo,Sentivo X di nuovo,cuto,k,u,t,back,high,velar,coronal,0,119,119,154,space,1.65247583389,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
93,Scrivete "tuto" sul foglio,Scrivete X sul foglio,tuto,t,u,t,back,high,coronal,coronal,0,120,120,92,space,1.75328707695,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
97,Scrivete "taco" sul foglio,Scrivete X sul foglio,taco,t,a,k,central,low,coronal,velar,0,121,121,96,space,1.61986708641,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
136,Ripete "cupo" da sempre,Ripete X da sempre,cupo,k,u,p,back,high,velar,labial,0,122,122,135,space,1.53617501259,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
71,Sentivo "topo" di nuovo,Sentivo X di nuovo,topo,t,o,p,back,mid-low,coronal,labial,0,123,123,70,space,1.28402590752,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
57,Scrivete "tapo" sul foglio,Scrivete X sul foglio,tapo,t,a,p,central,low,coronal,labial,0,124,124,56,space,1.66825079918,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
68,Ripete "tipo" da sempre,Ripete X da sempre,tipo,t,i,p,front,high,coronal,labial,0,125,125,67,space,1.73670196533,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
21,Scrivete "pato" sul foglio,Scrivete X sul foglio,pato,p,a,t,central,low,labial,coronal,0,126,126,20,space,1.93737411499,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
63,Sentivo "tepo" di nuovo,Sentivo X di nuovo,tepo,t,e,p,front,mid-high,coronal,labial,0,127,127,62,space,3.62156295776,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
146,Ha detto "chito" sei volte,Ha detto X sei volte,chito,k,i,t,front,high,velar,coronal,0,128,128,145,space,1.78572201729,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
15,Sentivo "popo" di nuovo,Sentivo X di nuovo,popo,p,o,p,back,mid-low,labial,labial,0,129,129,14,space,1.5361969471,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
90,Ha detto "toto" sei volte,Ha detto X sei volte,toto,t,o,t,back,mid-low,coronal,coronal,0,130,130,89,space,40.537913084,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
16,Ripete "popo" da sempre,Ripete X da sempre,popo,p,o,p,back,mid-low,labial,labial,0,131,131,15,space,2.07054185867,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
9,Scrivete "pipo" sul foglio,Scrivete X sul foglio,pipo,p,i,p,front,high,labial,labial,0,132,132,8,space,1.71957397461,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
20,Ripete "pupo" da sempre,Ripete X da sempre,pupo,p,u,p,back,high,labial,labial,0,133,133,19,space,1.70192599297,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
40,Ripete "paco" da sempre,Ripete X da sempre,paco,p,a,k,central,low,labial,velar,0,134,134,39,space,1.43638491631,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
69,Scrivete "topo" sul foglio,Scrivete X sul foglio,topo,t,o,p,back,mid-low,coronal,labial,0,135,135,68,space,1.48741197586,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
49,Scrivete "poco" sul foglio,Scrivete X sul foglio,poco,p,o,k,back,mid-low,labial,velar,0,136,136,48,space,1.66942000389,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
153,Scrivete "cuto" sul foglio,Scrivete X sul foglio,cuto,k,u,t,back,high,velar,coronal,0,137,137,152,space,1.52032089233,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
67,Sentivo "tipo" di nuovo,Sentivo X di nuovo,tipo,t,i,p,front,high,coronal,labial,0,138,138,66,space,1.41990995407,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
107,Sentivo "tico" di nuovo,Sentivo X di nuovo,tico,t,i,k,front,high,coronal,velar,0,139,139,106,space,1.75277805328,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
73,Scrivete "tupo" sul foglio,Scrivete X sul foglio,tupo,t,u,p,back,high,coronal,labial,0,140,140,72,space,1.58526921272,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
160,Ripete "checo" da sempre,Ripete X da sempre,checo,k,e,k,front,mid-high,velar,velar,0,141,141,159,space,1.53579902649,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
168,Ripete "coco" da sempre,Ripete X da sempre,coco,k,o,k,back,mid-low,velar,velar,0,142,142,167,space,1.53604793549,2018_Sep_21_1547,60.172815737336144,italian-egg,it19,
