stimulus_id,stimulus,sentence,word,consonant_1,vowel,consonant_2,backness,height,place_1,place_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,participant,
44,Ripete "peco" da sempre,Ripete X da sempre,peco,p,e,k,front,mid-high,labial,velar,0,17,17,43,space,2.52172017097,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
29,Scrivete "poto" sul foglio,Scrivete X sul foglio,poto,p,o,t,back,mid-low,labial,coronal,0,18,18,28,space,2.06972718239,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
71,Sentivo "topo" di nuovo,Sentivo X di nuovo,topo,t,o,p,back,mid-low,coronal,labial,0,19,19,70,space,1.9365978241,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
26,Ha detto "pito" sei volte,Ha detto X sei volte,pito,p,i,t,front,high,labial,coronal,0,20,20,25,space,2.10352706909,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
133,Scrivete "cupo" sul foglio,Scrivete X sul foglio,cupo,k,u,p,back,high,velar,labial,0,21,21,132,space,3.20418810844,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
77,Scrivete "tato" sul foglio,Scrivete X sul foglio,tato,t,a,t,central,low,coronal,coronal,0,22,22,76,space,2.41871619225,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
149,Scrivete "coto" sul foglio,Scrivete X sul foglio,coto,k,o,t,back,mid-low,velar,coronal,0,23,23,148,space,2.35362410545,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
121,Scrivete "chepo" sul foglio,Scrivete X sul foglio,chepo,k,e,p,front,mid-high,velar,labial,0,24,24,120,space,2.20246195793,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
134,Ha detto "cupo" sei volte,Ha detto X sei volte,cupo,k,u,p,back,high,velar,labial,0,25,25,133,space,2.16884994507,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
138,Ha detto "cato" sei volte,Ha detto X sei volte,cato,k,a,t,central,low,velar,coronal,0,26,26,137,space,2.30350399017,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
117,Scrivete "capo" sul foglio,Scrivete X sul foglio,capo,k,a,p,central,low,velar,labial,0,27,27,116,space,1.96936202049,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
115,Sentivo "tuco" di nuovo,Sentivo X di nuovo,tuco,t,u,k,back,high,coronal,velar,0,28,28,114,space,2.18544721603,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
135,Sentivo "cupo" di nuovo,Sentivo X di nuovo,cupo,k,u,p,back,high,velar,labial,0,29,29,134,space,2.15386915207,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
60,Ripete "tapo" da sempre,Ripete X da sempre,tapo,t,a,p,central,low,coronal,labial,0,30,30,59,space,2.01994681358,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
16,Ripete "popo" da sempre,Ripete X da sempre,popo,p,o,p,back,mid-low,labial,labial,0,31,31,15,space,2.069231987,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
1,Scrivete "papo" sul foglio,Scrivete X sul foglio,papo,p,a,p,central,low,labial,labial,0,32,32,0,space,2.11893892288,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
5,Scrivete "pepo" sul foglio,Scrivete X sul foglio,pepo,p,e,p,front,mid-high,labial,labial,0,33,33,4,space,2.45331311226,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
17,Scrivete "pupo" sul foglio,Scrivete X sul foglio,pupo,p,u,p,back,high,labial,labial,0,34,34,16,space,2.35350394249,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
101,Scrivete "teco" sul foglio,Scrivete X sul foglio,teco,t,e,k,front,mid-high,coronal,velar,0,35,35,100,space,2.23560786247,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
72,Ripete "topo" da sempre,Ripete X da sempre,topo,t,o,p,back,mid-low,coronal,labial,0,36,36,71,space,2.13777017593,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
137,Scrivete "cato" sul foglio,Scrivete X sul foglio,cato,k,a,t,central,low,velar,coronal,0,37,37,136,space,2.15396499634,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
13,Scrivete "popo" sul foglio,Scrivete X sul foglio,popo,p,o,p,back,mid-low,labial,labial,0,38,38,12,space,2.03693819046,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
49,Scrivete "poco" sul foglio,Scrivete X sul foglio,poco,p,o,k,back,mid-low,labial,velar,0,39,39,48,space,2.05334496498,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
61,Scrivete "tepo" sul foglio,Scrivete X sul foglio,tepo,t,e,p,front,mid-high,coronal,labial,0,40,40,60,space,2.23592400551,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
6,Ha detto "pepo" sei volte,Ha detto X sei volte,pepo,p,e,p,front,mid-high,labial,labial,0,41,41,5,space,3.62099695206,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
150,Ha detto "coto" sei volte,Ha detto X sei volte,coto,k,o,t,back,mid-low,velar,coronal,0,42,42,149,space,19.1618900299,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
48,Ripete "pico" da sempre,Ripete X da sempre,pico,p,i,k,front,high,labial,velar,0,43,43,47,space,2.13437008858,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
166,Ha detto "coco" sei volte,Ha detto X sei volte,coco,k,o,k,back,mid-low,velar,velar,0,44,44,165,space,1.83763504028,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
167,Sentivo "coco" di nuovo,Sentivo X di nuovo,coco,k,o,k,back,mid-low,velar,velar,0,45,45,166,space,2.08121609688,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
10,Ha detto "pipo" sei volte,Ha detto X sei volte,pipo,p,i,p,front,high,labial,labial,0,46,46,9,space,1.92950510979,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
8,Ripete "pepo" da sempre,Ripete X da sempre,pepo,p,e,p,front,mid-high,labial,labial,0,47,47,7,space,1.82062196732,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
3,Sentivo "papo" di nuovo,Sentivo X di nuovo,papo,p,a,p,central,low,labial,labial,0,48,48,2,space,2.42117094994,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
28,Ripete "pito" da sempre,Ripete X da sempre,pito,p,i,t,front,high,labial,coronal,0,49,49,27,space,2.58883500099,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
53,Scrivete "puco" sul foglio,Scrivete X sul foglio,puco,p,u,k,back,high,labial,velar,0,50,50,52,space,2.30608701706,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
129,Scrivete "copo" sul foglio,Scrivete X sul foglio,copo,k,o,p,back,mid-low,velar,labial,0,51,51,128,space,2.23966908455,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
116,Ripete "tuco" da sempre,Ripete X da sempre,tuco,t,u,k,back,high,coronal,velar,0,52,52,115,space,2.30341410637,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
12,Ripete "pipo" da sempre,Ripete X da sempre,pipo,p,i,p,front,high,labial,labial,0,53,53,11,space,2.09895300865,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
170,Ha detto "cuco" sei volte,Ha detto X sei volte,cuco,k,u,k,back,high,velar,velar,0,54,54,169,space,2.32526493073,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
54,Ha detto "puco" sei volte,Ha detto X sei volte,puco,p,u,k,back,high,labial,velar,0,55,55,53,space,2.23677301407,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
100,Ripete "taco" da sempre,Ripete X da sempre,taco,t,a,k,central,low,coronal,velar,0,56,56,99,space,2.44211816788,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
80,Ripete "tato" da sempre,Ripete X da sempre,tato,t,a,t,central,low,coronal,coronal,0,57,57,79,space,2.26238203049,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
75,Sentivo "tupo" di nuovo,Sentivo X di nuovo,tupo,t,u,p,back,high,coronal,labial,0,58,58,74,space,2.11840200424,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
143,Sentivo "cheto" di nuovo,Sentivo X di nuovo,cheto,k,e,t,front,mid-high,velar,coronal,0,59,59,142,space,2.07874417305,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
66,Ha detto "tipo" sei volte,Ha detto X sei volte,tipo,t,i,p,front,high,coronal,labial,0,60,60,65,space,2.22391891479,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
31,Sentivo "poto" di nuovo,Sentivo X di nuovo,poto,p,o,t,back,mid-low,labial,coronal,0,61,61,30,space,1.9840130806,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
7,Sentivo "pepo" di nuovo,Sentivo X di nuovo,pepo,p,e,p,front,mid-high,labial,labial,0,62,62,6,space,1.97212696075,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
162,Ha detto "chico" sei volte,Ha detto X sei volte,chico,k,i,k,front,high,velar,velar,0,63,63,161,space,2.17554092407,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
155,Sentivo "cuto" di nuovo,Sentivo X di nuovo,cuto,k,u,t,back,high,velar,coronal,0,64,64,154,space,2.97091698647,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
144,Ripete "cheto" da sempre,Ripete X da sempre,cheto,k,e,t,front,mid-high,velar,coronal,0,65,65,143,space,1.69930100441,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
106,Ha detto "tico" sei volte,Ha detto X sei volte,tico,t,i,k,front,high,coronal,velar,0,66,66,105,space,2.39938807487,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
36,Ripete "puto" da sempre,Ripete X da sempre,puto,p,u,t,back,high,labial,coronal,0,67,67,35,space,2.05500817299,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
41,Scrivete "peco" sul foglio,Scrivete X sul foglio,peco,p,e,k,front,mid-high,labial,velar,0,68,68,40,space,2.42007780075,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
20,Ripete "pupo" da sempre,Ripete X da sempre,pupo,p,u,p,back,high,labial,labial,0,69,69,19,space,2.15320587158,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
45,Scrivete "pico" sul foglio,Scrivete X sul foglio,pico,p,i,k,front,high,labial,velar,0,70,70,44,space,2.27047395706,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
40,Ripete "paco" da sempre,Ripete X da sempre,paco,p,a,k,central,low,labial,velar,0,71,71,39,space,3.05450201035,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
110,Ha detto "toco" sei volte,Ha detto X sei volte,toco,t,o,k,back,mid-low,coronal,velar,0,72,72,109,space,2.31814908981,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
89,Scrivete "toto" sul foglio,Scrivete X sul foglio,toto,t,o,t,back,mid-low,coronal,coronal,0,73,73,88,space,2.20283389091,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
94,Ha detto "tuto" sei volte,Ha detto X sei volte,tuto,t,u,t,back,high,coronal,coronal,0,74,74,93,space,2.11982917786,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
91,Sentivo "toto" di nuovo,Sentivo X di nuovo,toto,t,o,t,back,mid-low,coronal,coronal,0,75,75,90,space,2.10287714005,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
2,Ha detto "papo" sei volte,Ha detto X sei volte,papo,p,a,p,central,low,labial,labial,0,76,76,1,space,2.15392208099,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
83,Sentivo "teto" di nuovo,Sentivo X di nuovo,teto,t,e,t,front,mid-high,coronal,coronal,0,77,77,82,space,2.01991415024,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
79,Sentivo "tato" di nuovo,Sentivo X di nuovo,tato,t,a,t,central,low,coronal,coronal,0,78,78,78,space,1.9537820816,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
86,Ha detto "tito" sei volte,Ha detto X sei volte,tito,t,i,t,front,high,coronal,coronal,0,79,79,85,space,1.85337114334,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
21,Scrivete "pato" sul foglio,Scrivete X sul foglio,pato,p,a,t,central,low,labial,coronal,0,80,80,20,space,2.05376601219,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
65,Scrivete "tipo" sul foglio,Scrivete X sul foglio,tipo,t,i,p,front,high,coronal,labial,0,81,81,64,space,2.05358290672,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
9,Scrivete "pipo" sul foglio,Scrivete X sul foglio,pipo,p,i,p,front,high,labial,labial,0,82,82,8,space,2.1210269928,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
69,Scrivete "topo" sul foglio,Scrivete X sul foglio,topo,t,o,p,back,mid-low,coronal,labial,0,83,83,68,space,7.65759897232,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
107,Sentivo "tico" di nuovo,Sentivo X di nuovo,tico,t,i,k,front,high,coronal,velar,0,84,84,106,space,2.70548796654,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
131,Sentivo "copo" di nuovo,Sentivo X di nuovo,copo,k,o,p,back,mid-low,velar,labial,0,85,85,130,space,2.0547170639,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
58,Ha detto "tapo" sei volte,Ha detto X sei volte,tapo,t,a,p,central,low,coronal,labial,0,86,86,57,space,2.02062296867,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
128,Ripete "chipo" da sempre,Ripete X da sempre,chipo,k,i,p,front,high,velar,labial,0,87,87,127,space,2.28897690773,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
165,Scrivete "coco" sul foglio,Scrivete X sul foglio,coco,k,o,k,back,mid-low,velar,velar,0,88,88,164,space,2.10555386543,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
68,Ripete "tipo" da sempre,Ripete X da sempre,tipo,t,i,p,front,high,coronal,labial,0,89,89,67,space,2.01819515228,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
67,Sentivo "tipo" di nuovo,Sentivo X di nuovo,tipo,t,i,p,front,high,coronal,labial,0,90,90,66,space,1.99132394791,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
156,Ripete "cuto" da sempre,Ripete X da sempre,cuto,k,u,t,back,high,velar,coronal,0,91,91,155,space,2.13560605049,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
56,Ripete "puco" da sempre,Ripete X da sempre,puco,p,u,k,back,high,labial,velar,0,92,92,55,space,1.99864006042,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
122,Ha detto "chepo" sei volte,Ha detto X sei volte,chepo,k,e,p,front,mid-high,velar,labial,0,93,93,121,space,2.11236691475,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
30,Ha detto "poto" sei volte,Ha detto X sei volte,poto,p,o,t,back,mid-low,labial,coronal,0,94,94,29,space,1.90821003914,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
11,Sentivo "pipo" di nuovo,Sentivo X di nuovo,pipo,p,i,p,front,high,labial,labial,0,95,95,10,space,1.81902098656,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
63,Sentivo "tepo" di nuovo,Sentivo X di nuovo,tepo,t,e,p,front,mid-high,coronal,labial,0,96,96,62,space,1.73546004295,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
111,Sentivo "toco" di nuovo,Sentivo X di nuovo,toco,t,o,k,back,mid-low,coronal,velar,0,97,97,110,space,2.00947403908,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
59,Sentivo "tapo" di nuovo,Sentivo X di nuovo,tapo,t,a,p,central,low,coronal,labial,0,98,98,58,space,1.84310102463,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
32,Ripete "poto" da sempre,Ripete X da sempre,poto,p,o,t,back,mid-low,labial,coronal,0,99,99,31,space,2.16678905487,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
22,Ha detto "pato" sei volte,Ha detto X sei volte,pato,p,a,t,central,low,labial,coronal,0,100,100,21,space,1.98911190033,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
34,Ha detto "puto" sei volte,Ha detto X sei volte,puto,p,u,t,back,high,labial,coronal,0,101,101,33,space,1.80210590363,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
154,Ha detto "cuto" sei volte,Ha detto X sei volte,cuto,k,u,t,back,high,velar,coronal,0,102,102,153,space,1.98670887947,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
64,Ripete "tepo" da sempre,Ripete X da sempre,tepo,t,e,p,front,mid-high,coronal,labial,0,103,103,63,space,2.0721681118,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
123,Sentivo "chepo" di nuovo,Sentivo X di nuovo,chepo,k,e,p,front,mid-high,velar,labial,0,104,104,122,space,2.00765705109,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
161,Scrivete "chico" sul foglio,Scrivete X sul foglio,chico,k,i,k,front,high,velar,velar,0,105,105,160,space,2.2882168293,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
93,Scrivete "tuto" sul foglio,Scrivete X sul foglio,tuto,t,u,t,back,high,coronal,coronal,0,106,106,92,space,2.2209880352,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
57,Scrivete "tapo" sul foglio,Scrivete X sul foglio,tapo,t,a,p,central,low,coronal,labial,0,107,107,56,space,2.20554900169,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
38,Ha detto "paco" sei volte,Ha detto X sei volte,paco,p,a,k,central,low,labial,velar,0,108,108,37,space,1.93654990196,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
43,Sentivo "peco" di nuovo,Sentivo X di nuovo,peco,p,e,k,front,mid-high,labial,velar,0,109,109,42,space,2.33775901794,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
127,Sentivo "chipo" di nuovo,Sentivo X di nuovo,chipo,k,i,p,front,high,velar,labial,0,110,110,126,space,2.1703979969,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
96,Ripete "tuto" da sempre,Ripete X da sempre,tuto,t,u,t,back,high,coronal,coronal,0,111,111,95,space,3.32250595093,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
35,Sentivo "puto" di nuovo,Sentivo X di nuovo,puto,p,u,t,back,high,labial,coronal,0,112,112,34,space,1.93553996086,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
105,Scrivete "tico" sul foglio,Scrivete X sul foglio,tico,t,i,k,front,high,coronal,velar,0,113,113,104,space,2.32126688957,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
84,Ripete "teto" da sempre,Ripete X da sempre,teto,t,e,t,front,mid-high,coronal,coronal,0,114,114,83,space,2.17046689987,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
42,Ha detto "peco" sei volte,Ha detto X sei volte,peco,p,e,k,front,mid-high,labial,velar,0,115,115,41,space,2.1389529705,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
76,Ripete "tupo" da sempre,Ripete X da sempre,tupo,t,u,p,back,high,coronal,labial,0,116,116,75,space,2.18639421463,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
112,Ripete "toco" da sempre,Ripete X da sempre,toco,t,o,k,back,mid-low,coronal,velar,0,117,117,111,space,2.20447397232,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
124,Ripete "chepo" da sempre,Ripete X da sempre,chepo,k,e,p,front,mid-high,velar,labial,0,118,118,123,space,2.20336508751,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
139,Sentivo "cato" di nuovo,Sentivo X di nuovo,cato,k,a,t,central,low,velar,coronal,0,119,119,138,space,2.05472993851,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
153,Scrivete "cuto" sul foglio,Scrivete X sul foglio,cuto,k,u,t,back,high,velar,coronal,0,120,120,152,space,2.25392508507,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
37,Scrivete "paco" sul foglio,Scrivete X sul foglio,paco,p,a,k,central,low,labial,velar,0,121,121,36,space,2.23771810532,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
164,Ripete "chico" da sempre,Ripete X da sempre,chico,k,i,k,front,high,velar,velar,0,122,122,163,space,2.13712096214,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
126,Ha detto "chipo" sei volte,Ha detto X sei volte,chipo,k,i,p,front,high,velar,labial,0,123,123,125,space,20.4673841,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
98,Ha detto "taco" sei volte,Ha detto X sei volte,taco,t,a,k,central,low,coronal,velar,0,124,124,97,space,2.20654392242,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
114,Ha detto "tuco" sei volte,Ha detto X sei volte,tuco,t,u,k,back,high,coronal,velar,0,125,125,113,space,1.88971400261,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
120,Ripete "capo" da sempre,Ripete X da sempre,capo,k,a,p,central,low,velar,labial,0,126,126,119,space,1.85455298424,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
47,Sentivo "pico" di nuovo,Sentivo X di nuovo,pico,p,i,k,front,high,labial,velar,0,127,127,46,space,1.80798411369,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
157,Scrivete "checo" sul foglio,Scrivete X sul foglio,checo,k,e,k,front,mid-high,velar,velar,0,128,128,156,space,2.08811688423,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
50,Ha detto "poco" sei volte,Ha detto X sei volte,poco,p,o,k,back,mid-low,labial,velar,0,129,129,49,space,1.80086708069,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
109,Scrivete "toco" sul foglio,Scrivete X sul foglio,toco,t,o,k,back,mid-low,coronal,velar,0,130,130,108,space,2.02054905891,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
160,Ripete "checo" da sempre,Ripete X da sempre,checo,k,e,k,front,mid-high,velar,velar,0,131,131,159,space,2.40305495262,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
87,Sentivo "tito" di nuovo,Sentivo X di nuovo,tito,t,i,t,front,high,coronal,coronal,0,132,132,86,space,1.75249695778,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
113,Scrivete "tuco" sul foglio,Scrivete X sul foglio,tuco,t,u,k,back,high,coronal,velar,0,133,133,112,space,2.35463190079,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
152,Ripete "coto" da sempre,Ripete X da sempre,coto,k,o,t,back,mid-low,velar,coronal,0,134,134,151,space,2.05867004395,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
171,Sentivo "cuco" di nuovo,Sentivo X di nuovo,cuco,k,u,k,back,high,velar,velar,0,135,135,170,space,1.80470514297,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
142,Ha detto "cheto" sei volte,Ha detto X sei volte,cheto,k,e,t,front,mid-high,velar,coronal,0,136,136,141,space,1.87059307098,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
4,Ripete "papo" da sempre,Ripete X da sempre,papo,p,a,p,central,low,labial,labial,0,137,137,3,space,1.9666891098,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
125,Scrivete "chipo" sul foglio,Scrivete X sul foglio,chipo,k,i,p,front,high,velar,labial,0,138,138,124,space,2.09093689919,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
23,Sentivo "pato" di nuovo,Sentivo X di nuovo,pato,p,a,t,central,low,labial,coronal,0,139,139,22,space,1.77437186241,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
104,Ripete "teco" da sempre,Ripete X da sempre,teco,t,e,k,front,mid-high,coronal,velar,0,140,140,103,space,1.88709712029,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
140,Ripete "cato" da sempre,Ripete X da sempre,cato,k,a,t,central,low,velar,coronal,0,141,141,139,space,1.91539597511,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
88,Ripete "tito" da sempre,Ripete X da sempre,tito,t,i,t,front,high,coronal,coronal,0,142,142,87,space,2.08920693398,2018_Aug_20_1741,59.818987229842854,italian-egg,it07,
